gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_2968	onu_vs_self	353.843078455778	1.15445909887459	0.199915171811802	5.77474480006641	7.70698048784083e-09	4.31994038216947e-08	1981528	1981782	jgi.p|Ophnu1|1981528	Ophnu1	OphioH327chr_2	4268439	4268909	-	prediction	18558	1	GO:0016020	membrane	cellular_component	0									yes	no
gene_2969	onu_vs_self	1835.20334109947	0.493259538066976	0.122379175980364	4.03058391360733	5.56384608374603e-05	0.000184670502042908	1981529	1981783	jgi.p|Ophnu1|1981529	Ophnu1	OphioH327chr_2	4277169	4278992	+	prediction	18562	3	GO:0005215; GO:0006810; GO:0016020	transporter activity; transport; membrane	molecular_function; biological_process; cellular_component	0									yes	no
gene_2970	onu_vs_self	1321.55508207365	0.0771620894659109	0.104481863797731	0.738521372621099	0.460197684435045	0.564611176546365	1981530	1981784	jgi.p|Ophnu1|1981530	Ophnu1	OphioH327chr_2	4279720	4280892	-	prediction	18566	1	GO:0004595	pantetheine-phosphate adenylyltransferase activity	molecular_function	1	2.7.7.3	Pantetheine-phosphate adenylyltransferase.	ATP + pantetheine 4'-phosphate = diphosphate + dephospho-CoA.	\N	\N	Pantothenate and CoA biosynthesis	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_2971	onu_vs_self	1776.79873513998	0.0688282626799577	0.136340631684752	0.504825757585624	0.613681222916429	0.704737224062869	1981531	1981785	jgi.p|Ophnu1|1981531	Ophnu1	OphioH327chr_2	4285890	4289853	+	prediction	18570	3	GO:0003676; GO:0005622; GO:0008270	nucleic acid binding; intracellular; zinc ion binding	molecular_function; cellular_component	0									yes	no
gene_2972	onu_vs_self	1845.27422181308	-1.97130288981896	0.14988615286926	-13.1520013829326	1.65728915839849e-39	4.53239463127509e-38	1981532	1981786	jgi.p|Ophnu1|1981532	Ophnu1	OphioH327chr_2	4290266	4295341	-	prediction	18580	9	GO:0003723; GO:0004525; GO:0006396; GO:0003676; GO:0004386; GO:0005524; GO:0003677; GO:0016787; GO:0016443	RNA binding; ribonuclease III activity; RNA processing; nucleic acid binding; helicase activity; ATP binding; DNA binding; hydrolase activity; bidentate ribonuclease III activity	molecular_function; biological_process	1	3.1.26.-	Endoribonucleases producing 5'-phosphomonoesters.	\N	\N	\N	\N	\N	\N	yes	yes
gene_2973	onu_vs_self	6347.61021825913	-0.473058161399524	0.127047061948709	-3.72348761272817	0.000196489505943043	0.000590987410707115	1981533	1981787	jgi.p|Ophnu1|1981533	Ophnu1	OphioH327chr_2	4297046	4298185	+	prediction	18584	8	GO:0019787; GO:0043687; GO:0051246; GO:0004842; GO:0051438; GO:0051440; GO:0051443; GO:0051444	small conjugating protein ligase activity; post-translational protein modification; regulation of protein metabolic process; ubiquitin-protein ligase activity; regulation of ubiquitin-protein ligase activity; regulation of ubiquitin-protein ligase activity during meiotic cell cycle; positive regulation of ubiquitin-protein ligase activity; negative regulation of ubiquitin-protein ligase activity	molecular_function; biological_process	1	6.3.2.19	Ubiquitin--protein ligase.	ATP + ubiquitin + protein lysine = AMP + diphosphate + protein N-ubiquityllysine.	\N	\N	\N	\N	\N	yes	yes
gene_2974	onu_vs_self	710.121587981307	-0.535987485272338	0.100572833829765	-5.32934655276374	9.85667581499826e-08	4.83236798261083e-07	1981534	1981788	jgi.p|Ophnu1|1981534	Ophnu1	OphioH327chr_2	4298514	4299788	-	prediction	18598	0				0									no	no
gene_2975	onu_vs_self	7233.2133929649	0.706957620051481	0.0601606365370136	11.7511658909481	6.96511593986877e-32	1.52484379655439e-30	1981535	1981789	jgi.p|Ophnu1|1981535	Ophnu1	OphioH327chr_2	4301289	4302546	-	prediction	18602	3	GO:0004553; GO:0005975; GO:0042972	hydrolase activity, hydrolyzing O-glycosyl compounds; carbohydrate metabolic process; licheninase activity	molecular_function; biological_process	1	3.2.1.73	Licheninase.	Hydrolysis of 1,4-beta-D-glycosidic linkages in beta-D-glucans containing 1,3- and 1,4-bonds.	\N	\N	\N	\N	\N	yes	yes
gene_2976	onu_vs_self	15050.4571605631	-1.45497862539142	0.0786656140922125	-18.4957384771176	2.23460019503301e-76	1.34705476545652e-74	1981536	1981790	jgi.p|Ophnu1|1981536	Ophnu1	OphioH327chr_2	4309511	4311136	+	prediction	18608	0				0									no	no
gene_2977	onu_vs_self	508.410849317752	0.242418082421848	0.136942646895249	1.77021613002179	0.0766911432956379	0.127027125892156	1981537	1981791	jgi.p|Ophnu1|1981537	Ophnu1	OphioH327chr_2	4311470	4312402	+	prediction	18614	17	GO:0003677; GO:0005677; GO:0006342; GO:0006355; GO:0006476; GO:0008270; GO:0017136; GO:0051287; GO:0004407; GO:0008418; GO:0008759; GO:0018748; GO:0018749; GO:0043747; GO:0043748; GO:0043864; GO:0047419	DNA binding; chromatin silencing complex; chromatin silencing; regulation of transcription, DNA-dependent; protein amino acid deacetylation; zinc ion binding; NAD-dependent histone deacetylase activity; NAD binding; histone deacetylase activity; protein N-terminal asparagine amidohydrolase activity; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity; iprodione amidohydrolase activity; (3,5-dichlorophenylurea)acetate amidohydrolase activity; N2-acetyl-L-lysine deacetylase activity; O-succinylbenzoate synthase activity; indoleacetamide hydrolase activity; N-acetylgalactosamine-6-phosphate deacetylase activity	molecular_function; cellular_component; biological_process	4	3.5.1.-	In linear amides.	\N	\N	\N	Nicotinate and nicotinamide metabolism; Pantothenate and CoA biosynthesis; Arginine and proline metabolism; Lipopolysaccharide biosynthesis	Metabolism of Cofactors and Vitamins; Amino Acid Metabolism; Metabolism of Complex Carbohydrates	METABOLIC	yes	yes
gene_2978	onu_vs_self	166.741739672552	-0.0245883937041711	0.182008516247781	-0.13509474287839	0.892536966650655	0.922830829149608	1981538	1981792	jgi.p|Ophnu1|1981538	Ophnu1	OphioH327chr_2	4312450	4313943	-	prediction	18618	0				0									no	no
gene_2979	onu_vs_self	1704.11802662922	-0.356188844371579	0.0852466869990418	-4.17833064146624	2.93656541289661e-05	0.000102307692040679	1981539	1981793	jgi.p|Ophnu1|1981539	Ophnu1	OphioH327chr_2	4314620	4317706	-	prediction	18622	5	GO:0004672; GO:0005524; GO:0006468; GO:0004674; GO:0005488	protein kinase activity; ATP binding; protein amino acid phosphorylation; protein serine/threonine kinase activity; binding	molecular_function; biological_process	0									yes	no
gene_2980	onu_vs_self	1.55982169435451	1.80798482603785	1.94140990948725	0.931274130827612	0.351711779994266	0.4546551102871	1981540	1981794	jgi.p|Ophnu1|1981540	Ophnu1	OphioH327chr_2	4318892	4319292	-	prediction	18626	0				0									no	no
gene_2981	onu_vs_self	7.19221679405112	-0.169672627438508	0.677552098799306	-0.250420045542159	0.802262529261353	0.855640076062445	1981541	1981795	jgi.p|Ophnu1|1981541	Ophnu1	OphioH327chr_2	4320737	4321439	+	prediction	18632	0				0									no	no
gene_2982	onu_vs_self	2823.04281384042	-0.21269753200175	0.147630475094358	-1.44074271837034	0.149657381586674	0.225420937248272	1981542	1981796	jgi.p|Ophnu1|1981542	Ophnu1	OphioH327chr_2	4322469	4325925	+	prediction	18638	0				0									no	no
gene_2983	onu_vs_self	286.189198009453	-0.375225376597983	0.135999112912962	-2.75902811835341	0.00579735464613978	0.0130455719692315	1981543	1981797	jgi.p|Ophnu1|1981543	Ophnu1	OphioH327chr_2	4326097	4326563	-	prediction	18648	0				0									no	no
gene_2984	onu_vs_self	75.2845341556513	0.922695435910758	0.220339110493627	4.18761532550276	2.81900785804248e-05	9.8532900223943e-05	1981544	1981798	jgi.p|Ophnu1|1981544	Ophnu1	OphioH327chr_2	4328181	4329789	-	prediction	18654	4	GO:0004497; GO:0005506; GO:0006118; GO:0020037	monooxygenase activity; iron ion binding; electron transport; heme binding	molecular_function; biological_process	0									yes	no
gene_2985	onu_vs_self	72.9630158602899	1.11598460065047	0.351567878923644	3.17430763034197	0.00150194412709338	0.00382866043118503	1981545	1981799	jgi.p|Ophnu1|1981545	Ophnu1	OphioH327chr_2	4330021	4331282	-	prediction	18660	4	GO:0003824; GO:0044237; GO:0050662; GO:0043892	catalytic activity; cellular metabolic process; coenzyme binding; methylglyoxal reductase (NADPH-dependent) activity	molecular_function; biological_process	0									yes	no
gene_2986	onu_vs_self	56.2201423895494	0.61641328533533	0.303889885364144	2.02841000975303	0.0425184193405553	0.0763334038496546	1981546	1981800	jgi.p|Ophnu1|1981546	Ophnu1	OphioH327chr_2	4331584	4332882	+	prediction	18668	6	GO:0004497; GO:0006118; GO:0006725; GO:0008152; GO:0016491; GO:0018658	monooxygenase activity; electron transport; aromatic compound metabolic process; metabolic process; oxidoreductase activity; salicylate 1-monooxygenase activity	molecular_function; biological_process	2	1.14.13.1	Salicylate 1-monooxygenase.	Salicylate + NADH + O(2) = catechol + NAD(+) + H(2)O + CO(2).	FAD.	\N	Fluorene degradation; Nitorobenzene degradation	Biodegradation of Xenobiotics	METABOLIC	yes	yes
gene_2989	onu_vs_self	930.675570313474	-0.339366594311436	0.12520132128362	-2.71056719555431	0.00671682371966417	0.0148876258519744	1981549	1981803	jgi.p|Ophnu1|1981549	Ophnu1	OphioH327chr_2	4339317	4341163	-	prediction	18684	0				0									no	no
gene_2990	onu_vs_self	282.137083840697	0.753546373836728	0.135758487718356	5.55063912762517	2.84627089139601e-08	1.48561456282621e-07	1981550	1981804	jgi.p|Ophnu1|1981550	Ophnu1	OphioH327chr_2	4342415	4343341	+	prediction	18690	0				0									no	no
gene_2991	onu_vs_self	1084.96696731958	-0.538380835157549	0.0855289305363386	-6.29472193539012	3.07951386760724e-10	1.97015236970986e-09	1981551	1981805	jgi.p|Ophnu1|1981551	Ophnu1	OphioH327chr_2	4344703	4347333	-	prediction	18694	0				0									no	no
gene_2992	onu_vs_self	1970.24235070501	0.0349236390774733	0.168785776171097	0.206911031662237	0.836079340928095	0.882115849518126	1981552	1981806	jgi.p|Ophnu1|1981552	Ophnu1	OphioH327chr_2	4348852	4350846	+	prediction	18698	0				0									no	no
gene_2993	onu_vs_self	1398.45342052678	-0.586360965785355	0.0731393725411572	-8.01703576900931	1.08327583577984e-15	1.09092248873829e-14	1981553	1981807	jgi.p|Ophnu1|1981553	Ophnu1	OphioH327chr_2	4351637	4354381	-	prediction	18702	0				0									no	no
gene_2994	onu_vs_self	2540.40694890319	-0.399364671527385	0.122049214755856	-3.27216092562548	0.00106728807906212	0.00280848015886006	1981554	1981808	jgi.p|Ophnu1|1981554	Ophnu1	OphioH327chr_2	4355125	4357963	-	prediction	18710	2	GO:0000166; GO:0017111	nucleotide binding; nucleoside-triphosphatase activity	molecular_function	0									yes	no
gene_2995	onu_vs_self	3664.61142691388	-1.38367757825605	0.0860253225940958	-16.0845380933336	3.27485672804829e-58	1.48321553397319e-56	1981555	1981809	jgi.p|Ophnu1|1981555	Ophnu1	OphioH327chr_2	4361856	4365008	+	prediction	18716	3	GO:0006885; GO:0015299; GO:0016021	regulation of pH; solute:hydrogen antiporter activity; integral to membrane	biological_process; molecular_function; cellular_component	0									yes	no
gene_2996	onu_vs_self	3888.96418766991	-0.456966418042682	0.0781563672634383	-5.84682264597081	5.01051214412379e-09	2.85362501355287e-08	1981556	1981810	jgi.p|Ophnu1|1981556	Ophnu1	OphioH327chr_2	4365686	4366217	+	prediction	18720	3	GO:0005741; GO:0006886; GO:0015450	mitochondrial outer membrane; intracellular protein transport; P-P-bond-hydrolysis-driven protein transmembrane transporter activity	cellular_component; biological_process; molecular_function	0									yes	no
gene_2997	onu_vs_self	5932.10308331608	-0.354587778861038	0.0703018764586055	-5.04378825606203	4.56404350247696e-07	2.05730449611389e-06	1981557	1981811	jgi.p|Ophnu1|1981557	Ophnu1	OphioH327chr_2	4367112	4369940	-	prediction	18726	1	GO:0050800	hydrolase activity, acting on acid anhydrides, acting on GTP, involved in cellular and subcellular movement	molecular_function	0									yes	no
gene_2998	onu_vs_self	2046.77518794423	-0.0203557431947928	0.0966919881982043	-0.210521508287393	0.8332606665945	0.879929842838505	1981558	1981812	jgi.p|Ophnu1|1981558	Ophnu1	OphioH327chr_2	4370885	4371782	+	prediction	18730	1	GO:0015031	protein transport	biological_process	0									yes	no
gene_2999	onu_vs_self	3061.6307182071	-0.503742644317945	0.0597836116071239	-8.42609923984449	3.57379114325829e-17	3.97810821668283e-16	1981559	1981813	jgi.p|Ophnu1|1981559	Ophnu1	OphioH327chr_2	4373928	4376122	+	prediction	18740	13	GO:0004722; GO:0006470; GO:0008287; GO:0003824; GO:0004721; GO:0004723; GO:0004724; GO:0005963; GO:0008420; GO:0008597; GO:0017018; GO:0017020; GO:0017023	protein serine/threonine phosphatase activity; protein amino acid dephosphorylation; protein serine/threonine phosphatase complex; catalytic activity; phosphoprotein phosphatase activity; calcium-dependent protein serine/threonine phosphatase activity; magnesium-dependent protein serine/threonine phosphatase activity; magnesium-dependent protein serine/threonine phosphatase complex; CTD phosphatase activity; calcium-dependent protein serine/threonine phosphatase regulator activity; myosin phosphatase activity; myosin phosphatase regulator activity; myosin phosphatase complex	molecular_function; biological_process; cellular_component	1	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	yes	yes
gene_3000	onu_vs_self	2435.1096100729	-0.207151326975153	0.121574043314213	-1.70391081293366	0.0883977506067193	0.143692507632647	1981560	1981814	jgi.p|Ophnu1|1981560	Ophnu1	OphioH327chr_2	4379274	4383398	+	prediction	18746	0				0									no	no
gene_3001	onu_vs_self	3897.48444500119	-0.392789416130897	0.0639667724367771	-6.14052266775096	8.22503961876365e-10	5.05792666211328e-09	1981561	1981815	jgi.p|Ophnu1|1981561	Ophnu1	OphioH327chr_2	4384161	4387433	-	prediction	18758	4	GO:0003700; GO:0005634; GO:0006355; GO:0008270	transcription factor activity; nucleus; regulation of transcription, DNA-dependent; zinc ion binding	molecular_function; cellular_component; biological_process	0									yes	no
gene_3002	onu_vs_self	4865.38996337064	0.192388521348785	0.106602955594793	1.80472033139559	0.0711184566397351	0.11887359963859	1981562	1981816	jgi.p|Ophnu1|1981562	Ophnu1	OphioH327chr_2	4389543	4391553	-	prediction	18764	2	GO:0005634; GO:0006355	nucleus; regulation of transcription, DNA-dependent	cellular_component; biological_process	0									yes	no
gene_3003	onu_vs_self	6313.91672812244	0.210835687058516	0.0756797282294132	2.78589381847931	0.00533803540964304	0.0121493174970871	1981563	1981817	jgi.p|Ophnu1|1981563	Ophnu1	OphioH327chr_2	4393032	4394155	-	prediction	18776	1	GO:0046907	intracellular transport	biological_process	0									yes	no
gene_3004	onu_vs_self	4164.69888130979	0.191031481503643	0.0884986567486767	2.15858057649558	0.0308827209938601	0.0577322759789131	1981564	1981818	jgi.p|Ophnu1|1981564	Ophnu1	OphioH327chr_2	4395656	4398468	-	prediction	18788	33	GO:0004672; GO:0005524; GO:0006468; GO:0004674; GO:0004675; GO:0004676; GO:0004677; GO:0004679; GO:0004680; GO:0004681; GO:0004690; GO:0004694; GO:0004695; GO:0004696; GO:0004698; GO:0004700; GO:0004702; GO:0004704; GO:0004705; GO:0004706; GO:0004708; GO:0004710; GO:0004711; GO:0004718; GO:0008338; GO:0008339; GO:0008349; GO:0008545; GO:0016908; GO:0016909; GO:0019199; GO:0019912; GO:0034211	protein kinase activity; ATP binding; protein amino acid phosphorylation; protein serine/threonine kinase activity; transmembrane receptor protein serine/threonine kinase activity; 3-phosphoinositide-dependent protein kinase activity; DNA-dependent protein kinase activity; AMP-activated protein kinase activity; casein kinase activity; casein kinase I activity; cyclic nucleotide-dependent protein kinase activity; eukaryotic translation initiation factor 2alpha kinase activity; galactosyltransferase-associated kinase activity; glycogen synthase kinase 3 activity; calcium-dependent protein kinase C activity; atypical protein kinase C activity; receptor signaling protein serine/threonine kinase activity; NF-kappaB-inducing kinase activity; JUN kinase activity; JUN kinase kinase kinase activity; MAP kinase kinase activity; MAP/ERK kinase kinase activity; ribosomal protein S6 kinase activity; Janus kinase activity; MAP kinase 1 activity; MP kinase activity; MAP kinase kinase kinase kinase activity; JUN kinase kinase activity; MAP kinase 2 activity; SAP kinase activity; transmembrane receptor protein kinase activity; cyclin-dependent protein kinase activating kinase activity; GTP-dependent protein kinase activity	molecular_function; biological_process	0									yes	no
gene_3005	onu_vs_self	2775.53422994302	0.0604912494383854	0.122685106782234	0.493061065233918	0.62196944038811	0.710537623077836	1981565	1981819	jgi.p|Ophnu1|1981565	Ophnu1	OphioH327chr_2	4402994	4404985	-	prediction	18798	9	GO:0000166; GO:0004812; GO:0005524; GO:0005737; GO:0006412; GO:0006418; GO:0004820; GO:0006426; GO:0009345	nucleotide binding; aminoacyl-tRNA ligase activity; ATP binding; cytoplasm; translation; tRNA aminoacylation for protein translation; glycine-tRNA ligase activity; glycyl-tRNA aminoacylation; glycine-tRNA ligase complex	molecular_function; cellular_component; biological_process	2	6.1.1.14	Glycine--tRNA ligase.	ATP + glycine + tRNA(Gly) = AMP + diphosphate + glycyl-tRNA(Gly).	\N	\N	Aminoacyl-tRNA biosynthesis; Glycine, serine and threonine metabolism	TRANSLATION; Amino Acid Metabolism	REGULATORY; METABOLIC	yes	yes
gene_3006	onu_vs_self	3096.35438254732	-0.0422994187771635	0.0943661005702018	-0.448248031036269	0.653974202127633	0.738445226394844	1981566	1981820	jgi.p|Ophnu1|1981566	Ophnu1	OphioH327chr_2	4406067	4407338	-	prediction	18802	0				0									no	no
gene_3007	onu_vs_self	21187.1321365379	0.18498343916159	0.0925249566947601	1.99928155353642	0.0455778988908246	0.0810105511846883	1981567	1981821	jgi.p|Ophnu1|1981567	Ophnu1	OphioH327chr_2	4413065	4414810	+	prediction	18810	4	GO:0003824; GO:0044237; GO:0050662; GO:0008460	catalytic activity; cellular metabolic process; coenzyme binding; dTDP-glucose 4,6-dehydratase activity	molecular_function; biological_process	2	4.2.1.46	dTDP-glucose 4,6-dehydratase.	dTDP-glucose = dTDP-4-dehydro-6-deoxy-D-glucose + H(2)O.	NAD.	\N	Erythromycin biosynthesis; Nucleotide sugars metabolism	Biosynthesis of Secondary Metabolites; Nucleotide Metabolism	METABOLIC	yes	yes
gene_3008	onu_vs_self	895.105405250454	0.559692449550288	0.161541001477104	3.4647083058329	0.000530806877762991	0.00147619889871401	1981568	1981822	jgi.p|Ophnu1|1981568	Ophnu1	OphioH327chr_2	4420571	4422174	+	prediction	18820	0				0									no	no
gene_3009	onu_vs_self	1556.65612224607	-0.108890487639426	0.125339961451904	-0.868761138730767	0.384977792901391	0.488366165232445	1981569	1981823	jgi.p|Ophnu1|1981569	Ophnu1	OphioH327chr_2	4422866	4425988	+	prediction	18828	3	GO:0005515; GO:0006886; GO:0016192	protein binding; intracellular protein transport; vesicle-mediated transport	molecular_function; biological_process	0									yes	no
gene_3010	onu_vs_self	374.419930375244	-0.0245366592809744	0.1208219613122	-0.203081120472563	0.839071627937488	0.88453856344149	1981570	1981824	jgi.p|Ophnu1|1981570	Ophnu1	OphioH327chr_2	4429240	4430682	+	prediction	18832	3	GO:0004194; GO:0006508; GO:0004190	pepsin A activity; proteolysis; aspartic-type endopeptidase activity	molecular_function; biological_process	1	3.4.23.41	Yapsin 1.	Hydrolyzes various precursor proteins with Arg or Lys in P1, and commonly Arg or Lys also in P2. The P3 amino acid is usually non- polar, but otherwise additional basic amino acids are favorable in both non-prime and prime positions.	\N	\N	\N	\N	\N	yes	yes
gene_3011	onu_vs_self	3671.52894751239	-0.328941343615739	0.0733043992890355	-4.48733427742502	7.21198712826982e-06	2.77085322342862e-05	1981571	1981825	jgi.p|Ophnu1|1981571	Ophnu1	OphioH327chr_2	4431427	4434306	-	prediction	18836	6	GO:0007165; GO:0004672; GO:0005524; GO:0006468; GO:0004674; GO:0004682	signal transduction; protein kinase activity; ATP binding; protein amino acid phosphorylation; protein serine/threonine kinase activity; protein kinase CK2 activity	biological_process; molecular_function	0									yes	no
gene_3012	onu_vs_self	7468.53177398856	-0.0142050563864087	0.122797750484057	-0.11567847399821	0.907907366964465	0.934097002549978	1981572	1981826	jgi.p|Ophnu1|1981572	Ophnu1	OphioH327chr_2	4443966	4447886	+	prediction	18842	0				0									no	no
gene_3013	onu_vs_self	230.240531325507	0.182346139067883	0.174209029958826	1.04670888249008	0.29523386575998	0.395802958638282	1981573	1981827	jgi.p|Ophnu1|1981573	Ophnu1	OphioH327chr_2	4448222	4449811	-	prediction	18846	0				0									no	no
gene_3014	onu_vs_self	586.885465979942	0.171687618059042	0.122416489613532	1.40248767630127	0.160769668024191	0.239212299371993	1981574	1981828	jgi.p|Ophnu1|1981574	Ophnu1	OphioH327chr_2	4450374	4451526	-	prediction	18850	6	GO:0004664; GO:0009094; GO:0008152; GO:0016597; GO:0004106; GO:0005737	prephenate dehydratase activity; L-phenylalanine biosynthetic process; metabolic process; amino acid binding; chorismate mutase activity; cytoplasm	molecular_function; biological_process; cellular_component	1	4.2.1.51	Prephenate dehydratase.	Prephenate = phenylpyruvate + H(2)O + CO(2).	\N	\N	Phenylalanine, tyrosine and tryptophan biosynthesis	Amino Acid Metabolism	METABOLIC	yes	yes
gene_3015	onu_vs_self	1139.35645704544	0.229633937557875	0.109009692841344	2.10654604716749	0.0351569476658087	0.0646912020677822	1981575	1981829	jgi.p|Ophnu1|1981575	Ophnu1	OphioH327chr_2	4452260	4452601	-	prediction	18858	0				0									no	no
gene_3016	onu_vs_self	8133.23580527761	0.243555993713921	0.133463238889827	1.82489197579699	0.0680173323540422	0.114431675501297	1981576	1981830	jgi.p|Ophnu1|1981576	Ophnu1	OphioH327chr_2	4452659	4454183	-	prediction	18862	3	GO:0005737; GO:0006415; GO:0016149	cytoplasm; translational termination; translation release factor activity, codon specific	cellular_component; biological_process; molecular_function	0									yes	no
gene_3017	onu_vs_self	1351.93792794892	0.0102097290364907	0.0983036631240869	0.103859090414598	0.917281172594886	0.941139498671009	1981577	1981831	jgi.p|Ophnu1|1981577	Ophnu1	OphioH327chr_2	4455182	4455796	+	prediction	18872	0				0									no	no
gene_3018	onu_vs_self	1700.96002647966	0.140617829330944	0.076065588725049	1.8486392031912	0.0645099279176644	0.109282601024185	1981578	1981832	jgi.p|Ophnu1|1981578	Ophnu1	OphioH327chr_2	4456240	4458434	-	prediction	18876	0				0									no	no
gene_3019	onu_vs_self	4701.06794312902	-0.496394379033402	0.079445268659183	-6.24825603099052	4.1506090836002e-10	2.62595814897396e-09	1981579	1981833	jgi.p|Ophnu1|1981579	Ophnu1	OphioH327chr_2	4461376	4463396	+	prediction	18884	2	GO:0004370; GO:0006072	glycerol kinase activity; glycerol-3-phosphate metabolic process	molecular_function; biological_process	1	2.7.1.30	Glycerol kinase.	ATP + glycerol = ADP + glycerol 3-phosphate.	\N	Hyperglycerolemia; MIM:307030.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_3020	onu_vs_self	4553.60956867823	0.108121694984163	0.0655274383158536	1.65002169721633	0.0989384984183502	0.158065238234617	1981580	1981834	jgi.p|Ophnu1|1981580	Ophnu1	OphioH327chr_2	4464417	4465925	-	prediction	18892	5	GO:0008415; GO:0009058; GO:0016779; GO:0016740; GO:0004475	acyltransferase activity; biosynthetic process; nucleotidyltransferase activity; transferase activity; mannose-1-phosphate guanylyltransferase activity	molecular_function; biological_process	1	2.7.7.13	Mannose-1-phosphate guanylyltransferase.	GTP + alpha-D-mannose 1-phosphate = diphosphate + GDP-mannose.	\N	\N	Fructose and mannose metabolism	Carbohydrate Metabolism	METABOLIC	yes	yes
gene_3021	onu_vs_self	324.882498951587	1.5051581177513	0.162542056494282	9.26011489096827	2.04212354952987e-20	2.77469485459932e-19	1981581	1981835	jgi.p|Ophnu1|1981581	Ophnu1	OphioH327chr_2	4470916	4471239	-	prediction	18902	0				0									no	no
gene_3022	onu_vs_self	1824.31256005934	-0.0913122929640512	0.146719757283723	-0.622358533401019	0.533706140399577	0.633899176454533	1981582	1981836	jgi.p|Ophnu1|1981582	Ophnu1	OphioH327chr_2	4480399	4482758	-	prediction	18906	2	GO:0003824; GO:0004660	catalytic activity; protein farnesyltransferase activity	molecular_function	0									yes	no
gene_3023	onu_vs_self	2972.52711217312	-0.508374292699346	0.113949170475311	-4.46141284380383	8.14210602824776e-06	3.09075066970292e-05	1981583	1981837	jgi.p|Ophnu1|1981583	Ophnu1	OphioH327chr_2	4484062	4487930	+	prediction	18918	0				0									no	no
gene_3024	onu_vs_self	5189.53476113069	-0.0969523875057699	0.113430521698049	-0.854729274399849	0.392701040138829	0.496165447024114	1981584	1981838	jgi.p|Ophnu1|1981584	Ophnu1	OphioH327chr_2	4488285	4489459	-	prediction	18924	2	GO:0004001; GO:0006166	adenosine kinase activity; purine ribonucleoside salvage	molecular_function; biological_process	1	2.7.1.20	Adenosine kinase.	ATP + adenosine = ADP + AMP.	\N	\N	Purine metabolism	Nucleotide Metabolism	METABOLIC	yes	yes
gene_3025	onu_vs_self	25829.8229365459	0.337008518510185	0.114675663700891	2.93879719230757	0.00329488598574803	0.00782147089240241	1981585	1981839	jgi.p|Ophnu1|1981585	Ophnu1	OphioH327chr_2	4490375	4491291	-	prediction	18930	4	GO:0003735; GO:0005622; GO:0005840; GO:0006412	structural constituent of ribosome; intracellular; ribosome; translation	molecular_function; cellular_component; biological_process	0									yes	no
gene_3026	onu_vs_self	967.523059548414	-1.72403607927082	0.122105514839699	-14.1192318916483	2.89125470951035e-45	9.89965612536342e-44	1981586	1981840	jgi.p|Ophnu1|1981586	Ophnu1	OphioH327chr_2	4494030	4496622	+	prediction	18938	2	GO:0008152; GO:0016787	metabolic process; hydrolase activity	biological_process; molecular_function	0									yes	no
gene_3027	onu_vs_self	2254.37737210338	0.0600025254584634	0.0851150521427074	0.704957865241752	0.480836457776572	0.583741324431635	1981587	1981841	jgi.p|Ophnu1|1981587	Ophnu1	OphioH327chr_2	4497087	4497472	-	prediction	18944	0				0									no	no
gene_3028	onu_vs_self	1225.70359368774	-0.605844197874934	0.145282750301746	-4.17010413567077	3.04460485621285e-05	0.000105513431454178	1981588	1981842	jgi.p|Ophnu1|1981588	Ophnu1	OphioH327chr_2	4498066	4501326	+	prediction	18950	2	GO:0006364; GO:0032040	rRNA processing; small subunit processome	biological_process; cellular_component	0									yes	no
gene_3029	onu_vs_self	3384.83845074371	-0.991984134429423	0.0987288417134334	-10.0475617581812	9.41685138053545e-24	1.52956826977957e-22	1981589	1981843	jgi.p|Ophnu1|1981589	Ophnu1	OphioH327chr_2	4501850	4503394	-	prediction	18954	3	GO:0006812; GO:0008324; GO:0016021	cation transport; cation transmembrane transporter activity; integral to membrane	biological_process; molecular_function; cellular_component	0									yes	no
gene_3030	onu_vs_self	1802.43760007641	-1.24113355111894	0.101447301797252	-12.2342687201224	2.03933212682495e-34	4.82228812309987e-33	1981590	1981844	jgi.p|Ophnu1|1981590	Ophnu1	OphioH327chr_2	4507320	4509642	-	prediction	18958	1	GO:0033903	endo-1,3(4)-beta-glucanase activity	molecular_function	1	3.2.1.6	Endo-1,3(4)-beta-glucanase.	Endohydrolysis of 1,3- or 1,4-linkages in beta-D-glucans when the glucose residue whose reducing group is involved in the linkage to be hydrolysed is itself substituted at C-3.	\N	\N	\N	\N	\N	yes	yes
gene_3031	onu_vs_self	863.587939118745	0.133931657600679	0.116039506355554	1.15419017028823	0.248422211657859	0.343426054875851	1981591	1981845	jgi.p|Ophnu1|1981591	Ophnu1	OphioH327chr_2	4510971	4512025	-	prediction	18964	0				0									no	no
