gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg
gene_3646	interaction_vs_self	954.426227379847	-2.14327144878395	0.162510628511387	-13.1885001517533	1.02198320367704e-39	2.07795159702506e-38	1982206	1982460	jgi.p|Ophnu1|1982206	Ophnu1	OphioH327chr_2	6650538	6653864	-	prediction	22824	7	GO:0006118; GO:0008746; GO:0008750; GO:0009276; GO:0016021; GO:0016491; GO:0050661	1-2nm peptidoglycan-based cell wall; electron transport; integral to membrane; NAD(P) transhydrogenase activity; NAD(P)+ transhydrogenase (AB-specific) activity; NADP binding; oxidoreductase activity	biological_process; cellular_component; molecular_function	1	1.6.1.2	NAD(P)(+) transhydrogenase (AB-specific).	NADPH + NAD(+) = NADP(+) + NADH.	\N	\N	Nicotinate and nicotinamide metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	yes	yes
gene_3647	interaction_vs_self	534.135324098221	0.0663871707098477	0.114632389537652	0.579131002830943	0.56250078226307	0.637495921643304	1982207	1982461	jgi.p|Ophnu1|1982207	Ophnu1	OphioH327chr_2	6655258	6656406	+	prediction	22828	0				0									no	no
gene_3648	interaction_vs_self	17.9365394509029	-0.597998566553538	0.503948758487727	-1.18662573621183	0.235375279737913	0.306855375351284	1982208	1982462	jgi.p|Ophnu1|1982208	Ophnu1	OphioH327chr_2	6657748	6658133	+	prediction	22832	0				0									no	no
gene_3649	interaction_vs_self	545.339107924082	-0.253922368625587	0.0974844944273095	-2.60474622264085	0.00919423321666474	0.0166284885558103	1982209	1982463	jgi.p|Ophnu1|1982209	Ophnu1	OphioH327chr_2	6658348	6661227	-	prediction	22838	0				0									no	no
gene_3650	interaction_vs_self	595.359157205916	0.342548014347507	0.134722126982665	2.54262623385974	0.0110022850959284	0.0195555565658529	1982210	1982464	jgi.p|Ophnu1|1982210	Ophnu1	OphioH327chr_2	6664571	6666848	+	prediction	22842	2	GO:0005680; GO:0030071	anaphase-promoting complex; regulation of mitotic metaphase/anaphase transition	biological_process; cellular_component	0									yes	no
gene_3651	interaction_vs_self	12.6942139866575	2.32669460887344	0.624349798395251	3.72658822803127	0.000194089152710773	0.000465770436558512	1982211	1982465	jgi.p|Ophnu1|1982211	Ophnu1	OphioH327chr_2	6667459	6668480	-	prediction	22848	2	GO:0016491; GO:0046914	oxidoreductase activity; transition metal ion binding	molecular_function	0									yes	no
gene_3652	interaction_vs_self	11360.7418062273	0.42699124680892	0.0740786165872344	5.76402835906228	8.21296057826596e-09	3.25175497455859e-08	1982212	1982466	jgi.p|Ophnu1|1982212	Ophnu1	OphioH327chr_2	6671700	6676088	-	prediction	22854	2	GO:0000175; GO:0004534	3'-5'-exoribonuclease activity; 5'-3' exoribonuclease activity	molecular_function	1	3.1.13.-	Exoribonucleases producing 5'-phosphomonoesters.	\N	\N	\N	\N	\N	\N	yes	yes
gene_3653	interaction_vs_self	455.291785503456	0.773393201304455	0.191256861068408	4.04374095122179	5.2605040485382e-05	0.000135469057326976	1982213	1982467	jgi.p|Ophnu1|1982213	Ophnu1	OphioH327chr_2	6677879	6679594	+	prediction	22862	2	GO:0005643; GO:0016973	nuclear pore; poly(A)+ mRNA export from nucleus	biological_process; cellular_component	0									yes	no
gene_3654	interaction_vs_self	978.344788812919	0.270780391054038	0.130269768017852	2.07861267563578	0.0376529649788186	0.0602672737880867	1982214	1982468	jgi.p|Ophnu1|1982214	Ophnu1	OphioH327chr_2	6680094	6680872	-	prediction	22866	4	GO:0005515; GO:0016020; GO:0016192; GO:0048193	Golgi vesicle transport; membrane; protein binding; vesicle-mediated transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_3655	interaction_vs_self	403.422983073349	0.881329677567664	0.299077392457672	2.94682814480001	0.00321051576976052	0.00632351932562128	1982215	1982469	jgi.p|Ophnu1|1982215	Ophnu1	OphioH327chr_2	6682668	6683745	+	prediction	22872	0				0									no	no
gene_3656	interaction_vs_self	102.591824786571	0.456391931316181	0.262367005829468	1.73951724559766	0.0819438214456801	0.120336097370908	1982216	1982470	jgi.p|Ophnu1|1982216	Ophnu1	OphioH327chr_2	6683932	6684609	-	prediction	22878	0				0									no	no
gene_3657	interaction_vs_self	1254.70178044292	0.643657818619966	0.10556426905727	6.09730758681965	1.07869838277107e-09	4.66582019025791e-09	1982217	1982471	jgi.p|Ophnu1|1982217	Ophnu1	OphioH327chr_2	6685468	6688824	+	prediction	22882	7	GO:0000166; GO:0003676; GO:0003677; GO:0003887; GO:0006139; GO:0006260; GO:0034061	DNA binding; DNA polymerase activity; DNA replication; DNA-directed DNA polymerase activity; nucleic acid binding; nucleobase, nucleoside, nucleotide and nucleic acid metabolic process; nucleotide binding	biological_process; molecular_function	3	2.7.7.7	DNA-directed DNA polymerase.	N deoxynucleoside triphosphate = N diphosphate + {DNA}(N).	\N	\N	DNA polymerase; Purine metabolism; Pyrimidine metabolism	Nucleotide Metabolism; REPLICATION AND REPAIR	METABOLIC; REGULATORY	yes	yes
gene_3658	interaction_vs_self	4319.58423274155	1.0391350741577	0.133025569595622	7.81154388074799	5.64916749900077e-15	3.66339952965504e-14	1982218	1982472	jgi.p|Ophnu1|1982218	Ophnu1	OphioH327chr_2	6692893	6694617	+	prediction	22886	3	GO:0004354; GO:0006520; GO:0016491	amino acid metabolic process; glutamate dehydrogenase (NADP+) activity; oxidoreductase activity	biological_process; molecular_function	2	1.4.1.4	Glutamate dehydrogenase (NADP+).	L-glutamate + H(2)O + NADP(+) = 2-oxoglutarate + NH(3) + NADPH.	\N	\N	Glutamate metabolism; Nitrogen metabolism	Amino Acid Metabolism; Energy Metabolism	METABOLIC	yes	yes
gene_3659	interaction_vs_self	8349.36501019208	-0.333316646298577	0.0996006098404858	-3.34653218321048	0.000818291800683354	0.00178233532159021	1982219	1982473	jgi.p|Ophnu1|1982219	Ophnu1	OphioH327chr_2	6697349	6701678	+	prediction	22892	2	GO:0016614; GO:0050660	FAD binding; oxidoreductase activity, acting on CH-OH group of donors	molecular_function	0									yes	no
gene_3660	interaction_vs_self	2522.77098519625	-0.220269815019981	0.0783871830699346	-2.81002335322425	0.00495379053280242	0.00935667408667006	1982220	1982474	jgi.p|Ophnu1|1982220	Ophnu1	OphioH327chr_2	6702863	6706520	+	prediction	22898	0				0									no	no
gene_3661	interaction_vs_self	1563.61757506088	0.135271744710211	0.202239125085451	0.668870302188336	0.503578215942919	0.582124176701066	1982221	1982475	jgi.p|Ophnu1|1982221	Ophnu1	OphioH327chr_2	6706909	6707799	-	prediction	22904	0				0									no	no
gene_3662	interaction_vs_self	346.520940248746	0.53798451258334	0.300339635197547	1.79125379915136	0.073252576437772	0.109050792053448	1982222	1982476	jgi.p|Ophnu1|1982222	Ophnu1	OphioH327chr_2	6708741	6710138	+	prediction	22908	1	GO:0044237	cellular metabolic process	biological_process	0									yes	no
gene_3663	interaction_vs_self	1709.94317042848	0.384729614513665	0.0940432612248923	4.09098546246322	4.29544059736193e-05	0.000111793771703916	1982223	1982477	jgi.p|Ophnu1|1982223	Ophnu1	OphioH327chr_2	6711103	6714012	+	prediction	22912	0				0									no	no
gene_3664	interaction_vs_self	1778.70752990656	0.243022731400976	0.182804999427979	1.32940965598001	0.183712853879906	0.246602168607808	1982224	1982478	jgi.p|Ophnu1|1982224	Ophnu1	OphioH327chr_2	6714272	6715003	-	prediction	22916	3	GO:0004596; GO:0008080; GO:0008152	metabolic process; N-acetyltransferase activity; peptide alpha-N-acetyltransferase activity	biological_process; molecular_function	1	2.3.1.88	Peptide alpha-N-acetyltransferase.	Acetyl-CoA + peptide = CoA + N-acetylpeptide.	\N	\N	\N	\N	\N	yes	yes
gene_3665	interaction_vs_self	959.829049739426	-0.212846857050169	0.131505337734878	-1.6185415795006	0.105545933624026	0.150754745840424	1982225	1982479	jgi.p|Ophnu1|1982225	Ophnu1	OphioH327chr_2	6716134	6718758	-	prediction	22920	0				0									no	no
gene_3666	interaction_vs_self	4216.86847558066	-0.083485223411665	0.052970510542604	-1.57606982746594	0.115009711682279	0.162670709187096	1982226	1982480	jgi.p|Ophnu1|1982226	Ophnu1	OphioH327chr_2	6719444	6721634	-	prediction	22926	8	GO:0000166; GO:0004812; GO:0004825; GO:0005524; GO:0005737; GO:0006412; GO:0006418; GO:0006431	aminoacyl-tRNA ligase activity; ATP binding; cytoplasm; methionine-tRNA ligase activity; methionyl-tRNA aminoacylation; nucleotide binding; translation; tRNA aminoacylation for protein translation	biological_process; cellular_component; molecular_function	3	6.1.1.10	Methionine--tRNA ligase.	ATP + L-methionine + tRNA(Met) = AMP + diphosphate + L-methionyl- tRNA(Met).	\N	\N	Aminoacyl-tRNA biosynthesis; Methionine metabolism; Selenoamino acid metabolism	Amino Acid Metabolism; Metabolism of Other Amino Acids; TRANSLATION	METABOLIC; REGULATORY	yes	yes
gene_3667	interaction_vs_self	557.047013331472	-0.678847540893713	0.12552961659783	-5.4078675558183	6.37795592562645e-08	2.3123804626583e-07	1982227	1982481	jgi.p|Ophnu1|1982227	Ophnu1	OphioH327chr_2	6722171	6722644	+	prediction	22938	0				0									no	no
gene_3668	interaction_vs_self	1316.43555978973	0.896866991929974	0.200179421825357	4.48031562760946	7.45327390755537e-06	2.13378008858441e-05	1982228	1982482	jgi.p|Ophnu1|1982228	Ophnu1	OphioH327chr_2	6723023	6723631	-	prediction	22942	0				0									no	no
gene_3669	interaction_vs_self	4420.99039886167	0.731224926664476	0.113841442484536	6.42318746763775	1.33449975438473e-10	6.23203376843058e-10	1982229	1982483	jgi.p|Ophnu1|1982229	Ophnu1	OphioH327chr_2	6725770	6726541	+	prediction	22946	3	GO:0016209; GO:0016491; GO:0051920	antioxidant activity; oxidoreductase activity; peroxiredoxin activity	molecular_function	0									yes	no
gene_3670	interaction_vs_self	9.51501847423816	0.035319371615413	0.65752401069206	0.053715713861519	0.9571616630259	0.971000691574035	1982230	1982484	jgi.p|Ophnu1|1982230	Ophnu1	OphioH327chr_2	6727625	6729372	+	prediction	22952	2	GO:0003676; GO:0008270	nucleic acid binding; zinc ion binding	molecular_function	0									yes	no
gene_3671	interaction_vs_self	610.03289229542	1.9842391076849	0.1146484045817	17.307167203281	4.15353514148758e-67	1.60879008195175e-65	1982231	1982485	jgi.p|Ophnu1|1982231	Ophnu1	OphioH327chr_2	6730445	6731693	+	prediction	22962	18	GO:0016491; GO:0018585; GO:0018586; GO:0018587; GO:0018588; GO:0018589; GO:0018590; GO:0018591; GO:0018592; GO:0018593; GO:0018594; GO:0018595; GO:0018596; GO:0018597; GO:0018598; GO:0018599; GO:0018600; GO:0043823	2-hydroxyisobutyrate 3-monooxygenase activity; 4-chlorophenoxyacetate monooxygenase activity; 4-nitrocatechol 4-monooxygenase activity; alpha-pinene dehydrogenase activity; alpha-pinene monooxygenase activity; ammonia monooxygenase activity; di-n-butyltin dioxygenase activity; dimethylsilanediol hydroxylase activity; fluorene oxygenase activity; hydroxymethylsilanetriol oxidase activity; limonene 8-monooxygenase activity; methyl tertiary butyl ether 3-monooxygenase activity; methylsilanetriol hydroxylase activity; mono-butyltin dioxygenase activity; oxidoreductase activity; spheroidene monooxygenase activity; tert-butyl alcohol 2-monooxygenase activity; tri-n-butyltin dioxygenase activity	molecular_function	4	1.14.-.-	Acting on paired donors, with incorporation or reduction of	\N	\N	\N	Ascorbate and aldarate metabolism; Flavonoids, stilbene and lignin biosynthesis; Fluorene degradation; gamma-Hexachlorocyclohexane degradation	Biodegradation of Xenobiotics; Biosynthesis of Secondary Metabolites; Carbohydrate Metabolism	METABOLIC	yes	yes
gene_3672	interaction_vs_self	485.580468174493	0.844493815613908	0.117251769648867	7.20239718464728	5.91630518673508e-13	3.36725880308859e-12	1982232	1982486	jgi.p|Ophnu1|1982232	Ophnu1	OphioH327chr_2	6732124	6733386	-	prediction	22968	3	GO:0006457; GO:0031072; GO:0051082	heat shock protein binding; protein folding; unfolded protein binding	biological_process; molecular_function	0									yes	no
gene_3673	interaction_vs_self	1173.3069139968	-0.425966490542686	0.117393112411941	-3.62854755096653	0.00028502025751082	0.000665513749125101	1982233	1982487	jgi.p|Ophnu1|1982233	Ophnu1	OphioH327chr_2	6733923	6737120	+	prediction	22972	4	GO:0003676; GO:0004386; GO:0005524; GO:0008026	ATP binding; ATP-dependent helicase activity; helicase activity; nucleic acid binding	molecular_function	0									yes	no
gene_3674	interaction_vs_self	13217.8311666431	-0.370262367384504	0.0561877194455889	-6.58973831004227	4.40602482880367e-11	2.14379090129618e-10	1982234	1982488	jgi.p|Ophnu1|1982234	Ophnu1	OphioH327chr_2	6737450	6741239	-	prediction	22976	0				0									no	no
gene_3675	interaction_vs_self	0.203813945424183	0	4.08045587179251	0	1	1	1982235	1982489	jgi.p|Ophnu1|1982235	Ophnu1	OphioH327chr_2	6743650	6744135	-	prediction	22982	0				0									no	no
gene_3676	interaction_vs_self	15.1324112921758	0.469033283311613	0.513726121864988	0.913002596809511	0.361241175786568	0.440720034903028	1982236	1982490	jgi.p|Ophnu1|1982236	Ophnu1	OphioH327chr_2	6744916	6746465	-	prediction	22988	0				0									no	no
gene_3677	interaction_vs_self	179.297560007764	0.689232827284439	0.229188758668457	3.00727152277778	0.00263604196707334	0.00527085242657038	1982237	1982491	jgi.p|Ophnu1|1982237	Ophnu1	OphioH327chr_2	6749270	6750627	+	prediction	22994	31	GO:0000009; GO:0000026; GO:0000030; GO:0000033; GO:0001962; GO:0003980; GO:0004376; GO:0004576; GO:0004583; GO:0008375; GO:0008376; GO:0008378; GO:0008417; GO:0008755; GO:0008921; GO:0016253; GO:0016759; GO:0018715; GO:0018716; GO:0018717; GO:0018718; GO:0019112; GO:0019187; GO:0031278; GO:0033556; GO:0042281; GO:0042283; GO:0045140; GO:0046527; GO:0046920; GO:0046921	1,2-dihydroxy-phenanthrene glycosyltransferase activity; 1-phenanthrol glycosyltransferase activity; 9-phenanthrol glycosyltransferase activity; 9-phenanthrol UDP-glucuronosyltransferase activity; acetylgalactosaminyltransferase activity; acetylglucosaminyltransferase activity; alpha(1,3)-fucosyltransferase activity; alpha(1,6)-fucosyltransferase activity; alpha-1,2-galactosyltransferase activity; alpha-1,2-mannosyltransferase activity; alpha-1,3-galactosyltransferase activity; alpha-1,3-mannosyltransferase activity; alpha-1,6-mannosyltransferase activity; beta-1,4-mannosyltransferase activity; cellulose synthase activity; dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity; dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity; dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity; dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity; fucosyltransferase activity; galactosyltransferase activity; glucosyltransferase activity; glycolipid mannosyltransferase activity; inositol phosphoceramide synthase activity; lipopolysaccharide-1,6-galactosyltransferase activity; mannosyltransferase activity; O antigen polymerase activity; oligosaccharyl transferase activity; phenanthrol glycosyltransferase activity; UDP-glucose:glycoprotein glucosyltransferase activity; UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase activity	molecular_function	11	2.4.1.-	Hexosyltransferases.	\N	\N	\N	Blood group glycolipid biosynthesis - lact series; Blood group glycolipid biosynthesis - neolact series; Chondroitin / heparan sulfate biosynthesis; Fructose and mannose metabolism; Globoside metabolism; Glycerolipid metabolism; Keratan sulfate biosynthesis; N-Glycans biosynthesis; O-Glycans biosynthesis; Peptidoglycan biosynthesis; Sphingoglycolipid metabolism	Carbohydrate Metabolism; Metabolism of Complex Carbohydrates; Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_3678	interaction_vs_self	717.701987597885	0.143564025173227	0.119483477997375	1.20153871965781	0.229542296258781	0.30016773760043	1982238	1982492	jgi.p|Ophnu1|1982238	Ophnu1	OphioH327chr_2	6751454	6752299	+	prediction	23000	3	GO:0004725; GO:0016311; GO:0016791	dephosphorylation; phosphoric monoester hydrolase activity; protein tyrosine phosphatase activity	biological_process; molecular_function	0									yes	no
gene_3679	interaction_vs_self	0.142054519523878	0	4.08045587179856	0	1	1	1982239	1982493	jgi.p|Ophnu1|1982239	Ophnu1	OphioH327chr_2	6754106	6755295	+	prediction	23004	7	GO:0000907; GO:0006118; GO:0010302; GO:0016491; GO:0018602; GO:0019798; GO:0043734	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity; 2-oxoglutarate-dependent dioxygenase activity; DNA-N1-methyladenine dioxygenase activity; electron transport; oxidoreductase activity; procollagen-proline dioxygenase activity; sulfonate dioxygenase activity	biological_process; molecular_function	1	1.14.11.-	With 2-oxoglutarate as one donor, and incorporation of one	\N	\N	\N	\N	\N	\N	yes	yes
gene_3680	interaction_vs_self	1077.78914789656	-2.88216436954305	0.139966548385255	-20.5918085627856	3.25007954717122e-94	2.06079117953968e-92	1982240	1982494	jgi.p|Ophnu1|1982240	Ophnu1	OphioH327chr_2	6755382	6757181	-	prediction	23010	3	GO:0008800; GO:0030655; GO:0046677	beta-lactam antibiotic catabolic process; beta-lactamase activity; response to antibiotic	biological_process; molecular_function	0									yes	no
gene_3681	interaction_vs_self	4777.8652617904	0.515945757435395	0.133413962987081	3.86725456529131	0.00011006751386621	0.000273412048373407	1982241	1982495	jgi.p|Ophnu1|1982241	Ophnu1	OphioH327chr_2	6758285	6759074	+	prediction	23014	0				0									no	no
gene_3682	interaction_vs_self	457.844172877632	-1.90991653279074	0.183322966560248	-10.4183156569368	2.04543420383945e-25	2.38866531853557e-24	1982242	1982496	jgi.p|Ophnu1|1982242	Ophnu1	OphioH327chr_2	6762938	6765196	+	prediction	23020	2	GO:0004035; GO:0008152	alkaline phosphatase activity; metabolic process	biological_process; molecular_function	3	3.1.3.1	Alkaline phosphatase.	An orthophosphoric monoester + H(2)O = an alcohol + phosphate.	Zinc; Magnesium.	Hypophosphatasia, adult; MIM:146300. Hypophosphatasia, childhood; MIM:241510. Hypophosphatasia, infantile; MIM:214500.	Folate biosynthesis; gamma-Hexachlorocyclohexane degradation; Glycerolipid metabolism	Biodegradation of Xenobiotics; Metabolism of Cofactors and Vitamins; Metabolism of Complex Lipids	METABOLIC	yes	yes
gene_3683	interaction_vs_self	139.351664656769	-0.856573192137847	0.260071296969751	-3.29360910688071	0.00098909945532186	0.00212250973616323	1982243	1982497	jgi.p|Ophnu1|1982243	Ophnu1	OphioH327chr_2	6766088	6767111	-	prediction	23034	3	GO:0006885; GO:0015299; GO:0016021	integral to membrane; regulation of pH; solute:hydrogen antiporter activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_3684	interaction_vs_self	1391.59572770045	0.936338416716606	0.0740499453731514	12.6446874740855	1.19699554173574e-36	2.18937646095255e-35	1982244	1982498	jgi.p|Ophnu1|1982244	Ophnu1	OphioH327chr_2	6767614	6768684	-	prediction	23042	0				0									no	no
gene_3685	interaction_vs_self	557.911896453032	0.718396825068963	0.191638608781659	3.74870611739547	0.000177749222164481	0.000429447739691774	1982245	1982499	jgi.p|Ophnu1|1982245	Ophnu1	OphioH327chr_2	6770963	6775280	+	prediction	23046	0				0									no	no
gene_3686	interaction_vs_self	283.735343426375	1.57856203460773	0.154230012060819	10.2351158086225	1.38029941661563e-24	1.54046453796999e-23	1982246	1982500	jgi.p|Ophnu1|1982246	Ophnu1	OphioH327chr_2	6775759	6776115	-	prediction	23058	0				0									no	no
gene_3687	interaction_vs_self	90.4451920923758	0.914255095158178	0.328333364422131	2.7845330210875	0.00536048625786725	0.0100692917198472	1982247	1982501	jgi.p|Ophnu1|1982247	Ophnu1	OphioH327chr_2	6776984	6778189	+	prediction	23062	0				0									no	no
gene_3688	interaction_vs_self	109.347169118543	3.40075418814371	0.469657947868641	7.24091693449818	4.45661308506602e-13	2.56202874467194e-12	1982248	1982502	jgi.p|Ophnu1|1982248	Ophnu1	OphioH327chr_2	6778758	6779947	-	prediction	23066	0				0									no	no
gene_3689	interaction_vs_self	2914.26269802578	-1.1685854735408	0.1646333305805	-7.0981098992552	1.26474598506723e-12	6.97116911279813e-12	1982249	1982503	jgi.p|Ophnu1|1982249	Ophnu1	OphioH327chr_2	6780901	6782807	-	prediction	23072	3	GO:0005215; GO:0006810; GO:0016020	membrane; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no
gene_3690	interaction_vs_self	1860.49899293159	-0.369390386619519	0.178457507203521	-2.06990668203299	0.0384610840853722	0.0614114679669439	1982250	1982504	jgi.p|Ophnu1|1982250	Ophnu1	OphioH327chr_2	6790979	6792054	+	prediction	23080	4	GO:0004672; GO:0004674; GO:0005524; GO:0006468	ATP binding; protein amino acid phosphorylation; protein kinase activity; protein serine/threonine kinase activity	biological_process; molecular_function	0									yes	no
gene_3691	interaction_vs_self	199.280348738546	0.0709218254613237	0.227758167431489	0.311390920734632	0.755503455261543	0.806171724886414	1982251	1982505	jgi.p|Ophnu1|1982251	Ophnu1	OphioH327chr_2	6792730	6793515	-	prediction	23086	3	GO:0008152; GO:0008967; GO:0018784	(S)-2-haloacid dehalogenase activity; metabolic process; phosphoglycolate phosphatase activity	biological_process; molecular_function	1	3.8.1.2	2-haloacid dehalogenase.	(S)-2-haloacid + H(2)O = (R)-2-hydroxyacid + halide.	\N	\N	\N	\N	\N	yes	yes
gene_3692	interaction_vs_self	2011.82751354921	0.473396375695121	0.117551248354582	4.02714885908458	5.64572915094269e-05	0.000144953333929422	1982252	1982506	jgi.p|Ophnu1|1982252	Ophnu1	OphioH327chr_2	6794722	6796022	+	prediction	23092	1	GO:0016491	oxidoreductase activity	molecular_function	0									yes	no
gene_3693	interaction_vs_self	4208.71410329601	-1.59484666945414	0.146597637953169	-10.8790748044905	1.45027457084254e-27	1.85288810841973e-26	1982253	1982507	jgi.p|Ophnu1|1982253	Ophnu1	OphioH327chr_3	16832	21435	-	prediction	23099	0				0									no	no
gene_3694	interaction_vs_self	2031.78379956041	-0.491459039100978	0.127553064398968	-3.85297712302515	0.00011669029670246	0.000288773905687498	1982254	1982508	jgi.p|Ophnu1|1982254	Ophnu1	OphioH327chr_3	22885	24646	+	prediction	23105	2	GO:0008152; GO:0016407	acetyltransferase activity; metabolic process	biological_process; molecular_function	0									yes	no
gene_3695	interaction_vs_self	331.102575838533	0.788907536752076	0.165642728938193	4.76270550364118	1.91014508307465e-06	5.87525760370787e-06	1982255	1982509	jgi.p|Ophnu1|1982255	Ophnu1	OphioH327chr_3	26598	29779	-	prediction	23113	0				0									no	no
gene_3696	interaction_vs_self	4.90782877859497	-4.80972254989088	1.44201778277239	-3.33541139877195	0.000851732906819906	0.00184812007157881	1982256	1982510	jgi.p|Ophnu1|1982256	Ophnu1	OphioH327chr_3	33933	34745	-	prediction	23119	1	GO:0050318	tannase activity	molecular_function	1	3.1.1.20	Tannase.	Digallate + H(2)O = 2 gallate.	\N	\N	\N	\N	\N	yes	yes
gene_3697	interaction_vs_self	1.91629833749819	-3.39007315069906	2.27848448111981	-1.48786317343401	0.136786981351812	0.189895647157235	1982257	1982511	jgi.p|Ophnu1|1982257	Ophnu1	OphioH327chr_3	35310	35636	-	prediction	23129	0				0									no	no
gene_3698	interaction_vs_self	3938.97136626651	-4.37912006702024	0.18828079486783	-23.2584532591033	1.16824421361657e-119	1.19049648435212e-117	1982258	1982512	jgi.p|Ophnu1|1982258	Ophnu1	OphioH327chr_3	37516	38049	+	prediction	23133	0				0									no	no
gene_3699	interaction_vs_self	254.776731065909	-0.18849728829089	0.26282867543935	-0.717186920246787	0.47325876878318	0.5520900487832	1982259	1982513	jgi.p|Ophnu1|1982259	Ophnu1	OphioH327chr_3	38864	40435	+	prediction	23137	3	GO:0015205; GO:0015931; GO:0016020	membrane; nucleobase transmembrane transporter activity; nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_3700	interaction_vs_self	2544.2442740085	-0.414527724017609	0.163415591735386	-2.53664732731771	0.0111919639221709	0.0198679409319333	1982260	1982514	jgi.p|Ophnu1|1982260	Ophnu1	OphioH327chr_3	40568	42909	-	prediction	23141	0				0									no	no
gene_3701	interaction_vs_self	3127.80122707621	-0.677258160734492	0.151802130716886	-4.46145358787875	8.14055784648482e-06	2.32045205347686e-05	1982261	1982515	jgi.p|Ophnu1|1982261	Ophnu1	OphioH327chr_3	43177	44554	-	prediction	23155	7	GO:0000907; GO:0005506; GO:0010302; GO:0016491; GO:0018602; GO:0019798; GO:0043734	2,4-dichlorophenoxyacetate alpha-ketoglutarate dioxygenase activity; 2-oxoglutarate-dependent dioxygenase activity; DNA-N1-methyladenine dioxygenase activity; iron ion binding; oxidoreductase activity; procollagen-proline dioxygenase activity; sulfonate dioxygenase activity	molecular_function	1	1.14.11.-	With 2-oxoglutarate as one donor, and incorporation of one	\N	\N	\N	\N	\N	\N	yes	yes
gene_3702	interaction_vs_self	5737.34372209478	-0.693734270052197	0.145862147189134	-4.75609528188733	1.9737334012598e-06	6.05127432477933e-06	1982262	1982516	jgi.p|Ophnu1|1982262	Ophnu1	OphioH327chr_3	45279	46993	+	prediction	23163	3	GO:0015205; GO:0015931; GO:0016020	membrane; nucleobase transmembrane transporter activity; nucleobase, nucleoside, nucleotide and nucleic acid transport	biological_process; cellular_component; molecular_function	0									yes	no
gene_3703	interaction_vs_self	5926.21354142964	-1.30223804596959	0.11036191359479	-11.7997052022036	3.91681198349508e-32	5.98712688905676e-31	1982263	1982517	jgi.p|Ophnu1|1982263	Ophnu1	OphioH327chr_3	47652	49333	-	prediction	23169	5	GO:0004497; GO:0005506; GO:0006118; GO:0018664; GO:0020037	benzoate 4-monooxygenase activity; electron transport; heme binding; iron ion binding; monooxygenase activity	biological_process; molecular_function	1	1.14.13.12	Benzoate 4-monooxygenase.	Benzoate + NADPH + O(2) = 4-hydroxybenzoate + NADP(+) + H(2)O.	Iron; Tetrahydropteridine.	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	yes	yes
gene_3704	interaction_vs_self	4237.04563667828	-0.407534630511755	0.145648065411826	-2.79807788287083	0.00514077152222247	0.00968419987460923	1982264	1982518	jgi.p|Ophnu1|1982264	Ophnu1	OphioH327chr_3	51477	54429	-	prediction	23175	6	GO:0005506; GO:0006633; GO:0016491; GO:0016717; GO:0020037; GO:0046914	fatty acid biosynthetic process; heme binding; iron ion binding; oxidoreductase activity; oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water; transition metal ion binding	biological_process; molecular_function	0									yes	no
gene_3705	interaction_vs_self	4040.5992742449	0.251349674108056	0.0741405048969032	3.39018023221683	0.000698466867332738	0.0015389643203007	1982265	1982519	jgi.p|Ophnu1|1982265	Ophnu1	OphioH327chr_3	60162	63597	-	prediction	23181	9	GO:0000166; GO:0000785; GO:0003682; GO:0005488; GO:0005524; GO:0005634; GO:0006333; GO:0016887; GO:0017111	ATP binding; ATPase activity; binding; chromatin; chromatin assembly or disassembly; chromatin binding; nucleoside-triphosphatase activity; nucleotide binding; nucleus	biological_process; cellular_component; molecular_function	0									yes	no
gene_3706	interaction_vs_self	8.04064966980038	-0.530915148433638	0.934026819135141	-0.568415314803527	0.56975299376885	0.643499884768618	1982266	1982520	jgi.p|Ophnu1|1982266	Ophnu1	OphioH327chr_3	68738	69097	-	prediction	23187	0				0									no	no
