gene_id	in_deseq2_dataset	padj_available	deseq2_status	regulation	significant_padj_lt_0.05	significant_raw_abs_lfc_gt_1	significant_shrunk_abs_lfc_gt_1	raw_baseMean	raw_log2FoldChange	raw_lfcSE	raw_stat	raw_pvalue	raw_padj	shrunk_log2FoldChange	shrunk_lfcSE	mapped_transcript_count	transcript_ids	protein_coding_transcript_count	protein_coding_transcript_ids	has_predicted_protein	predicted_protein_count	protein_ids	eggnog_annotated_protein_count	eggnog_annotated	signalp_raw_positive_protein_count	signalp_raw_positive	signalp_confident_positive_protein_count	signalp_confident_positive	signalp_ambiguous_protein_count	dbcan_any_hit_protein_count	dbcan_any_hit	dbcan_high_confidence_protein_count	dbcan_high_confidence	dbcan_max_n_tools	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate
TRINITY_DN8758_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	453.819847752638	1.42983082050649	0.126808532388049	11.2755095700583	1.73371878641508e-29	1.13893934873983e-27	1.40810710952287	0.127136465000613	1	TRINITY_DN8758_c0_g1_i1	1	TRINITY_DN8758_c0_g1_i1	TRUE	1	TRINITY_DN8758_c0_g1_i1|m.245	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5507.FOXG_12279P0	9.32e-253	695.0	COG0671@1|root,KOG3030@2759|Eukaryota,39E85@33154|Opisthokonta,3NXEH@4751|Fungi,3QMKN@4890|Ascomycota,217V9@147550|Sordariomycetes,3TF22@5125|Hypocreales,1FNK1@110618|Nectriaceae	4751|Fungi	I	Acid phosphatase homologues			3.1.3.4,3.1.3.81	ko:K18693	ko00561,ko00564,ko01110,map00561,map00564,map01110		R02239	RC00017	ko00000,ko00001,ko01000				PAP2						
TRINITY_DN8865_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	FALSE	83.226288713353	-1.00338275140654	0.27408807784902	-3.66080407174532	0.000251424973085133	0.00138229979093842	-0.83756316686945	0.301220316857978	1	TRINITY_DN8865_c0_g1_i1	1	TRINITY_DN8865_c0_g1_i1	TRUE	1	TRINITY_DN8865_c0_g1_i1|m.23644	1	TRUE	1	TRUE	1	TRUE	0	1	TRUE	0	FALSE	1	5507.FOXG_13998P0	6.1e-177	501.0	292P1@1|root,2R9JK@2759|Eukaryota,3AIPS@33154|Opisthokonta,3PA94@4751|Fungi,3R3MP@4890|Ascomycota,21F14@147550|Sordariomycetes	4751|Fungi																			GH20		
TRINITY_DN8902_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	29.7253077849342	1.93813135361006	0.444165270976959	4.36353645873093	1.27976600713706e-05	9.31868451798832e-05	1.71625614645275	0.470985462103083	1	TRINITY_DN8902_c0_g1_i1	1	TRINITY_DN8902_c0_g1_i1	TRUE	1	TRINITY_DN8902_c0_g1_i1|m.23632	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	474922.ELA32937	4.65e-38	131.0	29401@1|root,2RAWX@2759|Eukaryota,3AXBG@33154|Opisthokonta,3PU5B@4751|Fungi,3R4FM@4890|Ascomycota,21FUU@147550|Sordariomycetes,1F63S@1028384|Glomerellales	4751|Fungi																					
TRINITY_DN9017_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	1953.70019400561	1.44243962179579	0.0644683479713541	22.3743847513624	6.99155526470052e-111	4.84030749094651e-108	1.43688477911649	0.0645461538843701	1	TRINITY_DN9017_c0_g1_i1	1	TRINITY_DN9017_c0_g1_i1	TRUE	2	TRINITY_DN9017_c0_g1_i1|m.34884; TRINITY_DN9017_c0_g1_i1|m.34885	2	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	5127.CCT67763; 5507.FOXG_13413P0	4.17e-315; 8.56e-227	630.0; 862.0	COG0657@1|root,2S05E@2759|Eukaryota,39ZYR@33154|Opisthokonta,3P26Z@4751|Fungi,3RN12@4890|Ascomycota,2194T@147550|Sordariomycetes,3TMUS@5125|Hypocreales,1FQ0I@110618|Nectriaceae; COG2072@1|root,KOG1399@2759|Eukaryota,39RHS@33154|Opisthokonta,3NX3T@4751|Fungi,3QKMR@4890|Ascomycota,213SF@147550|Sordariomycetes,3TH5Z@5125|Hypocreales,1FMQ8@110618|Nectriaceae	4751|Fungi	I; Q	L-lysine 6-monooxygenase (NADPH-requiring); Steryl acetyl hydrolase													Abhydrolase_3; Abhydrolase_3,FMO-like,NAD_binding_8,Pyr_redox_3				GH2		
TRINITY_DN9277_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	136.270001536238	1.41060127559617	0.220255951421948	6.40437303278066	1.50988541434995e-10	2.49797219285837e-09	1.34114814860141	0.225954517668464	3	TRINITY_DN9277_c0_g1_i1; TRINITY_DN9277_c0_g1_i2; TRINITY_DN9277_c0_g1_i4	3	TRINITY_DN9277_c0_g1_i1; TRINITY_DN9277_c0_g1_i2; TRINITY_DN9277_c0_g1_i4	TRUE	3	TRINITY_DN9277_c0_g1_i1|m.62667; TRINITY_DN9277_c0_g1_i2|m.62669; TRINITY_DN9277_c0_g1_i4|m.62671	3	TRUE	0	FALSE	0	FALSE	0	3	TRUE	0	FALSE	1	5507.FOXG_06040P0; 117187.FVEG_03907T0	0.0	931.0; 943.0; 1058.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38CBN@33154|Opisthokonta,3NUVA@4751|Fungi,3QJZJ@4890|Ascomycota,216AI@147550|Sordariomycetes,3TNYC@5125|Hypocreales,1FPZG@110618|Nectriaceae	4751|Fungi	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family				ko:K08141					ko00000,ko02000	2.A.1.1			Sugar_tr				GH31_4+GH31_4		
TRINITY_DN9348_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	6892.12635201819	1.4152997102147	0.0448053488878009	31.5877399762876	5.44074944812537e-219	9.79334900662566e-216	1.41275375222318	0.0448417569759977	1	TRINITY_DN9348_c0_g1_i1	1	TRINITY_DN9348_c0_g1_i1	TRUE	1	TRINITY_DN9348_c0_g1_i1|m.65071	1	TRUE	1	TRUE	1	TRUE	0	0	FALSE	0	FALSE	0	5518.FGSG_03211P0	3.38e-69	211.0	29BXM@1|root,2RJ11@2759|Eukaryota,38NQI@33154|Opisthokonta,3PQKE@4751|Fungi,3RA2Y@4890|Ascomycota,21GSI@147550|Sordariomycetes,3TNXK@5125|Hypocreales,1FV36@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN9400_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	FALSE	329.820135350104	-1.02962948417168	0.160527136913407	-6.41405250208315	1.41701371569549e-10	2.35628441250473e-09	-0.980762740281449	0.163346109672389	1	TRINITY_DN9400_c0_g1_i1	1	TRINITY_DN9400_c0_g1_i1	TRUE	1	TRINITY_DN9400_c0_g1_i1|m.65059	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	101028.EKJ76368	4.96e-212	592.0	COG0604@1|root,KOG1198@2759|Eukaryota,39UN2@33154|Opisthokonta,3NYHK@4751|Fungi,3QJGP@4890|Ascomycota,21645@147550|Sordariomycetes,3TMA1@5125|Hypocreales,1FQSA@110618|Nectriaceae	4751|Fungi	C	Quinone oxidoreductase													ADH_N				GT15		
TRINITY_DN9409_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	233.589718550028	2.3773535767209	0.178608090108622	13.3104473334612	2.01273032807179e-40	2.13112622972307e-38	2.35073747780466	0.179813503760042	1	TRINITY_DN9409_c0_g1_i1	1	TRINITY_DN9409_c0_g1_i1	TRUE	1	TRINITY_DN9409_c0_g1_i1|m.65039	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	5127.CCT65299	6.12e-220	610.0	2E8GE@1|root,2SEYJ@2759|Eukaryota,3ADYW@33154|Opisthokonta,3P9PN@4751|Fungi,3RMJU@4890|Ascomycota,211IA@147550|Sordariomycetes,3TFZW@5125|Hypocreales,1FZKM@110618|Nectriaceae	4751|Fungi	S	Belongs to the sterol desaturase family													FA_hydroxylase				CBM48+GH13_8+GH13_8		
TRINITY_DN9427_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	27.5756495739686	1.10443218563308	0.456156115548042	2.42117149806525	0.0154705767105069	0.0475043297149648	0.369793694135029	0.77986236633161	1	TRINITY_DN9427_c0_g1_i1	1	TRINITY_DN9427_c0_g1_i1	TRUE	1	TRINITY_DN9427_c0_g1_i1|m.35305	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5518.FGSG_02315P0	2.71e-256	791.0	COG1020@1|root,KOG1178@2759|Eukaryota,38HAR@33154|Opisthokonta,3NWBA@4751|Fungi,3QME2@4890|Ascomycota,214YZ@147550|Sordariomycetes,3TDYY@5125|Hypocreales,1FP8F@110618|Nectriaceae	4751|Fungi	Q	Condensation domain													AMP-binding,Condensation,PP-binding						
TRINITY_DN9466_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	23.9967828388808	1.36484758112761	0.484198990265032	2.81877411677489	0.00482074294757294	0.0179283828628746	0.895586712144994	0.639535192421699	1	TRINITY_DN9466_c0_g1_i1	1	TRINITY_DN9466_c0_g1_i1	TRUE	1	TRINITY_DN9466_c0_g1_i1|m.35273	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	101028.EKJ72358	0.0	916.0	COG0477@1|root,KOG2533@2759|Eukaryota,38UUK@33154|Opisthokonta,3P0GN@4751|Fungi,3QK1V@4890|Ascomycota,21256@147550|Sordariomycetes,3TW8H@5125|Hypocreales,1FT54@110618|Nectriaceae	4751|Fungi	G	Major Facilitator Superfamily													MFS_1				GH5_9+GH5_9		
TRINITY_DN9575_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	22.5323158699255	1.94013894378741	0.516432303160892	3.75681174843738	0.000172091853136422	0.000980890866515387	1.62897401964758	0.561965354520175	1	TRINITY_DN9575_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN9659_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	133.429509091269	1.31515626037236	0.214008444788288	6.14534749632616	7.97886411693412e-10	1.16942433905516e-08	1.24531156878727	0.219244981869261	1	TRINITY_DN9659_c0_g1_i1	1	TRINITY_DN9659_c0_g1_i1	TRUE	1	TRINITY_DN9659_c0_g1_i1|m.50067	1	TRUE	0	FALSE	0	FALSE	0	1	TRUE	0	FALSE	1	5507.FOXG_11111P0	2.51e-314	858.0	COG0738@1|root,2QPVD@2759|Eukaryota,38F9Q@33154|Opisthokonta,3NX5J@4751|Fungi,3QJPK@4890|Ascomycota,213PE@147550|Sordariomycetes,3TCVB@5125|Hypocreales,1FU0M@110618|Nectriaceae	4751|Fungi	G	to L-fucose permease				ko:K02429					ko00000,ko02000	2.A.1.7			MFS_1				GT90		
TRINITY_DN9690_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	47.7001717918418	2.88845484137577	0.427126211619302	6.76253239159729	1.35600348864712e-11	2.53195672154026e-10	2.75844165062261	0.435244262299898	1	TRINITY_DN9690_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN9817_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	46.9137544068598	1.35738332636057	0.405023162197902	3.35137210176966	0.000804121736764008	0.00387010461544175	1.07056088577074	0.463080534781353	1	TRINITY_DN9817_c0_g1_i1	1	TRINITY_DN9817_c0_g1_i1	TRUE	1	TRINITY_DN9817_c0_g1_i1|m.65121	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT66556	2.44e-16	75.1	2F0MW@1|root,2T1SK@2759|Eukaryota,38TAH@33154|Opisthokonta,3PUZT@4751|Fungi,3R5P1@4890|Ascomycota	4751|Fungi																					
TRINITY_DN9907_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	32.0223263577758	1.1278821076713	0.419617107088476	2.68788399857465	0.00719063717765463	0.0251225677790729	0.676317252630978	0.589007550820324	1	TRINITY_DN9907_c0_g1_i1	1	TRINITY_DN9907_c0_g1_i1	TRUE	1	TRINITY_DN9907_c0_g1_i1|m.65110	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT76027	4.95e-82	260.0	COG1786@1|root,2RQJN@2759|Eukaryota,3AG0Q@33154|Opisthokonta,3PAZ2@4751|Fungi,3R2NU@4890|Ascomycota,218H4@147550|Sordariomycetes,3TKEJ@5125|Hypocreales,1FRB9@110618|Nectriaceae	2759|Eukaryota	S	Protein of unknown function (DUF521)				ko:K09123					ko00000				DUF126,DUF521						
TRINITY_DN10331_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	92.5126066913497	2.38904591886784	0.277676165769841	8.6037125737614	7.71781112690015e-18	2.54433333853851e-16	2.32436937082911	0.280550956438278	1	TRINITY_DN10331_c0_g1_i1	1	TRINITY_DN10331_c0_g1_i1	TRUE	1	TRINITY_DN10331_c0_g1_i1|m.67481	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	61459.XP_007776839.1	4.85e-69	221.0	2D29M@1|root,2SM0C@2759|Eukaryota,3AJS1@33154|Opisthokonta,3PDHX@4751|Fungi,3QVX0@4890|Ascomycota	4751|Fungi	S	NAD(P)H-binding	avfA												NAD_binding_10						
TRINITY_DN10551_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	389.096520312211	1.02615545104607	0.131118118444396	7.82619109563596	5.02872784670317e-15	1.3429836979326e-13	0.994069232434978	0.132904111524181	1	TRINITY_DN10551_c0_g1_i1	1	TRINITY_DN10551_c0_g1_i1	TRUE	1	TRINITY_DN10551_c0_g1_i1|m.45366	1	TRUE	1	TRUE	1	TRUE	0	0	FALSE	0	FALSE	0	5507.FOXG_12276P0	1.81e-87	260.0	2D3C9@1|root,2SR1T@2759|Eukaryota,3A7FR@33154|Opisthokonta,3P5C4@4751|Fungi,3QXPM@4890|Ascomycota,21B8E@147550|Sordariomycetes,3TJ0G@5125|Hypocreales,1FUZY@110618|Nectriaceae	4751|Fungi	S	Hydrophobic surface binding protein A													HsbA						
TRINITY_DN10699_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	26.3212817347196	1.21995029630407	0.44750147617203	2.72613692079776	0.00640804100356722	0.0227414704385272	0.745969856219929	0.626884304115326	1	TRINITY_DN10699_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN10719_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	301.796897062022	1.14557962832522	0.146841342634297	7.80147884630994	6.1185864663464e-15	1.61487619346386e-13	1.10874402055896	0.149460303889639	2	TRINITY_DN10719_c0_g1_i1; TRINITY_DN10719_c0_g1_i2	2	TRINITY_DN10719_c0_g1_i1; TRINITY_DN10719_c0_g1_i2	TRUE	2	TRINITY_DN10719_c0_g1_i1|m.12883; TRINITY_DN10719_c0_g1_i2|m.12885	2	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5518.FGSG_03944P0	2.07e-203	572.0	2CHYE@1|root,2QUCT@2759|Eukaryota,38VB8@33154|Opisthokonta,3NZ4K@4751|Fungi,3QT35@4890|Ascomycota,217JW@147550|Sordariomycetes,3TFVB@5125|Hypocreales,1FUC7@110618|Nectriaceae	4751|Fungi	S	serum paraoxonase arylesterase													Arylesterase						
TRINITY_DN11111_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	FALSE	22.666109768524	-1.39305254845204	0.485655944025273	-2.86839390228806	0.0041256154282808	0.0157133046358558	-0.926358065497287	0.640606915659864	1	TRINITY_DN11111_c0_g1_i1	1	TRINITY_DN11111_c0_g1_i1	TRUE	1	TRINITY_DN11111_c0_g1_i1|m.35544	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5127.CCT70614	4.66e-152	454.0	2CR1U@1|root,2R6JD@2759|Eukaryota,38JZH@33154|Opisthokonta,3PMV6@4751|Fungi,3R6W9@4890|Ascomycota,21STN@147550|Sordariomycetes,3TVDM@5125|Hypocreales,1FM32@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN11121_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	77.0492962184316	2.32440112578307	0.288895821107169	8.04581082853674	8.5676250391979e-16	2.44014637192345e-14	2.25159533128591	0.293409152864617	1	TRINITY_DN11121_c0_g1_i1	1	TRINITY_DN11121_c0_g1_i1	TRUE	1	TRINITY_DN11121_c0_g1_i1|m.35640	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5507.FOXG_15734P0	1.29e-208	582.0	COG0667@1|root,KOG1575@2759|Eukaryota,39V4Y@33154|Opisthokonta,3NY5V@4751|Fungi,3QKTG@4890|Ascomycota,213UI@147550|Sordariomycetes,3TPT5@5125|Hypocreales,1FWVT@110618|Nectriaceae	4751|Fungi	C	Aldo/keto reductase family													Aldo_ket_red						
TRINITY_DN11245_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	43.7266927739007	1.13426560160643	0.371529209617386	3.05296480665555	0.0022659251104225	0.00941955011261085	0.828001328843829	0.447491230929042	1	TRINITY_DN11245_c0_g1_i1	1	TRINITY_DN11245_c0_g1_i1	TRUE	1	TRINITY_DN11245_c0_g1_i1|m.53424	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ76036	3.16e-264	816.0	COG1020@1|root,KOG1178@2759|Eukaryota,38HAR@33154|Opisthokonta,3NWBA@4751|Fungi,3QME2@4890|Ascomycota,214YZ@147550|Sordariomycetes,3TDYY@5125|Hypocreales,1FP8F@110618|Nectriaceae	4751|Fungi	Q	Condensation domain													AMP-binding,Condensation,PP-binding						
TRINITY_DN11378_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	85.9671790540184	2.56676807127783	0.299950184552181	8.55731452577687	1.15527031936046e-17	3.72667844954988e-16	2.49603229535884	0.30301151423329	2	TRINITY_DN11378_c0_g1_i1; TRINITY_DN11378_c0_g1_i2	1	TRINITY_DN11378_c0_g1_i1	TRUE	1	TRINITY_DN11378_c0_g1_i1|m.68824	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ74343	1.47e-43	144.0	2EUF8@1|root,2SWM0@2759|Eukaryota,3ACZP@33154|Opisthokonta,3P9T8@4751|Fungi,3QXXB@4890|Ascomycota,21CUJ@147550|Sordariomycetes,3TP2F@5125|Hypocreales,1FVE8@110618|Nectriaceae	4751|Fungi	S	CFEM domain													CFEM						
TRINITY_DN11384_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	21.0205611815294	2.0219824318006	0.527709192897847	3.83162252811468	0.000127300948459822	0.000749318859475735	1.70780627224967	0.575200381011456	1	TRINITY_DN11384_c0_g1_i1	1	TRINITY_DN11384_c0_g1_i1	TRUE	1	TRINITY_DN11384_c0_g1_i1|m.68813	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	5507.FOXG_08911P0	5.81e-214	602.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NUJH@4751|Fungi,3QJND@4890|Ascomycota,211Q5@147550|Sordariomycetes,3TK40@5125|Hypocreales,1FMFW@110618|Nectriaceae	4751|Fungi	P	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family													Sugar_tr						
TRINITY_DN11387_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	47.5861390693042	1.03678237863292	0.352047253513824	2.94500913807644	0.00322945124689865	0.0127814693149023	0.740640965572198	0.423588286886826	1	TRINITY_DN11387_c0_g1_i1	1	TRINITY_DN11387_c0_g1_i1	TRUE	1	TRINITY_DN11387_c0_g1_i1|m.68820	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	117187.FVEG_08807T0	8.44e-211	586.0	COG0329@1|root,2SG3E@2759|Eukaryota,38EW4@33154|Opisthokonta,3NWCG@4751|Fungi,3QQE4@4890|Ascomycota,212FH@147550|Sordariomycetes,3TCWX@5125|Hypocreales,1FSPC@110618|Nectriaceae	4751|Fungi	H	Belongs to the DapA family			4.1.3.16	ko:K18123	ko00330,ko00630,ko01100,map00330,map00630,map01100		R00470,R00471	RC00307,RC00308	ko00000,ko00001,ko01000				DHDPS						
TRINITY_DN11664_c0_g1	TRUE	TRUE	significant	downregulated	TRUE	TRUE	TRUE	34.5147455569505	-1.45864592781144	0.412437774368131	-3.53664484308243	0.000405244220123992	0.00210543232991535	-1.17572861256655	0.4709518588167	1	TRINITY_DN11664_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN11722_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	71.9021385872432	1.11597719834154	0.310374018701518	3.59558832601499	0.000323659287840546	0.00172669448166267	0.92604804380731	0.3398903061	1	TRINITY_DN11722_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN11743_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	112.643290263035	2.29538554793159	0.274208509787181	8.37094935424538	5.71558725743456e-17	1.75564113709594e-15	2.23023453448269	0.276081410920942	1	TRINITY_DN11743_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12305_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	589.313936574573	1.1190623264193	0.117476727452524	9.52582141745092	1.63741791539672e-21	6.82257464748635e-20	1.09547807438905	0.118293492447876	1	TRINITY_DN12305_c0_g1_i1	1	TRINITY_DN12305_c0_g1_i1	TRUE	1	TRINITY_DN12305_c0_g1_i1|m.62546	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	101028.EKJ73820	9.86e-120	350.0	2CC42@1|root,2SR3C@2759|Eukaryota,3AAZF@33154|Opisthokonta,3P7FS@4751|Fungi,3QZHZ@4890|Ascomycota,21H5F@147550|Sordariomycetes,3TNU1@5125|Hypocreales,1FUPV@110618|Nectriaceae	4751|Fungi																					
TRINITY_DN12365_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	106.151742871662	1.04236076717424	0.241245612992481	4.32074496296324	1.55503319872241e-05	0.00011205203193356	0.927331990467062	0.254231280277516	1	TRINITY_DN12365_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12440_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	69.9082067908462	1.71325815421853	0.306500206926693	5.58974550587595	2.27402645995516e-08	2.67532524700607e-07	1.60025730985406	0.3160433116596	1	TRINITY_DN12440_c0_g1_i1	1	TRINITY_DN12440_c0_g1_i1	TRUE	1	TRINITY_DN12440_c0_g1_i1|m.65216	1	TRUE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0	310453.XP_007589460.1	1.38e-97	292.0	COG1028@1|root,KOG1611@2759|Eukaryota,3A1BK@33154|Opisthokonta,3P015@4751|Fungi,3QRGN@4890|Ascomycota,203HG@147541|Dothideomycetes	4751|Fungi	Q	Enoyl-(Acyl carrier protein) reductase													adh_short						
TRINITY_DN12445_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	24.0802693495202	2.07648305516437	0.52842377788918	3.92957914092927	8.50946669203179e-05	0.000524197126819207	1.77992440022452	0.565767773414587	1	TRINITY_DN12445_c0_g1_i1	1	TRINITY_DN12445_c0_g1_i1	TRUE	1	TRINITY_DN12445_c0_g1_i1|m.65208	0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12649_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	FALSE	34.8242284851746	1.04960790808611	0.409132628394628	2.56544659418781	0.0103043082735513	0.0339081442274084	0.554522709016838	0.6236993962045	1	TRINITY_DN12649_c0_g1_i1	0		FALSE	0		0	FALSE	0	FALSE	0	FALSE	0	0	FALSE	0	FALSE	0																										
TRINITY_DN12768_c0_g1	TRUE	TRUE	significant	upregulated	TRUE	TRUE	TRUE	56.1222980596034	1.7214628214689	0.317850192133494	5.41595652314693	6.09619142234305e-08	6.62629502428593e-07	1.60011818533337	0.327920475973571	1	TRINITY_DN12768_c0_g1_i1	1	TRINITY_DN12768_c0_g1_i1	TRUE	1	TRINITY_DN12768_c0_g1_i1|m.19770	1	TRUE	1	TRUE	1	TRUE	0	1	TRUE	1	TRUE	2	5518.FGSG_01828P0	3.34e-198	552.0	2C4IK@1|root,2SHCN@2759|Eukaryota,39W5G@33154|Opisthokonta,3P1NU@4751|Fungi,3QSQE@4890|Ascomycota,218FX@147550|Sordariomycetes,3TSQ6@5125|Hypocreales,1FR7W@110618|Nectriaceae	4751|Fungi	O	Glycosyl hydrolase catalytic core													Glyco_hydro_cc		GH128(43-275)		GH128	GH128	
