gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	mrna_id	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction	dbcan_any_hit_candidate	high_confidence_cazyme	significant_high_confidence_cazyme	strong_high_confidence_cazyme
gene_1063	interaction_vs_self	473.859450460785	-0.796773636415192	0.149825724228935	-5.31800290314442	1.04912395670794e-07	3.71863398319666e-07	mRNA_1063	SP	TRUE	0.000211	0.999780	CS pos: 16-17. Pr: 0.9770	TRUE	TRUE	3	3.2.1.99:9	GH43_6(28-320)	GH43_e141(31-320)	GH43_6+GH43_6	GH43_6	arabinan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_7556	interaction_vs_self	246.291652160268	-0.818861423970527	0.155504279385264	-5.26584494785373	1.39546027356493e-07	4.89354360578278e-07	mRNA_7556	SP	TRUE	0.000259	0.999679	CS pos: 15-16. Pr: 0.9730	TRUE	TRUE	3	3.2.1.-:3	GH131(17-255)	GH131_e5(18-256)	GH131	GH131_e5	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3987	interaction_vs_self	22.1016248571699	-3.22422548744752	0.613737785424607	-5.25342510110712	1.49296404961791e-07	5.21836352173513e-07	mRNA_3987	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	GT2(263-542)	-	GT2	GT2	-	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5129	interaction_vs_self	1565.05346060736	0.401045174197425	0.0765866805542526	5.2364872233016	1.63661566013062e-07	5.68795373557374e-07	mRNA_5129	OTHER	FALSE	0.999965	0.000049		TRUE	TRUE	3	-	GT34(114-339)	GT34_e9(115-337)	GT34	GT34_e9	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5552	interaction_vs_self	407.542965245416	0.695547229273768	0.134871612932466	5.15710618528782	2.50795592840449e-07	8.58724109885699e-07	mRNA_5552	OTHER	FALSE	1.000000	0.000011		TRUE	TRUE	3	-	GT59(148-745)	GT59_e2(148-745)	GT59	GT59_e2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3591	interaction_vs_self	2459.42386732078	0.522230928214522	0.101904500507746	5.1247091699824	2.97997362210985e-07	1.01264685213419e-06	mRNA_3591	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	3.2.1.113:99	GH47(236-731)	GH47_e17(237-732)	GH47	GH47_e17	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5379	interaction_vs_self	461.11493154652	1.10925391334468	0.217523371382915	5.09947003070314	3.40605790807617e-07	1.14786833437528e-06	mRNA_5379	OTHER	FALSE	1.000000	0.000009		TRUE	TRUE	2	-	-	GT32_e71(317-362)	GT32	GT32_e71	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1752	interaction_vs_self	379.521345769199	-0.604618218723527	0.123121003855572	-4.91076420586027	9.07221278054793e-07	2.91619006389374e-06	mRNA_1752	OTHER	FALSE	0.999994	0.000018		TRUE	TRUE	3	2.4.1.-:14	GT50(187-475)	GT50_e0(188-475)	GT50	GT50_e0	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6758	interaction_vs_self	17447.4440047407	0.859637746494119	0.175224291326612	4.90592793947605	9.2986661915674e-07	2.98338015741443e-06	mRNA_6758	OTHER	FALSE	1.000000	0.000006		TRUE	TRUE	3	2.4.1.34:56	GT48(870-1651)	GT48_e0(873-1650)	GT48	GT48_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1260	interaction_vs_self	347.649122409838	-0.5740874424613	0.117187580973026	-4.89887612402753	9.63863853687847e-07	3.0855177963979e-06	mRNA_1260	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	1.1.3.38:1	AA4(48-581)	AA4_e0(49-582)	AA4	AA4_e0	lignin	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6483	interaction_vs_self	2395.24876347713	0.504501046195086	0.103412074319788	4.87855068678908	1.0686820235769e-06	3.40197773217487e-06	mRNA_6483	SP	TRUE	0.001344	0.998615	CS pos: 19-20. Pr: 0.9670	TRUE	TRUE	3	1.10.3.2:1	AA1_2(40-376)	AA1_e26(41-498)	AA1_2+AA1_2	AA1_2	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_8301	interaction_vs_self	1230.22828986825	0.458326796597465	0.0948423254252737	4.8325132744513	1.34820119218106e-06	4.22732681504392e-06	mRNA_8301	SP	TRUE	0.000368	0.999607	CS pos: 28-29. Pr: 0.8455	TRUE	TRUE	3	2.4.1.-:29	GT24(1211-1458)	GT24_e1(1212-1459)	GT24	GT24_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5532	interaction_vs_self	138.070238967923	1.19173907781424	0.248322711669341	4.79915457512047	1.59336787346265e-06	4.95791675639413e-06	mRNA_5532	OTHER	FALSE	1.000000	0.000005		TRUE	TRUE	3	2.4.1.142:10;2.4.1.-:1	GT33(35-472)	GT33_e1(36-473)	GT33	GT33_e1	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_4721	interaction_vs_self	2144.44487261615	-0.627915824500839	0.132238627926354	-4.74835405015346	2.05078800216622e-06	6.27627647427346e-06	mRNA_4721	OTHER	FALSE	0.996972	0.003050		TRUE	TRUE	3	2.4.1.15:11	GT20(173-624)	GT20_e24(175-623)	GT20	GT20_e24	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_989	interaction_vs_self	1244.39121402625	0.429425061864341	0.0911065506065035	4.71343782643097	2.43572066584459e-06	7.37783754410109e-06	mRNA_989	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.265:13;2.4.1.-:9	GT57(17-495)	GT57_e1(18-496)	GT57	GT57_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2958	interaction_vs_self	14.2359853843173	-3.86928872104892	0.829452602017973	-4.66487019467458	3.08811914165667e-06	9.22341237005621e-06	mRNA_2958	SP	TRUE	0.000337	0.999617	CS pos: 16-17. Pr: 0.9622	TRUE	TRUE	3	1.14.99.54:5;1.14.99.56:1	AA9(5-214)	AA9_e7(7-215)	AA9	AA9_e7	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5609	interaction_vs_self	283.558524513024	1.21811267187017	0.263221317468178	4.62771284479053	3.69726173157479e-06	1.09397028766956e-05	mRNA_5609	OTHER	FALSE	0.999891	0.000115		TRUE	TRUE	3	2.4.1.258:10	GT58(70-449)	GT58_e1(72-449)	GT58	GT58_e1	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_6789	interaction_vs_self	22.9080648255571	-2.91077314447952	0.62911041274771	-4.62680808566876	3.71344315141335e-06	1.09799908034882e-05	mRNA_6789	SP	TRUE	0.000210	0.999769	CS pos: 20-21. Pr: 0.9789	TRUE	TRUE	3	3.2.1.6:2	GH16_3(33-280)	GH16_e87(34-281)	GH16_3+GH16_3	GH16_3	beta-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_3564	interaction_vs_self	4501.75758795447	0.310649336276179	0.0696005739131764	4.46331572874241	8.07010030032342e-06	2.30190131858609e-05	mRNA_3564	OTHER	FALSE	1.000000	0.000002		TRUE	TRUE	3	3.2.1.28:32	GH37(155-714)	GH37_e7(170-713)	GH37	GH37_e7	trehalose	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7588	interaction_vs_self	1156.70394461473	-0.374331970238484	0.0839365929990945	-4.45969936190432	8.20746983178284e-06	2.33796811181568e-05	mRNA_7588	OTHER	FALSE	0.762011	0.237985		TRUE	TRUE	3	-	GH72(19-328)	GH72_e10(21-300)	GH72	GH72_e10	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_5697	interaction_vs_self	1456.15290799019	0.565433109059937	0.126914215997865	4.45523856105646	8.3799959078699e-06	2.38473287803744e-05	mRNA_5697	SP	TRUE	0.000263	0.999716	CS pos: 18-19. Pr: 0.9571	TRUE	TRUE	3	3.2.1.101:1	GH76(26-399)	GH76_e8(27-399)	GH76	GH76_e8	alpha-mannan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3065	interaction_vs_self	17708.3021764421	0.257404456268875	0.0582421369351672	4.41955721087993	9.89033367552567e-06	2.78857892827733e-05	mRNA_3065	SP	TRUE	0.000346	0.999625	CS pos: 23-24. Pr: 0.9764	TRUE	TRUE	3	-	AA2(130-232)	AA2_e1(133-230)	AA0	AA2_e1	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4693	interaction_vs_self	21177.7828998845	0.657925189804881	0.150492926129708	4.37180143097108	1.23225573570187e-05	3.4280497554787e-05	mRNA_4693	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT2(306-539)	GT2(307-589)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2960	interaction_vs_self	28.4937253081186	2.3117416067299	0.529015614686195	4.36989295316207	1.2430745884525e-05	3.45477872634851e-05	mRNA_2960	OTHER	FALSE	0.995537	0.004469		TRUE	TRUE	3	-	GH18(18-343)	GH18_e143(16-344)	GH18	GH18_e143	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_3731	interaction_vs_self	2702.83588742763	-0.420946728186706	0.0969239918373581	-4.343060167116	1.40511631767903e-05	3.88997272940895e-05	mRNA_3731	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	3.2.1.21:13	GH3(183-395)	GH3_e180(183-396)	GH3	GH3_e180	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_5516	interaction_vs_self	39.7302966028292	-1.63498671277942	0.376712082671512	-4.34014938194884	1.42385888503716e-05	3.93931223526765e-05	mRNA_5516	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	2	3.5.1.41:1	-	CE4_e177(88-181)	CE4	CE4_e177	chitin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_482	interaction_vs_self	2367.68549082743	-0.616681342651129	0.142739158161855	-4.32033753451076	1.55790720207747e-05	4.28249378605753e-05	mRNA_482	SP	TRUE	0.002505	0.997474	CS pos: 20-21. Pr: 0.9622	TRUE	TRUE	3	-	GH76(86-525)	GH76_e26(295-450)	GH0	GH76_e26	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1054	interaction_vs_self	71.3107163824412	-1.24048049758669	0.288375903286381	-4.30160940442651	1.69562017712052e-05	4.63722323199735e-05	mRNA_1054	OTHER	FALSE	0.998186	0.001849		TRUE	TRUE	3	3.2.1.40:1|3.1.1.73:2;3.2.1.40:8	CBM67(127-305)+GH78(332-885)	CBM67_e28(126-306)+GH78_e80(332-887)	GH78	CBM67_e28|GH78_e80	-;alpha-rhamnoside;rhamnose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_8531	interaction_vs_self	11.6341228709754	-3.75713590047296	0.879126960342482	-4.27371252385354	1.92244870156519e-05	5.21589885432584e-05	mRNA_8531	SP	TRUE	0.000530	0.999486	CS pos: 16-17. Pr: 0.9695	TRUE	TRUE	3	1.14.99.55:5|1.14.99.55:4	AA13(17-248)+CBM20(289-379)	AA13_e0(18-249)+CBM20_e25(290-379)	CBM20+AA13	AA13_e0|CBM20_e25	alpha-glucan	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4465	interaction_vs_self	31.7597741012728	-2.06527483503092	0.483376135676379	-4.27260405013793	1.93203349821896e-05	5.24024294827449e-05	mRNA_4465	OTHER	FALSE	0.999909	0.000159		TRUE	TRUE	3	-	AA11(2-174)	AA11_e8(1-175)	AA11	AA11_e8	chitin	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_6341	interaction_vs_self	663.255129949845	0.982305872736629	0.234593091604936	4.18727536269854	2.82323221001738e-05	7.49825247215288e-05	mRNA_6341	SP	TRUE	0.000264	0.999714	CS pos: 18-19. Pr: 0.9790	TRUE	TRUE	3	3.2.1.106:25;3.2.1.-:4	GH63(596-810)	GH63_e12(425-811)	GH63	GH63_e12	-;host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1786	interaction_vs_self	1892.63337554286	0.571303890443603	0.13717730595135	4.16471140383977	3.11746649437334e-05	8.24645030650055e-05	mRNA_1786	SP	TRUE	0.000262	0.999723	CS pos: 21-22. Pr: 0.9766	TRUE	TRUE	3	3.2.1.20:27;3.2.1.84:26	GH31_1(363-808)	GH31_e39(364-809)	GH31_1+GH31_1	GH31_1	alpha-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7957	interaction_vs_self	79.7699213704588	0.9457764661805	0.227551323937415	4.15632152700911	3.23412596197388e-05	8.5260604356318e-05	mRNA_7957	OTHER	FALSE	0.999995	0.000047		TRUE	TRUE	3	-	AA2(115-344)	AA2_e12(106-345)	AA2	AA2_e12	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_1184	interaction_vs_self	2620.83892329814	0.573371487783948	0.140011571220432	4.09517215460171	4.2185480077695e-05	0.000109892790464111	mRNA_1184	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-|-	GT2(689-851)+GT2(829-1035)	GT2(690-852)+GT2(880-1129)	GT2	GT2|GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6023	interaction_vs_self	5586.9819986435	0.373761760380782	0.092090100151801	4.05865299054594	4.9356593060033e-05	0.000127487156485782	mRNA_6023	OTHER	FALSE	1.000000	0.000001		TRUE	TRUE	3	-	GT2(661-1185)	GT2(664-1185)	GT2	GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2370	interaction_vs_self	3208.76196020683	0.393084925380498	0.0970618355708339	4.04984021854431	5.12526153270481e-05	0.000132224950934157	mRNA_2370	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	2.4.99.18:21	GT66(28-674)	GT66_e1(30-675)	GT66	GT66_e1	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6443	interaction_vs_self	13.8481922616181	2.42944122038355	0.605464744555931	4.01252301183181	6.00732207918518e-05	0.000153729976077205	mRNA_6443	SP	TRUE	0.000729	0.999247	CS pos: 33-34. Pr: 0.1984	TRUE	TRUE	3	1.10.3.2:4;1.10.3.-:1	AA1_3(54-365)	AA1_e46(55-536)	AA1_3+AA1_3	AA1_3	lignin	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1388	interaction_vs_self	1904.68445735443	-0.307504047962909	0.0773461777790262	-3.97568511842216	7.01769298428596e-05	0.000178465394965799	mRNA_1388	SP	TRUE	0.000230	0.999726	CS pos: 24-25. Pr: 0.9842	TRUE	TRUE	3	3.2.1.58:16	GH55_2(39-780)	GH55_e8(39-780)	GH55_2+GH55_2	GH55_2	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_8326	interaction_vs_self	3183.82080488684	0.368585776086037	0.0931961333439827	3.95494708697413	7.65515922418762e-05	0.000193870304612562	mRNA_8326	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.21:3;3.2.1.45:1;3.2.1.104:1	GH5_12(14-547)	GH5_e145(17-548)	GH5_12+GH5_12	GH5_12	glycolipid;polyphenol	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6066	interaction_vs_self	2365.11345251813	-0.338252776161937	0.0859771465625581	-3.93421728547155	8.34682497980409e-05	0.00021045308343777	mRNA_6066	OTHER	FALSE	0.999832	0.000226		TRUE	TRUE	3	3.2.1.39:20	GH81(24-777)	GH81_e0(35-778)	GH81	GH81_e0	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6637	interaction_vs_self	2685.50619376449	-0.432387263620267	0.111262375829864	-3.88619477514526	0.000101827815885768	0.000254272492410202	mRNA_6637	OTHER	FALSE	0.983762	0.016251		TRUE	TRUE	3	-	AA3(241-815)	AA3_e4(258-815)	AA0	AA3_e4	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3059	interaction_vs_self	197.084316648673	0.678005679254194	0.174739744931257	3.88008852548642	0.000104418453534076	0.000260058761202121	mRNA_3059	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	AA2(24-276)	AA2_e1(23-277)	AA2	AA2_e1	lignin	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_973	interaction_vs_self	5783.65958720709	0.546108360749152	0.146089860131769	3.73816745567814	0.000185366470716648	0.000446590765362934	mRNA_973	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	-|-	GT2(222-390)	GT2(223-390)+GT2(419-682)	GT2	GT2|GT2	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_336	interaction_vs_self	452.486023282899	-0.463007995544792	0.124980302546304	-3.7046477413771	0.000211684700326301	0.000505727333182568	mRNA_336	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	3.2.1.101:2	GH76(209-596)	GH76_e44(214-590)	GH76	GH76_e44	alpha-mannan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_5597	interaction_vs_self	9721.33392543665	0.413220190999123	0.112084732029806	3.68667688735017	0.000227201534349029	0.000539250857417716	mRNA_5597	OTHER	FALSE	0.993506	0.006519		TRUE	TRUE	3	2.4.1.131:20;2.4.1.-:1	GT15(107-377)	GT15_e0(109-378)	GT15	GT15_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3529	interaction_vs_self	538.858983177747	-0.710094841936482	0.192794623237731	-3.68316724819073	0.000230353916129581	0.000545910720395684	mRNA_3529	OTHER	FALSE	1.000000	0.000003		TRUE	TRUE	3	2.4.1.173:23;2.4.1.-:3	GT1(326-556)	GT1_e153(78-557)	GT1	GT1_e153	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_2967	interaction_vs_self	749.951912853921	-0.400684173440437	0.111809302276486	-3.58363897531182	0.000338840346318303	0.000784123645440572	mRNA_2967	OTHER	FALSE	1.000000	0.000005		TRUE	TRUE	3	3.2.1.-:1	GH18(24-357)	GH18_e227(12-356)	GH18	GH18_e227	peptidoglycan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_164	interaction_vs_self	567.190374769391	0.519057310926931	0.145482565625351	3.5678317102519	0.000359947555611384	0.000830946892134154	mRNA_164	SP	TRUE	0.000532	0.999437	CS pos: 21-22. Pr: 0.9729	TRUE	TRUE	3	-	GH132(121-379)	GH132_e1(121-377)	GH132	GH132_e1	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_4493	interaction_vs_self	347.31128264751	0.462842390702567	0.136958867433589	3.37942624216719	0.000726372950222921	0.00159511350792925	mRNA_4493	SP	TRUE	0.000472	0.999497	CS pos: 20-21. Pr: 0.8707	TRUE	TRUE	3	-	GH16_18(73-229)	GH16_e274(74-230)	GH16_18+GH16_18	GH16_18	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_6354	interaction_vs_self	213.502979989413	0.603813318388934	0.180228853775993	3.3502588832941	0.000807360649082568	0.00176031766585501	mRNA_6354	OTHER	FALSE	1.000000	0.000004		TRUE	TRUE	3	2.4.1.80:1	GT21(75-370)	GT21_e38(76-371)	GT21	GT21_e38	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_8404	interaction_vs_self	169.977455914761	-0.574483665934761	0.17421414228345	-3.29757193305274	0.000975246904486366	0.00209593610404301	mRNA_8404	SP	TRUE	0.000247	0.999720	CS pos: 18-19. Pr: 0.9792	TRUE	TRUE	3	3.2.1.145:1|3.2.1.145:1	GH43_24(44-277)	GH43_e150(46-277)+CBM35_e44(322-438)	GH43_24+GH43_24+CBM35	GH43_24|CBM35_e44	arabinogalactan;xylan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6647	interaction_vs_self	252.037645668652	-0.669827263042436	0.203394518611509	-3.29324146793666	0.000990393774683059	0.00212475456423233	mRNA_6647	SP	TRUE	0.000214	0.999736	CS pos: 24-25. Pr: 0.9762	TRUE	TRUE	3	-|-	GH125(87-586)	GH125_e2(88-242)+GH125_e2(417-587)	GH125	GH125_e2|GH125_e2	alpha-mannan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_7999	interaction_vs_self	1648.5962444229	-0.316816078456737	0.0963942063150947	-3.28667137339276	0.00101379066668097	0.00217168371040767	mRNA_7999	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	CE4(44-150)	CE4_e119(40-132)	-	CE4_e119	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6311	interaction_vs_self	4037.0432449191	-0.503564652977636	0.155738125779918	-3.23340640229131	0.0012232341200518	0.00258668084674986	mRNA_6311	OTHER	FALSE	0.943538	0.056464		TRUE	TRUE	3	3.2.1.21:2	GH3(32-244)	GH3_e116(35-245)	GH3	GH3_e116	beta-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_6653	interaction_vs_self	360.67731325708	0.408156055109524	0.126256531435352	3.23275200474293	0.00122603945596469	0.00259197276934003	mRNA_6653	SP	TRUE	0.000234	0.999754	CS pos: 18-19. Pr: 0.9731	TRUE	TRUE	3	3.2.1.58:16	GH55_2(17-766)	GH55_e8(17-674)	GH55_2+GH55_2	GH55_2	beta-glucan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_445	interaction_vs_self	615.562937334201	-0.358176699715552	0.111239655547431	-3.21986523558437	0.00128250872127986	0.0027040085355063	mRNA_445	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	2	-	-	GT1_e51(13-173)	GT1	GT1_e51	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4407	interaction_vs_self	2084.40533594016	0.385480114967264	0.121455582318655	3.17383612682292	0.00150438600933342	0.00313169850191977	mRNA_4407	OTHER	FALSE	0.999788	0.000220		TRUE	TRUE	3	-	GT32(107-186)	GT32_e69(109-186)	GT32	GT32_e69	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3418	interaction_vs_self	9.33743689093727	-2.96903292932588	0.941325877669887	-3.15409679023728	0.00160995680306442	0.0033336309226491	mRNA_3418	SP	TRUE	0.000270	0.999711	CS pos: 19-20. Pr: 0.9808	TRUE	TRUE	3	1.14.99.54:1	AA9(9-228)	AA9_e16(10-228)	AA9	AA9_e16	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_5958	interaction_vs_self	13.6778070818694	2.0701826210807	0.658119021000172	3.14560520973023	0.00165743569412283	0.00342696848833126	mRNA_5958	SP	TRUE	0.001262	0.998705	CS pos: 17-18. Pr: 0.8627	TRUE	TRUE	2	-	AA7(59-264)	AA7_e3(63-238)	-	AA7_e3	-	TRUE	TRUE	up	TRUE	TRUE	TRUE	TRUE
gene_1213	interaction_vs_self	4819.70854796454	0.331350893542793	0.107199687523676	3.09096883766206	0.00199504570493562	0.0040680303083013	mRNA_1213	SP	TRUE	0.000703	0.999298	CS pos: 18-19. Pr: 0.9429	TRUE	TRUE	3	3.2.1.101:1	GH76(27-394)	GH76_e8(28-392)	GH76	GH76_e8	alpha-mannan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_297	interaction_vs_self	497.230394132364	-0.483324126144932	0.156463269662606	-3.08905807214154	0.00200792186582754	0.00409331059097017	mRNA_297	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GH154(25-373)	GH154_e10(26-373)	GH154	GH154_e10	arabinogalactan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_3677	interaction_vs_self	179.297560007764	0.689232827284439	0.229188758668457	3.00727152277778	0.00263604196707334	0.00527085242657038	mRNA_3677	OTHER	FALSE	0.955165	0.044862		TRUE	TRUE	3	-	GT69(116-355)	GT69_e0(117-356)	GT69	GT69_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_2034	interaction_vs_self	923.837129389413	0.502290905647968	0.167981816718096	2.9901504547418	0.00278840064980117	0.0055560310899204	mRNA_2034	SP	TRUE	0.003279	0.996698	CS pos: 43-44. Pr: 0.9492	TRUE	TRUE	3	-	GH47(59-619)	GH47_e19(60-620)	GH47	GH47_e19	host glycan	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_5439	interaction_vs_self	80.3689266253048	-0.815647090628536	0.274503302010344	-2.97135620830456	0.00296487676442147	0.00587756950056688	mRNA_5439	SP	TRUE	0.000267	0.999753	CS pos: 16-17. Pr: 0.9795	TRUE	TRUE	3	-	CE1(31-237)	CE1_e39(35-238)	CE1	CE1_e39	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_1075	interaction_vs_self	11220.0801621602	-0.22325049787212	0.075200080611047	-2.96875343826857	0.00299010413612328	0.00592483597342947	mRNA_1075	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	CBM21(377-483)	CBM21_e9(378-485)	CBM21	CBM21_e9	alpha-glucan	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4470	interaction_vs_self	5404.10938409169	0.189783179462775	0.0649004386007577	2.92422029117934	0.00345320270303564	0.00675489377010628	mRNA_4470	OTHER	FALSE	0.999760	0.000249		TRUE	TRUE	3	2.4.1.109:8	GT39(64-308)	GT39_e12(65-309)	GT39	GT39_e12	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_7274	interaction_vs_self	17.3743669302283	-1.67253794637234	0.59772967685003	-2.79815108927908	0.00513960646608584	0.00968413633055135	mRNA_7274	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	2.4.1.321:3	GH94(48-791)	GH94_e4(49-789)	GH94	GH94_e4	cellulose	TRUE	TRUE	down	TRUE	TRUE	TRUE	TRUE
gene_4738	interaction_vs_self	475.067001028591	0.621269381591372	0.22217873225661	2.79625945868583	0.00516978785509018	0.0097324354606492	mRNA_4738	OTHER	FALSE	0.999876	0.000145		TRUE	TRUE	3	2.4.1.267:14	GT57(76-307)+GT57(346-575)	GT57_e0(76-575)	GT57	GT57_e0	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
gene_3796	interaction_vs_self	1182.5358109229	-0.248005674237089	0.0899342250127319	-2.75763397307286	0.00582213499385073	0.0108696784181815	mRNA_3796	OTHER	FALSE	1.000000	0.000029		TRUE	TRUE	3	2.4.1.198:3	GT4(286-425)	GT4_e954(290-428)	GT4	GT4_e954	-	TRUE	FALSE	down	TRUE	TRUE	TRUE	FALSE
gene_4798	interaction_vs_self	212.73474849494	0.679914637433797	0.250687894820131	2.71219572816484	0.00668391132636746	0.0123679811832481	mRNA_4798	OTHER	FALSE	0.715548	0.284459		TRUE	TRUE	3	-	GT22(8-404)	GT22_e27(13-405)	GT22	GT22_e27	-	TRUE	FALSE	up	TRUE	TRUE	TRUE	FALSE
