ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Purine metabolism	Purine metabolism	22/350	96/1145	0.229166666666667	0.749702380952381	-1.69929218812851	0.967881845976888	0.997661595592901	0.971965944194651	gene_1409/gene_1785/gene_1862/gene_1926/gene_2541/gene_2673/gene_2953/gene_3657/gene_3814/gene_3884/gene_4021/gene_4375/gene_4476/gene_4718/gene_4827/gene_5549/gene_5742/gene_6695/gene_6755/gene_6845/gene_6903/gene_8492	22	onu_vs_self	significant	up	FALSE	Nucleotide Metabolism	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	8/350	42/1145	0.19047619047619	0.62312925170068	-1.65041358218602	0.970383301581516	0.997661595592901	0.971965944194651	gene_1150/gene_2113/gene_3677/gene_5129/gene_5597/gene_6122/gene_7154/gene_7534	8	onu_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Selenoamino acid metabolism	Selenoamino acid metabolism	4/350	25/1145	0.16	0.523428571428571	-1.59791055328862	0.972135919855217	0.997661595592901	0.971965944194651	gene_1256/gene_1963/gene_2471/gene_5033	4	onu_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	2/350	17/1145	0.117647058823529	0.384873949579832	-1.69471822782025	0.983404852884681	0.997661595592901	0.971965944194651	gene_3845/gene_4047	2	onu_vs_self	significant	up	FALSE	Metabolism of Other Amino Acids	METABOLIC
Folate biosynthesis	Folate biosynthesis	2/350	17/1145	0.117647058823529	0.384873949579832	-1.69471822782025	0.983404852884681	0.997661595592901	0.971965944194651	gene_5992/gene_7845	2	onu_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	1/350	12/1145	0.0833333333333333	0.272619047619048	-1.67996820492916	0.987764330044538	0.997661595592901	0.971965944194651	gene_6790	1	onu_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	2/350	20/1145	0.1	0.327142857142857	-2.01337686415755	0.993691102120722	0.997661595592901	0.971965944194651	gene_1531/gene_7987	2	onu_vs_self	significant	up	FALSE	Lipid Metabolism	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	1/350	14/1145	0.0714285714285714	0.233673469387755	-1.91341884415834	0.994158559838519	0.997661595592901	0.971965944194651	gene_8436	1	onu_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	5/350	39/1145	0.128205128205128	0.419413919413919	-2.44672314147951	0.997661595592901	0.997661595592901	0.971965944194651	gene_810/gene_2612/gene_3626/gene_4029/gene_6359	5	onu_vs_self	significant	up	FALSE	TRANSLATION	REGULATORY
Glycerolipid metabolism	Glycerolipid metabolism	49/267	124/1145	0.395161290322581	1.69460553340582	4.5149983421813	1.37078165764997e-05	0.00130224257476747	0.00130224257476747	gene_83/gene_217/gene_375/gene_662/gene_737/gene_972/gene_1107/gene_1202/gene_1225/gene_1373/gene_1502/gene_1752/gene_1864/gene_2056/gene_2100/gene_2128/gene_2592/gene_2690/gene_2694/gene_2806/gene_3019/gene_3344/gene_3431/gene_3682/gene_3919/gene_4069/gene_4108/gene_4151/gene_4242/gene_4258/gene_4567/gene_4697/gene_4760/gene_5386/gene_5622/gene_5795/gene_6336/gene_6632/gene_6766/gene_6816/gene_6840/gene_6880/gene_7217/gene_7248/gene_7438/gene_7634/gene_7789/gene_8045/gene_8309	49	onu_vs_self	significant	down	TRUE	Metabolism of Complex Lipids	METABOLIC
Citrate cycle (TCA cycle)	Citrate cycle (TCA cycle)	7/267	14/1145	0.5	2.14419475655431	2.37440092915629	0.0258827401915088	0.830338477064312	0.830338477064312	gene_246/gene_3913/gene_3968/gene_4730/gene_4883/gene_7678/gene_8289	7	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Folate biosynthesis	Folate biosynthesis	8/267	17/1145	0.470588235294118	2.01806565322758	2.33113315684413	0.0262212150651888	0.830338477064312	0.830338477064312	gene_375/gene_1769/gene_3127/gene_3682/gene_3720/gene_4336/gene_5208/gene_7000	8	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
RNA polymerase	RNA polymerase	5/267	10/1145	0.5	2.14419475655431	2.00319582970145	0.0591926329058738	0.999080029200713	0.999080029200713	gene_416/gene_2869/gene_4519/gene_5137/gene_5578	5	onu_vs_self	significant	down	FALSE	TRANSCRIPTION	REGULATORY
Purine metabolism	Purine metabolism	29/267	96/1145	0.302083333333333	1.29545099875156	1.66707339189947	0.0642638495206674	0.999080029200713	0.999080029200713	gene_416/gene_680/gene_727/gene_827/gene_1137/gene_1428/gene_2046/gene_2392/gene_2519/gene_2659/gene_2869/gene_2951/gene_4519/gene_5137/gene_5280/gene_5281/gene_5326/gene_5527/gene_5548/gene_5578/gene_5801/gene_5841/gene_6064/gene_6780/gene_6808/gene_6838/gene_7459/gene_7501/gene_7791	29	onu_vs_self	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
Aminophosphonate metabolism	Aminophosphonate metabolism	7/267	17/1145	0.411764705882353	1.76580744657414	1.75352063475226	0.0768924441932921	0.999080029200713	0.999080029200713	gene_217/gene_2164/gene_2806/gene_4242/gene_5762/gene_7789/gene_8175	7	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Methane metabolism	Methane metabolism	6/267	14/1145	0.428571428571429	1.83788121990369	1.73874765258768	0.0830960772421432	0.999080029200713	0.999080029200713	gene_3858/gene_4253/gene_5766/gene_6240/gene_6609/gene_7620	6	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
N-Glycan degradation	N-Glycan degradation	4/267	9/1145	0.444444444444444	1.90595089471494	1.5040356562777	0.134911841359547	0.999080029200713	0.999080029200713	gene_928/gene_2690/gene_6171/gene_7248	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Bile acid biosynthesis	Bile acid biosynthesis	14/267	45/1145	0.311111111111111	1.33416562630046	1.26064577820638	0.14043044629238	0.999080029200713	0.999080029200713	gene_412/gene_662/gene_972/gene_1225/gene_3938/gene_4108/gene_4109/gene_4253/gene_4258/gene_4516/gene_4567/gene_5766/gene_7217/gene_7933	14	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Reductive carboxylate cycle (CO2 fixation)	Reductive carboxylate cycle (CO2 fixation)	3/267	6/1145	0.5	2.14419475655431	1.54894180519347	0.143218604213909	0.999080029200713	0.999080029200713	gene_3913/gene_7612/gene_8289	3	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Nitrogen metabolism	Nitrogen metabolism	6/267	16/1145	0.375	1.60814606741573	1.3503374362404	0.146281307880999	0.999080029200713	0.999080029200713	gene_2351/gene_2459/gene_2831/gene_3709/gene_3815/gene_5159	6	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Starch and sucrose metabolism	Starch and sucrose metabolism	21/267	73/1145	0.287671232876712	1.23364629829152	1.13721957637462	0.159706661872209	0.999080029200713	0.999080029200713	gene_631/gene_648/gene_1109/gene_1439/gene_1589/gene_1769/gene_1902/gene_2886/gene_2946/gene_2947/gene_2958/gene_3127/gene_3564/gene_3731/gene_4052/gene_4862/gene_5208/gene_5659/gene_6311/gene_7117/gene_8563	21	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
One carbon pool by folate	One carbon pool by folate	5/267	13/1145	0.384615384615385	1.64938058196485	1.29798342225453	0.164517456578106	0.999080029200713	0.999080029200713	gene_3720/gene_3858/gene_3904/gene_7000/gene_8228	5	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Cysteine metabolism	Cysteine metabolism	3/267	7/1145	0.428571428571429	1.83788121990369	1.22569306901355	0.208996236121035	0.999080029200713	0.999080029200713	gene_2351/gene_3815/gene_5159	3	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Phospholipid degradation	Phospholipid degradation	5/267	14/1145	0.357142857142857	1.53156768325308	1.10309437601907	0.209751556209197	0.999080029200713	0.999080029200713	gene_1373/gene_1502/gene_2056/gene_3919/gene_6880	5	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Galactose metabolism	Galactose metabolism	12/267	41/1145	0.292682926829268	1.25513839408057	0.917074450448738	0.228491595905828	0.999080029200713	0.999080029200713	gene_129/gene_662/gene_972/gene_1109/gene_2690/gene_4052/gene_4108/gene_4862/gene_7248/gene_7634/gene_7824/gene_8563	12	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	10/267	34/1145	0.294117647058824	1.26129103326724	0.852566610785543	0.25248069405392	0.999080029200713	0.999080029200713	gene_1107/gene_4038/gene_4106/gene_4567/gene_4720/gene_5595/gene_6749/gene_7033/gene_7146/gene_7933	10	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Sphingophospholipid biosynthesis	Sphingophospholipid biosynthesis	3/267	8/1145	0.375	1.60814606741573	0.951467698220896	0.279721640691825	0.999080029200713	0.999080029200713	gene_217/gene_2806/gene_7789	3	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Ubiquinone biosynthesis	Ubiquinone biosynthesis	8/267	27/1145	0.296296296296296	1.27063392980996	0.784448811103217	0.280659485315865	0.999080029200713	0.999080029200713	gene_249/gene_2164/gene_2459/gene_3938/gene_4253/gene_5762/gene_5766/gene_8175	8	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Tetrachloroethene degradation	Tetrachloroethene degradation	4/267	12/1145	0.333333333333333	1.4294631710362	0.824371519947879	0.299306870746445	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_3938/gene_4108	4	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Lysine degradation	Lysine degradation	16/267	60/1145	0.266666666666667	1.14357053682896	0.62971996889612	0.311297478252225	0.999080029200713	0.999080029200713	gene_620/gene_662/gene_972/gene_1107/gene_1595/gene_1622/gene_1855/gene_2442/gene_3517/gene_3858/gene_4108/gene_4567/gene_5698/gene_6373/gene_7447/gene_7678	16	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Androgen and estrogen metabolism	Androgen and estrogen metabolism	6/267	20/1145	0.3	1.28651685393258	0.712541716016907	0.314904271076937	0.999080029200713	0.999080029200713	gene_2164/gene_4253/gene_5762/gene_5766/gene_7325/gene_8175	6	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Porphyrin and chlorophyll metabolism	Porphyrin and chlorophyll metabolism	11/267	40/1145	0.275	1.17930711610487	0.636308562286938	0.318828227514848	0.999080029200713	0.999080029200713	gene_2137/gene_2152/gene_2164/gene_2174/gene_3100/gene_4039/gene_4153/gene_5762/gene_7050/gene_8175/gene_8248	11	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Inositol phosphate metabolism	Inositol phosphate metabolism	6/267	21/1145	0.285714285714286	1.22525414660246	0.574276005860192	0.361715752098938	0.999080029200713	0.999080029200713	gene_1131/gene_3139/gene_4145/gene_4725/gene_4801/gene_7058	6	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	6/267	21/1145	0.285714285714286	1.22525414660246	0.574276005860192	0.361715752098938	0.999080029200713	0.999080029200713	gene_33/gene_1851/gene_2144/gene_2287/gene_5385/gene_7414	6	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Glutathione metabolism	Glutathione metabolism	5/267	18/1145	0.277777777777778	1.19121930919684	0.450741374187341	0.413955062195221	0.999080029200713	0.999080029200713	gene_936/gene_1730/gene_2508/gene_3038/gene_3913	5	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
1,4-Dichlorobenzene degradation	1,4-Dichlorobenzene degradation	4/267	14/1145	0.285714285714286	1.22525414660246	0.467441099450454	0.418997965377199	0.999080029200713	0.999080029200713	gene_1501/gene_3374/gene_4253/gene_5766	4	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	4/267	14/1145	0.285714285714286	1.22525414660246	0.467441099450454	0.418997965377199	0.999080029200713	0.999080029200713	gene_2100/gene_2603/gene_3565/gene_8289	4	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Glycosaminoglycan degradation	Glycosaminoglycan degradation	2/267	6/1145	0.333333333333333	1.4294631710362	0.581381321316479	0.425938312675103	0.999080029200713	0.999080029200713	gene_2690/gene_7248	2	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	9/267	36/1145	0.25	1.07209737827715	0.242284892435662	0.469748484267689	0.999080029200713	0.999080029200713	gene_674/gene_1413/gene_1439/gene_1902/gene_3731/gene_4253/gene_5659/gene_5766/gene_6311	9	onu_vs_self	significant	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Lysine biosynthesis	Lysine biosynthesis	4/267	15/1145	0.266666666666667	1.14357053682896	0.3085269579022	0.477393876689096	0.999080029200713	0.999080029200713	gene_1107/gene_1595/gene_3501/gene_6206	4	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Pyruvate metabolism	Pyruvate metabolism	12/267	49/1145	0.244897959183673	1.05021783994497	0.198048782103532	0.478526990425991	0.999080029200713	0.999080029200713	gene_246/gene_954/gene_2951/gene_4567/gene_4710/gene_4883/gene_5650/gene_5701/gene_6270/gene_7031/gene_7612/gene_7634	12	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Pentose phosphate pathway	Pentose phosphate pathway	7/267	28/1145	0.25	1.07209737827715	0.212908640364513	0.489647919902841	0.999080029200713	0.999080029200713	gene_748/gene_1181/gene_2401/gene_3336/gene_5326/gene_5841/gene_7922	7	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	5/267	20/1145	0.25	1.07209737827715	0.179299712853928	0.51590776783171	0.999080029200713	0.999080029200713	gene_121/gene_4040/gene_4720/gene_6129/gene_6189	5	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	10/267	42/1145	0.238095238095238	1.02104512216872	0.0765966410445319	0.531158854329614	0.999080029200713	0.999080029200713	gene_1752/gene_2690/gene_2694/gene_3431/gene_4069/gene_5130/gene_6354/gene_6567/gene_7248/gene_7325	10	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Selenoamino acid metabolism	Selenoamino acid metabolism	6/267	25/1145	0.24	1.02921348314607	0.0814077439430821	0.546222133632724	0.999080029200713	0.999080029200713	gene_2164/gene_2351/gene_3815/gene_5159/gene_5762/gene_8175	6	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fatty acid biosynthesis (path 1)	Fatty acid biosynthesis (path 1)	5/267	21/1145	0.238095238095238	1.02104512216872	0.0536536569212214	0.564092772748202	0.999080029200713	0.999080029200713	gene_4914/gene_6041/gene_6999/gene_7936/gene_8242	5	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	5/267	21/1145	0.238095238095238	1.02104512216872	0.0536536569212214	0.564092772748202	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_3709/gene_4069	5	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
N-Glycans biosynthesis	N-Glycans biosynthesis	8/267	35/1145	0.228571428571429	0.980203317281969	-0.0655671551000159	0.593115716128473	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_2888/gene_3037/gene_3431/gene_4069/gene_5971/gene_8183	8	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Sterol biosynthesis	Sterol biosynthesis	5/267	22/1145	0.227272727272727	0.974633980251958	-0.0662209144192423	0.609740928442064	0.999080029200713	0.999080029200713	gene_627/gene_4253/gene_5766/gene_6166/gene_8181	5	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	7/267	31/1145	0.225806451612903	0.968346019089042	-0.0984890554881497	0.609957691877259	0.999080029200713	0.999080029200713	gene_1589/gene_1864/gene_5232/gene_5622/gene_6170/gene_6989/gene_7634	7	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Sulfur metabolism	Sulfur metabolism	3/267	13/1145	0.230769230769231	0.989628349178911	-0.0207308798585461	0.615562773989566	0.999080029200713	0.999080029200713	gene_2070/gene_3815/gene_5159	3	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Cyanoamino acid metabolism	Cyanoamino acid metabolism	8/267	36/1145	0.222222222222222	0.95297544735747	-0.158027087129754	0.628363496660126	0.999080029200713	0.999080029200713	gene_1439/gene_1902/gene_3731/gene_3858/gene_3938/gene_5515/gene_5659/gene_6311	8	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fatty acid metabolism	Fatty acid metabolism	10/267	45/1145	0.222222222222222	0.95297544735747	-0.177400962562043	0.629414717702757	0.999080029200713	0.999080029200713	gene_613/gene_929/gene_1225/gene_2106/gene_2229/gene_4258/gene_4567/gene_7217/gene_7852/gene_7933	10	onu_vs_self	significant	down	FALSE	Lipid Metabolism	METABOLIC
Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	4/267	18/1145	0.222222222222222	0.95297544735747	-0.110846083314841	0.635506256269999	0.999080029200713	0.999080029200713	gene_1107/gene_4034/gene_5230/gene_7839	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Blood group glycolipid biosynthesis - lact series	Blood group glycolipid biosynthesis - lact series	4/267	19/1145	0.210526315789474	0.902818844864971	-0.235456696847583	0.680799419637194	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Blood group glycolipid biosynthesis - neolact series	Blood group glycolipid biosynthesis - neolact series	4/267	19/1145	0.210526315789474	0.902818844864971	-0.235456696847583	0.680799419637194	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Chondroitin / heparan sulfate biosynthesis	Chondroitin / heparan sulfate biosynthesis	4/267	19/1145	0.210526315789474	0.902818844864971	-0.235456696847583	0.680799419637194	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Keratan sulfate biosynthesis	Keratan sulfate biosynthesis	4/267	19/1145	0.210526315789474	0.902818844864971	-0.235456696847583	0.680799419637194	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	7/267	33/1145	0.212121212121212	0.909658381568494	-0.290277803236114	0.68114293934801	0.999080029200713	0.999080029200713	gene_2046/gene_4034/gene_5191/gene_5230/gene_6780/gene_7839/gene_8138	7	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Nucleotide sugars metabolism	Nucleotide sugars metabolism	4/267	20/1145	0.2	0.857677902621723	-0.353942290309052	0.722022332588565	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_1589/gene_4108	4	onu_vs_self	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
O-Glycans biosynthesis	O-Glycans biosynthesis	4/267	20/1145	0.2	0.857677902621723	-0.353942290309052	0.722022332588565	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Carbohydrates	METABOLIC
Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	11/267	53/1145	0.207547169811321	0.890043106494241	-0.451825213271605	0.725982380245299	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_2100/gene_2603/gene_3858/gene_4108/gene_4912/gene_4913/gene_5738/gene_6840/gene_8309	11	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Propanoate metabolism	Propanoate metabolism	5/267	25/1145	0.2	0.857677902621723	-0.396601829466299	0.728702203058574	0.999080029200713	0.999080029200713	gene_984/gene_1901/gene_4025/gene_4567/gene_7612	5	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Histidine metabolism	Histidine metabolism	8/267	40/1145	0.2	0.857677902621723	-0.505059537689893	0.751131709180062	0.999080029200713	0.999080029200713	gene_1107/gene_2164/gene_4253/gene_4567/gene_5762/gene_5766/gene_8135/gene_8175	8	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Tyrosine metabolism	Tyrosine metabolism	12/267	59/1145	0.203389830508475	0.872214816225481	-0.555536988251554	0.7582725306196	0.999080029200713	0.999080029200713	gene_1107/gene_1225/gene_1883/gene_2164/gene_2459/gene_3938/gene_4253/gene_4258/gene_5762/gene_5766/gene_7217/gene_8175	12	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Pyrimidine metabolism	Pyrimidine metabolism	11/267	55/1145	0.2	0.857677902621723	-0.596295890038055	0.77283954310101	0.999080029200713	0.999080029200713	gene_416/gene_680/gene_1137/gene_2046/gene_2869/gene_4519/gene_5044/gene_5137/gene_5578/gene_6064/gene_6780	11	onu_vs_self	significant	down	FALSE	Nucleotide Metabolism	METABOLIC
gamma-Hexachlorocyclohexane degradation	gamma-Hexachlorocyclohexane degradation	8/267	41/1145	0.195121951219512	0.836758929387047	-0.586756907608985	0.776909116854008	0.999080029200713	0.999080029200713	gene_33/gene_375/gene_2287/gene_3682/gene_4253/gene_5385/gene_5766/gene_7852	8	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Globoside metabolism	Globoside metabolism	4/267	22/1145	0.181818181818182	0.779707184201566	-0.575099753412749	0.792391406928153	0.999080029200713	0.999080029200713	gene_1752/gene_2694/gene_3431/gene_4069	4	onu_vs_self	significant	down	FALSE	Metabolism of Complex Lipids	METABOLIC
Ethylbenzene degradation	Ethylbenzene degradation	3/267	17/1145	0.176470588235294	0.756774619960344	-0.556929453615218	0.796634397415292	0.999080029200713	0.999080029200713	gene_1107/gene_1901/gene_4025	3	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	7/267	37/1145	0.189189189189189	0.811316934912441	-0.643110039553184	0.796964100155933	0.999080029200713	0.999080029200713	gene_3259/gene_4034/gene_4720/gene_5230/gene_6650/gene_7839/gene_8192	7	onu_vs_self	significant	down	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
D-Arginine and D-ornithine metabolism	D-Arginine and D-ornithine metabolism	1/267	6/1145	0.166666666666667	0.714731585518102	-0.38617916256051	0.797512786652673	0.999080029200713	0.999080029200713	gene_1107	1	onu_vs_self	significant	down	FALSE	Metabolism of Other Amino Acids	METABOLIC
Fructose and mannose metabolism	Fructose and mannose metabolism	13/267	66/1145	0.196969696969697	0.84468278288503	-0.716476962792072	0.805314395984596	0.999080029200713	0.999080029200713	gene_662/gene_972/gene_1752/gene_1856/gene_2694/gene_3431/gene_3938/gene_4052/gene_4069/gene_4108/gene_5485/gene_7634/gene_7922	13	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Alkaloid biosynthesis I	Alkaloid biosynthesis I	2/267	12/1145	0.166666666666667	0.714731585518102	-0.547583989267705	0.809331740621669	0.999080029200713	0.999080029200713	gene_4253/gene_5766	2	onu_vs_self	significant	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Benzoate degradation via hydroxylation	Benzoate degradation via hydroxylation	2/267	12/1145	0.166666666666667	0.714731585518102	-0.547583989267705	0.809331740621669	0.999080029200713	0.999080029200713	gene_3938/gene_7933	2	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	11/267	57/1145	0.192982456140351	0.827583941126224	-0.736075018889136	0.813827249036057	0.999080029200713	0.999080029200713	gene_1225/gene_1864/gene_2951/gene_4052/gene_4258/gene_4567/gene_5622/gene_7217/gene_7612/gene_7922/gene_7970	11	onu_vs_self	significant	down	FALSE	Carbohydrate Metabolism	METABOLIC
Alanine and aspartate metabolism	Alanine and aspartate metabolism	4/267	23/1145	0.173913043478261	0.745806871844976	-0.678816953298581	0.821838735324467	0.999080029200713	0.999080029200713	gene_2207/gene_4150/gene_4167/gene_4883	4	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Carbon fixation	Carbon fixation	4/267	23/1145	0.173913043478261	0.745806871844976	-0.678816953298581	0.821838735324467	0.999080029200713	0.999080029200713	gene_246/gene_1181/gene_2951/gene_7922	4	onu_vs_self	significant	down	FALSE	Energy Metabolism	METABOLIC
Methionine metabolism	Methionine metabolism	3/267	18/1145	0.166666666666667	0.714731585518102	-0.672433540817024	0.828860025644351	0.999080029200713	0.999080029200713	gene_2351/gene_3815/gene_5159	3	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	3/267	18/1145	0.166666666666667	0.714731585518102	-0.672433540817024	0.828860025644351	0.999080029200713	0.999080029200713	gene_1875/gene_2009/gene_7604	3	onu_vs_self	significant	down	FALSE	Amino Acid Metabolism	METABOLIC
Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	7/267	39/1145	0.179487179487179	0.769710938250264	-0.806583689080809	0.841513744836834	0.999080029200713	0.999080029200713	gene_121/gene_2009/gene_4040/gene_4150/gene_6189/gene_6206/gene_7604	7	onu_vs_self	significant	down	FALSE	TRANSLATION	REGULATORY
Erythromycin biosynthesis	Erythromycin biosynthesis	1/267	7/1145	0.142857142857143	0.612627073301231	-0.56666780457587	0.84497906054533	0.999080029200713	0.999080029200713	gene_4052	1	onu_vs_self	significant	down	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Caprolactam degradation	Caprolactam degradation	3/267	20/1145	0.15	0.643258426966292	-0.887184293472031	0.880374163979304	0.999080029200713	0.999080029200713	gene_1864/gene_5622/gene_5800	3	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	1/267	8/1145	0.125	0.536048689138577	-0.725869506494925	0.881350405742515	0.999080029200713	0.999080029200713	gene_6989	1	onu_vs_self	significant	down	FALSE	Biodegradation of Xenobiotics	METABOLIC
