gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_5648	1984208	1984462	jgi.p|Ophnu1|1984208	Ophnu1	OphioH327chr_4	3366037	3366657	+	prediction	34850	0				0									no	no	mRNA_5648	TRUE	61273.S3C493	1.86e-62	208.0	2CVJ1@1|root,2RS4F@2759|Eukaryota,39U3P@33154|Opisthokonta,3P0R4@4751|Fungi,3QS24@4890|Ascomycota,21DRF@147550|Sordariomycetes,3UVIE@5151|Ophiostomatales	4751|Fungi	H	Transferase family													Transferase	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	17.0374902288844	0.0666939834456474	0.492715136818466	0.135360126900708	0.892327148053839	0.922830829149608	FALSE	FALSE	up
gene_5649	1984209	1984463	jgi.p|Ophnu1|1984209	Ophnu1	OphioH327chr_4	3367865	3369052	+	prediction	34854	1	GO:0018667	cyclohexanone monooxygenase activity	molecular_function	1	1.14.13.22	Cyclohexanone monooxygenase.	Cyclohexanone + NADPH + O(2) = 6-hexanolide + NADP(+) + H(2)O.	FAD.	\N	Caprolactam degradation	Biodegradation of Xenobiotics	METABOLIC	yes	yes	mRNA_5649	TRUE	61273.S3D079	9.04e-232	651.0	COG2072@1|root,KOG1399@2759|Eukaryota,3AG0F@33154|Opisthokonta,3PAMN@4751|Fungi,3QT8R@4890|Ascomycota,21P72@147550|Sordariomycetes,3UW5J@5151|Ophiostomatales	4751|Fungi	Q	L-lysine 6-monooxygenase (NADPH-requiring)		GO:0003674,GO:0003824,GO:0004497,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016999,GO:0017000,GO:0017144,GO:0018130,GO:0018904,GO:0019748,GO:0019752,GO:0043436,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046483,GO:0055114,GO:0071704,GO:0097176,GO:1901360,GO:1901362,GO:1901503,GO:1901576,GO:1902084,GO:1902086											FMO-like,Methyltransf_12	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	286.885062195625	0.697473432424373	0.172376178542348	4.04622865132737	5.20493948322641e-05	0.000173836449381264	TRUE	FALSE	up
gene_5650	1984210	1984464	jgi.p|Ophnu1|1984210	Ophnu1	OphioH327chr_4	3370436	3371651	+	prediction	34858	4	GO:0004460; GO:0006118; GO:0010181; GO:0016491	electron transport; FMN binding; L-lactate dehydrogenase (cytochrome) activity; oxidoreductase activity	biological_process; molecular_function	1	1.1.2.3	L-lactate dehydrogenase (cytochrome).	(S)-lactate + 2 ferricytochrome c = pyruvate + 2 ferrocytochrome c.	FMN; Protoheme IX.	\N	Pyruvate metabolism	Carbohydrate Metabolism	METABOLIC	yes	yes	mRNA_5650	TRUE	61273.S3BZD3	4.42e-253	697.0	COG1304@1|root,KOG0538@2759|Eukaryota,39WK8@33154|Opisthokonta,3P069@4751|Fungi,3QRFN@4890|Ascomycota,213KM@147550|Sordariomycetes,3UVGH@5151|Ophiostomatales	4751|Fungi	C	FMN-dependent dehydrogenase			1.1.2.3	ko:K00101	ko00620,ko01100,map00620,map01100		R00196	RC00044	ko00000,ko00001,ko01000				FMN_dh	SP	TRUE	0.000244	0.999728	CS pos: 17-18. Pr: 0.9822	FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1821.87250221578	-0.774717821769627	0.139931392835116	-5.53641185207448	3.08731106889512e-08	1.60457697326911e-07	TRUE	FALSE	down
gene_5651	1984211	1984465	jgi.p|Ophnu1|1984211	Ophnu1	OphioH327chr_4	3373544	3375314	+	prediction	34864	4	GO:0006810; GO:0006865; GO:0015171; GO:0016020	amino acid transmembrane transporter activity; amino acid transport; membrane; transport	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5651	TRUE	61273.S3C488	0.0	1028.0	COG0531@1|root,KOG1286@2759|Eukaryota,39R12@33154|Opisthokonta,3NXR8@4751|Fungi,3R11G@4890|Ascomycota,21E1U@147550|Sordariomycetes,3USTQ@5151|Ophiostomatales	4751|Fungi	E	Amino acid permease				ko:K16261					ko00000,ko02000	2.A.3.10			AA_permease	OTHER	FALSE	0.999707	0.000303		TRUE	FALSE	1	-	-	-	GT0	-	-	onu_vs_self	1522.99870979299	-1.32492543333002	0.179544130778283	-7.37938593473796	1.59021252260256e-13	1.35310329955049e-12	TRUE	TRUE	down
gene_5652	1984212	1984466	jgi.p|Ophnu1|1984212	Ophnu1	OphioH327chr_4	3375463	3376618	-	prediction	34870	0				0									no	no	mRNA_5652	TRUE	61273.S3D074	5.05e-141	409.0	2D2I3@1|root,2SMZ4@2759|Eukaryota,38JYH@33154|Opisthokonta,3PMU7@4751|Fungi,3RNAK@4890|Ascomycota,21EVD@147550|Sordariomycetes,3UVVN@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	260.260781260308	0.4962692996627	0.214888874427939	2.30942295632489	0.0209201223702463	0.0411953640417088	TRUE	FALSE	up
gene_5653	1984213	1984467	jgi.p|Ophnu1|1984213	Ophnu1	OphioH327chr_4	3378707	3379774	-	prediction	34876	0				0									no	no	mRNA_5653	TRUE	61273.S3CJK5	1.64e-101	308.0	2EF89@1|root,2SKG6@2759|Eukaryota,39YW1@33154|Opisthokonta,3P1GJ@4751|Fungi,3QQR6@4890|Ascomycota,2128F@147550|Sordariomycetes,3UT2C@5151|Ophiostomatales	4751|Fungi	S	CFEM domain													CFEM	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	45.6702364701957	-0.116655583234504	0.349715179785316	-0.333573118862374	0.738701705524076	0.806953368974743	FALSE	FALSE	down
gene_5654	1984214	1984468	jgi.p|Ophnu1|1984214	Ophnu1	OphioH327chr_4	3389610	3391283	+	prediction	34882	0				0									no	no	mRNA_5654	TRUE	61273.S3D1M9	8.16e-90	283.0	2E7BB@1|root,2SDY2@2759|Eukaryota,3A2WN@33154|Opisthokonta,3P33H@4751|Fungi,3QWMW@4890|Ascomycota,21EWU@147550|Sordariomycetes,3UVN5@5151|Ophiostomatales	4751|Fungi	S	Protein of unknown function (DUF3494)													DUF3494	SP	TRUE	0.000250	0.999712	CS pos: 27-28. Pr: 0.9311	FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	3374.80179270751	0.492887926000589	0.165522842210291	2.97776379029544	0.00290359662917251	0.00697776169166667	TRUE	FALSE	up
gene_5655	1984215	1984469	jgi.p|Ophnu1|1984215	Ophnu1	OphioH327chr_5	5212	7632	+	prediction	34887	0				0									no	no	mRNA_5655	TRUE	226899.F0XLI6	2.11e-232	677.0	2D19Q@1|root,2SH9U@2759|Eukaryota,39VRH@33154|Opisthokonta,3P11P@4751|Fungi,3QS8J@4890|Ascomycota,21HYI@147550|Sordariomycetes,3UVHY@5151|Ophiostomatales	4751|Fungi	O	FAD dependent oxidoreductase													DAO	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	147.092954067834	-0.104539115886625	0.278284149157169	-0.375656019946661	0.707172637979065	0.781083584658167	FALSE	FALSE	down
gene_5656	1984216	1984470	jgi.p|Ophnu1|1984216	Ophnu1	OphioH327chr_5	7869	9866	-	prediction	34891	0				0									no	no	mRNA_5656	TRUE	61273.S3CUN2	0.0	1067.0	KOG0255@1|root,KOG0255@2759|Eukaryota,38C4U@33154|Opisthokonta,3NYEZ@4751|Fungi,3QN9P@4890|Ascomycota,216JS@147550|Sordariomycetes,3UV8X@5151|Ophiostomatales	4751|Fungi	S	Major Facilitator Superfamily													MFS_1	OTHER	FALSE	0.999909	0.000135		TRUE	FALSE	1	-	-	-	GH27	-	-	onu_vs_self	16738.0260201908	-3.130121461968	0.110645917978679	-28.2895340302672	4.64866285425941e-176	7.9585108064921e-174	TRUE	TRUE	down
gene_5657	1984217	1984471	jgi.p|Ophnu1|1984217	Ophnu1	OphioH327chr_5	11331	12782	+	prediction	34895	0				0									no	no	mRNA_5657	TRUE	61273.S3D0S9	1.39e-177	514.0	29RP9@1|root,2RXBQ@2759|Eukaryota,39YH9@33154|Opisthokonta,3NYJZ@4751|Fungi,3QRNT@4890|Ascomycota,216BB@147550|Sordariomycetes,3UW1Z@5151|Ophiostomatales	4751|Fungi	H	Phosphotransferase enzyme family													APH	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	384.553645447192	-0.549937782822089	0.177095627194352	-3.10531542497412	0.00190076208920849	0.00473668805927937	TRUE	FALSE	down
gene_5658	1984218	1984472	jgi.p|Ophnu1|1984218	Ophnu1	OphioH327chr_5	13055	13549	-	prediction	34899	0				0									no	no	mRNA_5658	FALSE																					SP	TRUE	0.000302	0.999683	CS pos: 19-20. Pr: 0.9754	FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	177.321404602472	-0.39586672441188	0.234704693528672	-1.68665874746778	0.0916689886422651	0.148446186677599	FALSE	FALSE	down
gene_5659	1984219	1984473	jgi.p|Ophnu1|1984219	Ophnu1	OphioH327chr_5	14599	17339	-	prediction	34903	3	GO:0004553; GO:0005975; GO:0008422	beta-glucosidase activity; carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds	biological_process; molecular_function	3	3.2.1.21	Beta-glucosidase.	Hydrolysis of terminal, non-reducing beta-D-glucose residues with release of beta-D-glucose.	\N	\N	Cyanoamino acid metabolism; Flavonoids, stilbene and lignin biosynthesis; Starch and sucrose metabolism	Biosynthesis of Secondary Metabolites; Metabolism of Complex Carbohydrates; Metabolism of Other Amino Acids	METABOLIC	yes	yes	mRNA_5659	TRUE	61273.S3D8P9	0.0	1339.0	COG1472@1|root,2QR4D@2759|Eukaryota,38FS1@33154|Opisthokonta,3NVBN@4751|Fungi,3QMM0@4890|Ascomycota,215XI@147550|Sordariomycetes,3UURU@5151|Ophiostomatales	4751|Fungi	G	Fibronectin type III-like domain		GO:0008150,GO:0008152,GO:0019748	3.2.1.21	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110		R00026,R02558,R02887,R02985,R03527,R04949,R04998,R10035,R10039,R10040	RC00049,RC00059,RC00171,RC00262,RC00397,RC00451,RC00714,RC00746,RC01248	ko00000,ko00001,ko01000		GH3		Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C	SP	TRUE	0.000320	0.999622	CS pos: 21-22. Pr: 0.9787	TRUE	TRUE	3	3.2.1.21:10;3.2.1.37:4	GH3(89-302)	GH3_e32(89-303)	GH3	GH3_e32	beta-glucan;xylan	onu_vs_self	2849.55633332275	-1.04926998406777	0.132362613245397	-7.92723835183318	2.24072964792683e-15	2.21741569783279e-14	TRUE	TRUE	down
gene_5660	1984220	1984474	jgi.p|Ophnu1|1984220	Ophnu1	OphioH327chr_5	19586	19762	-	prediction	34919	0				0									no	no	mRNA_5660	FALSE																					OTHER	FALSE	0.999947	0.000058		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	219.673982867943	-1.02815355202576	0.25250475852158	-4.07181851956224	4.66475183037429e-05	0.00015683533255304	TRUE	TRUE	down
gene_5661	1984221	1984475	jgi.p|Ophnu1|1984221	Ophnu1	OphioH327chr_5	23960	25345	+	prediction	34925	3	GO:0004089; GO:0006730; GO:0008270	carbonate dehydratase activity; one-carbon compound metabolic process; zinc ion binding	biological_process; molecular_function	1	4.2.1.1	Carbonate dehydratase.	H(2)CO(3) = CO(2) + H(2)O.	Zinc.	Osteopetrosis-renal tubular acidosis syndrome; MIM:259730.	Nitrogen metabolism	Energy Metabolism	METABOLIC	yes	yes	mRNA_5661	TRUE	61273.S3C8L0	1.07e-200	571.0	COG3338@1|root,KOG0382@2759|Eukaryota,39UTB@33154|Opisthokonta,3NYY5@4751|Fungi,3QQ4Q@4890|Ascomycota,211T9@147550|Sordariomycetes,3UTW2@5151|Ophiostomatales	4751|Fungi	P	Eukaryotic-type carbonic anhydrase			4.2.1.1	ko:K01674	ko00910,map00910		R00132,R10092	RC02807	ko00000,ko00001,ko01000				Carb_anhydrase	SP	TRUE	0.000292	0.999685	CS pos: 21-22. Pr: 0.9673	FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	300.740387564835	0.580300741769557	0.148592358136964	3.9053202267284	9.41006920022958e-05	0.00030067261050379	TRUE	FALSE	up
gene_5662	1984222	1984476	jgi.p|Ophnu1|1984222	Ophnu1	OphioH327chr_5	26024	27253	+	prediction	34933	0				0									no	no	mRNA_5662	TRUE	61273.S3CT39	7.69e-218	609.0	2ECBB@1|root,2SI7R@2759|Eukaryota,3A1GF@33154|Opisthokonta,3P3FH@4751|Fungi,3QU5F@4890|Ascomycota,213QV@147550|Sordariomycetes,3UQ5V@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000033		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	2150.55303460838	-0.436814345241437	0.113866509945947	-3.83619683653072	0.000124954272914774	0.000391367938584145	TRUE	FALSE	down
gene_5663	1984223	1984477	jgi.p|Ophnu1|1984223	Ophnu1	OphioH327chr_5	27490	29586	-	prediction	34937	0				0									no	no	mRNA_5663	TRUE	61273.S3CAE1	0.0	1048.0	KOG2896@1|root,KOG2896@2759|Eukaryota,39SMB@33154|Opisthokonta,3NU5N@4751|Fungi,3QPCQ@4890|Ascomycota,211U5@147550|Sordariomycetes,3UQ3Z@5151|Ophiostomatales	4751|Fungi	S	Vacuolar sorting 38 and autophagy-related subunit 14		GO:0000149,GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005773,GO:0005774,GO:0005942,GO:0006810,GO:0006906,GO:0006996,GO:0007034,GO:0008150,GO:0009987,GO:0012505,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0019898,GO:0022607,GO:0031090,GO:0031410,GO:0031982,GO:0032879,GO:0032991,GO:0034622,GO:0035493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0045324,GO:0046907,GO:0048284,GO:0050789,GO:0050794,GO:0051049,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0060627,GO:0061024,GO:0061025,GO:0061695,GO:0065003,GO:0065007,GO:0071840,GO:0090174,GO:0097708,GO:0098588,GO:0098796,GO:0098805,GO:0098852,GO:1902494,GO:1990234		ko:K21249	ko04140,map04140				ko00000,ko00001,ko04131				Atg14	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1497.57093998824	-0.5709661219141	0.0972452649455081	-5.87140281055375	4.32122897128594e-09	2.47920375296298e-08	TRUE	FALSE	down
gene_5664	1984224	1984478	jgi.p|Ophnu1|1984224	Ophnu1	OphioH327chr_5	30255	31514	-	prediction	34941	0				0									no	no	mRNA_5664	TRUE	61273.S3CCV3	1.55e-204	582.0	KOG4698@1|root,KOG4698@2759|Eukaryota,38DN6@33154|Opisthokonta,3NTZG@4751|Fungi,3QQZ2@4890|Ascomycota,212TW@147550|Sordariomycetes,3UUMY@5151|Ophiostomatales	4751|Fungi	S	Protein of unknown function (DUF563)			2.4.1.255	ko:K18134	ko00514,map00514		R09304,R09676	RC00005,RC00059	ko00000,ko00001,ko01000,ko01003		GT41		DUF563	OTHER	FALSE	1.000000	0.000000		TRUE	TRUE	3	-	GT61(164-287)	GT61_e19(166-291)	GT61	GT61_e19	-	onu_vs_self	117.731719381599	0.248702963491874	0.199693851892338	1.24542123422988	0.212976951938906	0.302737082131689	FALSE	FALSE	up
gene_5665	1984225	1984479	jgi.p|Ophnu1|1984225	Ophnu1	OphioH327chr_5	35677	37568	-	prediction	34945	3	GO:0006118; GO:0008131; GO:0016491	amine oxidase activity; electron transport; oxidoreductase activity	biological_process; molecular_function	6	1.4.3.4	Amine oxidase (flavin-containing).	RCH(2)NH(2) + H(2)O + O(2) = RCHO + NH(3) + H(2)O(2).	FAD.	\N	Arginine and proline metabolism; Glycine, serine and threonine metabolism; Histidine metabolism; Phenylalanine metabolism; Tryptophan metabolism; Tyrosine metabolism	Amino Acid Metabolism	METABOLIC	yes	yes	mRNA_5665	TRUE	61273.S3CT35	0.0	1162.0	COG1231@1|root,KOG0029@2759|Eukaryota,38B4W@33154|Opisthokonta,3NYHX@4751|Fungi,3QNZG@4890|Ascomycota,213B7@147550|Sordariomycetes,3UVC0@5151|Ophiostomatales	4751|Fungi	Q	Thi4 family			1.4.3.4	ko:K00274	ko00260,ko00330,ko00340,ko00350,ko00360,ko00380,ko00950,ko00982,ko01100,ko01110,ko04726,ko04728,ko05030,ko05031,ko05034,map00260,map00330,map00340,map00350,map00360,map00380,map00950,map00982,map01100,map01110,map04726,map04728,map05030,map05031,map05034	M00135	R02173,R02382,R02529,R02532,R02613,R02908,R02919,R04025,R04300,R04674,R04890,R04893,R04894,R04907,R04908,R08346,R08347,R08348,R11354	RC00062,RC00160,RC00225,RC00676,RC00807,RC00808,RC01808,RC02226,RC02713	ko00000,ko00001,ko00002,ko01000				Amino_oxidase,Ribonuc_L-PSP	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	732.423276728826	1.06995512192086	0.113205769651779	9.45141864422673	3.34269133459725e-21	4.77686775027587e-20	TRUE	TRUE	up
gene_5666	1984226	1984480	jgi.p|Ophnu1|1984226	Ophnu1	OphioH327chr_5	38253	40445	+	prediction	34951	6	GO:0003677; GO:0003700; GO:0005634; GO:0006350; GO:0006355; GO:0008270	DNA binding; nucleus; regulation of transcription, DNA-dependent; transcription; transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5666	TRUE	61273.S3CAD8	0.0	1080.0	2D2E4@1|root,2SMJ2@2759|Eukaryota,3AGHM@33154|Opisthokonta,3PAHH@4751|Fungi,3QRR8@4890|Ascomycota,21PDN@147550|Sordariomycetes,3UQHM@5151|Ophiostomatales	4751|Fungi	B	Fungal specific transcription factor domain													Fungal_trans,Zn_clus	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	816.988772195978	0.498176670402895	0.125065268170044	3.98333348412567	6.79552914457506e-05	0.000222701873956978	TRUE	FALSE	up
gene_5667	1984227	1984481	jgi.p|Ophnu1|1984227	Ophnu1	OphioH327chr_5	40867	41323	+	prediction	34955	0				0									no	no	mRNA_5667	TRUE	61273.S3D8P2	3.16e-07	55.1	2D1IT@1|root,2SI9N@2759|Eukaryota,39VMW@33154|Opisthokonta,3NZEY@4751|Fungi,3QRJI@4890|Ascomycota,21P3B@147550|Sordariomycetes	4751|Fungi	K	Fungal specific transcription factor domain													Fungal_trans,Zn_clus	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1.8044446612348	-3.69790857301146	1.65654065986343	-2.23230776195757	0.0255946292288935	0.0490353684421058	TRUE	TRUE	down
gene_5668	1984228	1984482	jgi.p|Ophnu1|1984228	Ophnu1	OphioH327chr_5	41844	43769	+	prediction	34961	1	GO:0016787	hydrolase activity	molecular_function	0									yes	no	mRNA_5668	TRUE	61273.S3C8K3	0.0	1142.0	KOG3662@1|root,KOG3662@2759|Eukaryota,39TCU@33154|Opisthokonta,3NWK8@4751|Fungi,3QNN2@4890|Ascomycota,2148U@147550|Sordariomycetes,3UTDW@5151|Ophiostomatales	4751|Fungi	L	Saccharomyces cerevisiae YIL039W		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0006464,GO:0006497,GO:0006505,GO:0006506,GO:0006629,GO:0006643,GO:0006644,GO:0006650,GO:0006661,GO:0006664,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006888,GO:0008150,GO:0008152,GO:0008610,GO:0008654,GO:0009058,GO:0009059,GO:0009247,GO:0009987,GO:0012505,GO:0016020,GO:0016021,GO:0016192,GO:0019538,GO:0019637,GO:0030176,GO:0031224,GO:0031227,GO:0031984,GO:0034645,GO:0036211,GO:0042157,GO:0042158,GO:0042175,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0045017,GO:0046467,GO:0046474,GO:0046486,GO:0046488,GO:0046907,GO:0048193,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0071704,GO:0090407,GO:0098827,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576,GO:1903509											Metallophos	OTHER	FALSE	0.997874	0.002144		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	1271.72100129317	-0.47361650015868	0.0896535004484385	-5.2827440957653	1.27263101632145e-07	6.14769836326838e-07	TRUE	FALSE	down
gene_5669	1984229	1984483	jgi.p|Ophnu1|1984229	Ophnu1	OphioH327chr_5	44377	46128	-	prediction	34965	9	GO:0004721; GO:0004723; GO:0004724; GO:0005963; GO:0008420; GO:0008597; GO:0017018; GO:0017020; GO:0017023	calcium-dependent protein serine/threonine phosphatase activity; calcium-dependent protein serine/threonine phosphatase regulator activity; CTD phosphatase activity; magnesium-dependent protein serine/threonine phosphatase activity; magnesium-dependent protein serine/threonine phosphatase complex; myosin phosphatase activity; myosin phosphatase complex; myosin phosphatase regulator activity; phosphoprotein phosphatase activity	cellular_component; molecular_function	1	3.1.3.16	Serine/threonine specific protein phosphatase.	A phosphoprotein + H(2)O = a protein + phosphate.	\N	\N	\N	\N	\N	yes	yes	mRNA_5669	TRUE	61273.S3CT31	2.34e-285	813.0	COG0160@1|root,COG5190@1|root,KOG1404@2759|Eukaryota,KOG2832@2759|Eukaryota,38DKE@33154|Opisthokonta,3NW4Q@4751|Fungi,3QM7F@4890|Ascomycota,2161T@147550|Sordariomycetes,3URMF@5151|Ophiostomatales	4751|Fungi	K	catalytic domain of ctd-like phosphatases	TIM50	GO:0003674,GO:0003824,GO:0004721,GO:0005048,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005744,GO:0005886,GO:0006464,GO:0006470,GO:0006605,GO:0006626,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006839,GO:0006886,GO:0006996,GO:0007005,GO:0007006,GO:0008104,GO:0008150,GO:0008152,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0017038,GO:0019538,GO:0019866,GO:0030150,GO:0030943,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0033036,GO:0033218,GO:0033365,GO:0034613,GO:0036211,GO:0042277,GO:0042578,GO:0042886,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044743,GO:0045184,GO:0046902,GO:0046907,GO:0051179,GO:0051234,GO:0051641,GO:0051649,GO:0055085,GO:0061024,GO:0065002,GO:0065007,GO:0065008,GO:0070585,GO:0070727,GO:0071702,GO:0071704,GO:0071705,GO:0071806,GO:0071840,GO:0071944,GO:0072594,GO:0072655,GO:0090559,GO:0098796,GO:0098798,GO:0098800,GO:0140096,GO:1901564,GO:1990542		ko:K17496					ko00000,ko02000,ko03029	3.A.8.1			NIF	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	2627.7834576698	-0.54051841194366	0.0763131032587655	-7.08290436192653	1.4116410356423e-12	1.10252256068413e-11	TRUE	FALSE	down
gene_5671	1984231	1984485	jgi.p|Ophnu1|1984231	Ophnu1	OphioH327chr_5	48476	49090	-	prediction	34973	0				0									no	no	mRNA_5671	TRUE	61273.S3CAD6	4.36e-78	242.0	2CHZC@1|root,2T0DY@2759|Eukaryota,3AB6C@33154|Opisthokonta,3P7EN@4751|Fungi,3QZCZ@4890|Ascomycota,21B57@147550|Sordariomycetes,3UVY6@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000002		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	549.405176666217	0.0457212809055877	0.132561417623212	0.344906396788426	0.730164741431866	0.799566353672351	FALSE	FALSE	up
gene_5672	1984232	1984486	jgi.p|Ophnu1|1984232	Ophnu1	OphioH327chr_5	49236	49901	+	prediction	34981	0				0									no	no	mRNA_5672	TRUE	61273.S3CCU3	1.43e-126	363.0	2CJGV@1|root,2S3TP@2759|Eukaryota,3A642@33154|Opisthokonta,3P3C3@4751|Fungi,3QU1S@4890|Ascomycota,219G2@147550|Sordariomycetes,3UQ26@5151|Ophiostomatales	4751|Fungi															Tim17	OTHER	FALSE	0.999139	0.000865		FALSE	FALSE	0	-	-	-	-	-	-	onu_vs_self	233.380105119096	0.295733815131758	0.14640710891928	2.01994163613194	0.0433894418100603	0.0777015945385181	FALSE	FALSE	up
