gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	tested_by_deseq2	interaction_vs_self__baseMean	interaction_vs_self__log2FoldChange	interaction_vs_self__lfcSE	interaction_vs_self__stat	interaction_vs_self__pvalue	interaction_vs_self__padj	interaction_vs_self__de_significant_padj_lt_0.05	interaction_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_self__de_direction	interaction_vs_onu__baseMean	interaction_vs_onu__log2FoldChange	interaction_vs_onu__lfcSE	interaction_vs_onu__stat	interaction_vs_onu__pvalue	interaction_vs_onu__padj	interaction_vs_onu__de_significant_padj_lt_0.05	interaction_vs_onu__de_strong_padj_lt_0.05_abs_log2fc_gt_1	interaction_vs_onu__de_direction	onu_vs_self__baseMean	onu_vs_self__log2FoldChange	onu_vs_self__lfcSE	onu_vs_self__stat	onu_vs_self__pvalue	onu_vs_self__padj	onu_vs_self__de_significant_padj_lt_0.05	onu_vs_self__de_strong_padj_lt_0.05_abs_log2fc_gt_1	onu_vs_self__de_direction
gene_7063	1985623	1985877	jgi.p|Ophnu1|1985623	Ophnu1	OphioH327chr_6	2250790	2252487	+	prediction	43174	0				0									no	no	mRNA_7063	TRUE	61273.S3CWK0	1.84e-251	707.0	COG5037@1|root,KOG4476@2759|Eukaryota,397HU@33154|Opisthokonta,3NXQ1@4751|Fungi,3QNYS@4890|Ascomycota,212RM@147550|Sordariomycetes,3UQSD@5151|Ophiostomatales	4751|Fungi	GT	Gti1/Pac2 family	PTH2	GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0007154,GO:0007165,GO:0008150,GO:0009987,GO:0023052,GO:0031135,GO:0031137,GO:0031138,GO:0043900,GO:0043901,GO:0046999,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0097159,GO:1901363,GO:2000241,GO:2000242		ko:K21631					ko00000,ko03000				Gti1_Pac2	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH76	-	-	TRUE	1862.13235413805	0.137894103231103	0.108441179963254	1.27160275531703	0.203514297296798	0.270048424253696	FALSE	FALSE	up	1862.13235413805	1.31615141782776	0.108241615198434	12.1593844974959	5.11425639783708e-34	1.35535711348252e-32	TRUE	TRUE	up	1862.13235413805	-1.17825731459665	0.10832124980514	-10.8774346373978	1.47660182140705e-27	2.71238446164042e-26	TRUE	TRUE	down
gene_7064	1985624	1985878	jgi.p|Ophnu1|1985624	Ophnu1	OphioH327chr_6	2258392	2259557	+	prediction	43178	4	GO:0000786; GO:0003677; GO:0005634; GO:0006334	DNA binding; nucleosome; nucleosome assembly; nucleus	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_7064	TRUE	61273.S3C0E4	6.76e-50	168.0	KOG4012@1|root,KOG4012@2759|Eukaryota,38FHA@33154|Opisthokonta,3P3ZN@4751|Fungi,3QWME@4890|Ascomycota,21AA9@147550|Sordariomycetes,3UTZI@5151|Ophiostomatales	4751|Fungi	B	Domain in histone families 1 and 5		GO:0000228,GO:0000793,GO:0000794,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0031974,GO:0031981,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0070013		ko:K11275					ko00000,ko03036				Linker_histone	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	19347.6524129041	0.0794464299486016	0.110464222508594	0.719205079657538	0.472014570054567	0.551295500022799	FALSE	FALSE	up	19347.6524129041	-0.465020126140513	0.110275924170748	-4.21687806869331	2.47707825124746e-05	8.11783684176043e-05	TRUE	FALSE	down	19347.6524129041	0.544466556089115	0.110277206839583	4.9372537779374	7.92303418322334e-07	3.47444531805286e-06	TRUE	FALSE	up
gene_7065	1985625	1985879	jgi.p|Ophnu1|1985625	Ophnu1	OphioH327chr_6	2261370	2263478	+	prediction	43188	0				0									no	no	mRNA_7065	TRUE	61273.S3BXA4	1.77e-101	332.0	28VP1@1|root,2R2EP@2759|Eukaryota,3A556@33154|Opisthokonta,3P4NB@4751|Fungi,3QR3Z@4890|Ascomycota,21AB7@147550|Sordariomycetes,3UTQ6@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1180.2468074594	1.58343124361036	0.0958083327088873	16.527072320751	2.34248337279518e-61	7.86524344743239e-60	TRUE	TRUE	up	1180.2468074594	1.89580674513276	0.0924617854618605	20.503678743201	1.99617384854675e-93	2.13590601794502e-91	TRUE	TRUE	up	1180.2468074594	-0.312375501522401	0.0967325267492418	-3.22927056720194	0.00124106417864967	0.00321924526340642	TRUE	FALSE	down
gene_7066	1985626	1985880	jgi.p|Ophnu1|1985626	Ophnu1	OphioH327chr_6	2263723	2265258	-	prediction	43192	0				0									no	no	mRNA_7066	TRUE	61273.S3CFV9	3.77e-142	426.0	29DWB@1|root,2RM0Q@2759|Eukaryota,38QPP@33154|Opisthokonta,3PSGW@4751|Fungi,3RQP4@4890|Ascomycota,21I3N@147550|Sordariomycetes,3UW34@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000011		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	98.0412316147714	-0.72917162356113	0.223479236422199	-3.26281597894658	0.00110311123426006	0.00234774544138889	TRUE	FALSE	down	98.0412316147714	-0.24774308699768	0.216274553268684	-1.14550271057502	0.252000973246669	0.332326040824447	FALSE	FALSE	down	98.0412316147714	-0.48142853656345	0.202754717451321	-2.37443815174872	0.0175756804221971	0.0353329789605466	TRUE	FALSE	down
gene_7067	1985627	1985881	jgi.p|Ophnu1|1985627	Ophnu1	OphioH327chr_6	2265940	2267651	-	prediction	43198	7	GO:0003995; GO:0006118; GO:0008152; GO:0016627; GO:0020037; GO:0046914; GO:0050660	acyl-CoA dehydrogenase activity; electron transport; FAD binding; heme binding; metabolic process; oxidoreductase activity, acting on the CH-CH group of donors; transition metal ion binding	biological_process; molecular_function	0									yes	no	mRNA_7067	TRUE	61273.S3BVC2	0.0	993.0	COG1960@1|root,COG5274@1|root,KOG0137@2759|Eukaryota,KOG0537@2759|Eukaryota,38F88@33154|Opisthokonta,3NVFK@4751|Fungi,3QNET@4890|Ascomycota,214JB@147550|Sordariomycetes,3USW4@5151|Ophiostomatales	4751|Fungi	I	Acyl-CoA dehydrogenase, C-terminal domain													Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N,Cyt-b5	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GT32	-	-	TRUE	4060.8339310558	-0.657115611100196	0.0769825392215194	-8.53590460570971	1.39063064894637e-17	1.07726681945529e-16	TRUE	FALSE	down	4060.8339310558	0.573969323521329	0.0769118154780961	7.46269373507106	8.47712359482271e-14	7.17037331735992e-13	TRUE	FALSE	up	4060.8339310558	-1.23108493462153	0.0762239700091315	-16.1508897329022	1.11935405355377e-58	5.09663335022355e-57	TRUE	TRUE	down
gene_7068	1985628	1985882	jgi.p|Ophnu1|1985628	Ophnu1	OphioH327chr_6	2269191	2270270	-	prediction	43204	8	GO:0003677; GO:0003824; GO:0003923; GO:0004518; GO:0005634; GO:0006281; GO:0043859; GO:0051336	catalytic activity; cyanophycinase activity; DNA binding; DNA repair; GPI-anchor transamidase activity; nuclease activity; nucleus; regulation of hydrolase activity	biological_process; cellular_component; molecular_function	1	3.-.-.-	Hydrolases.	\N	\N	\N	\N	\N	\N	yes	yes	mRNA_7068	TRUE	61273.S3CWK7	3.21e-229	636.0	COG0258@1|root,KOG2519@2759|Eukaryota,38GN8@33154|Opisthokonta,3NUX0@4751|Fungi,3QNWG@4890|Ascomycota,2172W@147550|Sordariomycetes	4751|Fungi	L	Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic apyrimidinic (AP) site-terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structurs that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double- stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA	FEN1	GO:0000003,GO:0000228,GO:0000278,GO:0000726,GO:0000731,GO:0000734,GO:0001302,GO:0003006,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0005737,GO:0005739,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006284,GO:0006286,GO:0006302,GO:0006303,GO:0006310,GO:0006312,GO:0006401,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007530,GO:0007531,GO:0007533,GO:0007534,GO:0007568,GO:0007569,GO:0008150,GO:0008152,GO:0008297,GO:0008309,GO:0008409,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0016043,GO:0016070,GO:0016311,GO:0016787,GO:0016788,GO:0016796,GO:0016888,GO:0016893,GO:0016895,GO:0017108,GO:0018130,GO:0019438,GO:0019439,GO:0022402,GO:0022413,GO:0022414,GO:0022616,GO:0030154,GO:0031974,GO:0031981,GO:0032502,GO:0032505,GO:0033260,GO:0033554,GO:0033567,GO:0034641,GO:0034644,GO:0034645,GO:0034654,GO:0034655,GO:0035312,GO:0035753,GO:0035822,GO:0035861,GO:0043137,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043570,GO:0043596,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0044786,GO:0045145,GO:0045165,GO:0046483,GO:0046700,GO:0048256,GO:0048869,GO:0050896,GO:0051276,GO:0051716,GO:0051908,GO:0070013,GO:0070914,GO:0071214,GO:0071478,GO:0071482,GO:0071704,GO:0071840,GO:0071897,GO:0090304,GO:0090305,GO:0090734,GO:0098501,GO:0098502,GO:0104004,GO:0140097,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576,GO:1902969,GO:1903047,GO:1903469,GO:1904162		ko:K04799	ko03030,ko03410,ko03450,map03030,map03410,map03450				ko00000,ko00001,ko01000,ko03032,ko03400,ko04147				XPG_I,XPG_N	OTHER	FALSE	0.999912	0.000125		TRUE	FALSE	1	-	-	-	GH16_2	-	-	TRUE	742.67587738492	0.207932066751222	0.120352512670266	1.72769194541789	0.0840434683802504	0.123123753095147	FALSE	FALSE	up	742.67587738492	-0.259948718196013	0.115918514945412	-2.24251249525089	0.0249282686541513	0.0437804636191086	TRUE	FALSE	down	742.67587738492	0.467880784947235	0.116410470051532	4.01923284684029	5.83879455585623e-05	0.000193122416530639	TRUE	FALSE	up
gene_7069	1985629	1985883	jgi.p|Ophnu1|1985629	Ophnu1	OphioH327chr_6	2270333	2270498	-	prediction	43208	2	GO:0004518; GO:0006281	DNA repair; nuclease activity	biological_process; molecular_function	0									yes	no	mRNA_7069	TRUE	97096.XP_007793098.1	9.63e-11	61.2	COG0258@1|root,KOG2519@2759|Eukaryota,38GN8@33154|Opisthokonta,3NUX0@4751|Fungi,3QNWG@4890|Ascomycota,2172W@147550|Sordariomycetes	4751|Fungi	L	Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication, cleaves the 5'-overhanging flap structure that is generated by displacement synthesis when DNA polymerase encounters the 5'-end of a downstream Okazaki fragment. It enters the flap from the 5'-end and then tracks to cleave the flap base, leaving a nick for ligation. Also involved in the long patch base excision repair (LP-BER) pathway, by cleaving within the apurinic apyrimidinic (AP) site-terminated flap. Acts as a genome stabilization factor that prevents flaps from equilibrating into structurs that lead to duplications and deletions. Also possesses 5'-3' exonuclease activity on nicked or gapped double- stranded DNA, and exhibits RNase H activity. Also involved in replication and repair of rDNA and in repairing mitochondrial DNA	FEN1	GO:0000003,GO:0000228,GO:0000278,GO:0000726,GO:0000731,GO:0000734,GO:0001302,GO:0003006,GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004520,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005657,GO:0005694,GO:0005737,GO:0005739,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006284,GO:0006286,GO:0006302,GO:0006303,GO:0006310,GO:0006312,GO:0006401,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007049,GO:0007530,GO:0007531,GO:0007533,GO:0007534,GO:0007568,GO:0007569,GO:0008150,GO:0008152,GO:0008297,GO:0008309,GO:0008409,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0016043,GO:0016070,GO:0016311,GO:0016787,GO:0016788,GO:0016796,GO:0016888,GO:0016893,GO:0016895,GO:0017108,GO:0018130,GO:0019438,GO:0019439,GO:0022402,GO:0022413,GO:0022414,GO:0022616,GO:0030154,GO:0031974,GO:0031981,GO:0032502,GO:0032505,GO:0033260,GO:0033554,GO:0033567,GO:0034641,GO:0034644,GO:0034645,GO:0034654,GO:0034655,GO:0035312,GO:0035753,GO:0035822,GO:0035861,GO:0043137,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043570,GO:0043596,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044271,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044444,GO:0044446,GO:0044454,GO:0044464,GO:0044786,GO:0045145,GO:0045165,GO:0046483,GO:0046700,GO:0048256,GO:0048869,GO:0050896,GO:0051276,GO:0051716,GO:0051908,GO:0070013,GO:0070914,GO:0071214,GO:0071478,GO:0071482,GO:0071704,GO:0071840,GO:0071897,GO:0090304,GO:0090305,GO:0090734,GO:0098501,GO:0098502,GO:0104004,GO:0140097,GO:1901360,GO:1901361,GO:1901362,GO:1901575,GO:1901576,GO:1902969,GO:1903047,GO:1903469,GO:1904162		ko:K04799	ko03030,ko03410,ko03450,map03030,map03410,map03450				ko00000,ko00001,ko01000,ko03032,ko03400,ko04147				XPG_I,XPG_N	OTHER	FALSE	0.999989	0.000012		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	101.821528085476	-0.139530904210671	0.227661475239263	-0.612887639702894	0.539950636621767	0.616592509269254	FALSE	FALSE	down	101.821528085476	-0.637131078414153	0.211589587414513	-3.01116461447598	0.00260247723268263	0.00586396554666052	TRUE	FALSE	down	101.821528085476	0.497600174203482	0.207077004253641	2.40297166745753	0.0162624473521778	0.0330264648480764	TRUE	FALSE	up
gene_7070	1985630	1985884	jgi.p|Ophnu1|1985630	Ophnu1	OphioH327chr_6	2271245	2272360	-	prediction	43214	0				0									no	no	mRNA_7070	TRUE	61273.S3C0F1	6.89e-211	585.0	2CVCU@1|root,2S4G4@2759|Eukaryota,3A0E7@33154|Opisthokonta,3P5VM@4751|Fungi,3QJNH@4890|Ascomycota,213KT@147550|Sordariomycetes,3UQSN@5151|Ophiostomatales	4751|Fungi	S	Nuclear pore complex assembly		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0006996,GO:0006997,GO:0006999,GO:0008150,GO:0009987,GO:0012505,GO:0016043,GO:0022607,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0032991,GO:0034399,GO:0034622,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0046931,GO:0051292,GO:0065003,GO:0070013,GO:0071840											ELYS	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	603.628010250162	0.502600945759675	0.0959339949122824	5.23902862816492	1.61423998601618e-07	5.61246721376869e-07	TRUE	FALSE	up	603.628010250162	-0.0372483145722919	0.0882714372619582	-0.421974714898458	0.673043473408555	0.742046900100107	FALSE	FALSE	down	603.628010250162	0.539849260331967	0.0908559567291406	5.94181471162494	2.81883935793862e-09	1.64144659210576e-08	TRUE	FALSE	up
gene_7071	1985631	1985885	jgi.p|Ophnu1|1985631	Ophnu1	OphioH327chr_6	2272840	2277603	+	prediction	43222	5	GO:0005515; GO:0005524; GO:0005694; GO:0006259; GO:0051276	ATP binding; chromosome; chromosome organization and biogenesis; DNA metabolic process; protein binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_7071	TRUE	61273.S3BXA9	0.0	2170.0	COG1196@1|root,KOG0996@2759|Eukaryota,38EEX@33154|Opisthokonta,3NTYH@4751|Fungi,3QJVG@4890|Ascomycota,211Q3@147550|Sordariomycetes,3UTEN@5151|Ophiostomatales	4751|Fungi	BD	SMC proteins Flexible Hinge Domain	SMC4	GO:0000003,GO:0000070,GO:0000228,GO:0000278,GO:0000280,GO:0000785,GO:0000790,GO:0000793,GO:0000794,GO:0000796,GO:0000799,GO:0000819,GO:0003674,GO:0003682,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0005737,GO:0006323,GO:0006996,GO:0007049,GO:0007059,GO:0007076,GO:0007127,GO:0007129,GO:0007130,GO:0008094,GO:0008150,GO:0009987,GO:0010032,GO:0015616,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022402,GO:0022414,GO:0022607,GO:0030261,GO:0031974,GO:0031981,GO:0032991,GO:0042623,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044085,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0044815,GO:0045132,GO:0045143,GO:0048285,GO:0051276,GO:0051304,GO:0051307,GO:0051321,GO:0061982,GO:0070013,GO:0070058,GO:0070192,GO:0070193,GO:0070550,GO:0071103,GO:0071840,GO:0098813,GO:0140013,GO:0140014,GO:0140097,GO:1903046,GO:1903047		ko:K06675	ko04111,map04111				ko00000,ko00001,ko03036				SMC_N,SMC_hinge	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	1749.96009301854	0.52739723993493	0.108682219847601	4.85265428581117	1.21819944252577e-06	3.85073383604895e-06	TRUE	FALSE	up	1749.96009301854	0.412831896201074	0.106839692865387	3.86403110238462	0.000111531011078219	0.000328400991480336	TRUE	FALSE	up	1749.96009301854	0.114565343733856	0.107618231828445	1.06455329907748	0.287078122874519	0.386564217682222	FALSE	FALSE	up
gene_7072	1985632	1985886	jgi.p|Ophnu1|1985632	Ophnu1	OphioH327chr_6	2277864	2278955	-	prediction	43226	3	GO:0006807; GO:0016810; GO:0050126	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; N-carbamoylputrescine amidase activity; nitrogen compound metabolic process	biological_process; molecular_function	1	3.5.1.53	N-carbamoylputrescine amidase.	N-carbamoylputrescine + 2 H(2)O = putrescine + CO(2) + NH(3).	\N	\N	Arginine and proline metabolism	Amino Acid Metabolism	METABOLIC	yes	yes	mRNA_7072	TRUE	61273.S3CFW6	8.82e-232	641.0	COG0388@1|root,KOG0806@2759|Eukaryota,39TKE@33154|Opisthokonta,3NWPN@4751|Fungi,3QRDI@4890|Ascomycota,218ME@147550|Sordariomycetes,3UT4Q@5151|Ophiostomatales	4751|Fungi	E	Carbon-nitrogen hydrolase		GO:0006807,GO:0008150,GO:0008152											Asp_Glu_race,CN_hydrolase	OTHER	FALSE	0.996876	0.003172		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	36.6222876054814	0.066832137729693	0.399990785344296	0.167084193382521	0.867303803033667	0.89782568073143	FALSE	FALSE	up	36.6222876054814	-0.767553124203713	0.367770451892177	-2.08704402502881	0.0368841551247982	0.0623107100588658	FALSE	FALSE	down	36.6222876054814	0.834385261933406	0.366348685507938	2.27757132737228	0.0227521304377852	0.044328372500191	TRUE	FALSE	up
gene_7073	1985633	1985887	jgi.p|Ophnu1|1985633	Ophnu1	OphioH327chr_6	2279601	2280985	-	prediction	43230	1	GO:0016491	oxidoreductase activity	molecular_function	0									yes	no	mRNA_7073	TRUE	61273.S3BVC7	6.04e-232	646.0	COG0673@1|root,KOG2741@2759|Eukaryota,39XD9@33154|Opisthokonta,3NYVD@4751|Fungi,3QSMC@4890|Ascomycota,217ZW@147550|Sordariomycetes,3UVGB@5151|Ophiostomatales	4751|Fungi	GQ	Oxidoreductase family, NAD-binding Rossmann fold													GFO_IDH_MocA	OTHER	FALSE	1.000000	0.000008		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	196.214302644127	0.439754724923626	0.200423547529953	2.19412703917889	0.0282262778985928	0.0464647959253759	TRUE	FALSE	up	196.214302644127	0.449019890839501	0.192405030939687	2.33372219347141	0.0196102732120086	0.0354517293969998	TRUE	FALSE	up	196.214302644127	-0.00926516591587493	0.195287470019962	-0.0474437295691723	0.9621595770839	0.973877968527632	FALSE	FALSE	down
gene_7074	1985634	1985888	jgi.p|Ophnu1|1985634	Ophnu1	OphioH327chr_6	2281467	2283092	-	prediction	43236	0				0									no	no	mRNA_7074	TRUE	61273.S3CWL3	5.48e-309	852.0	2CMX8@1|root,2QSHJ@2759|Eukaryota,392PH@33154|Opisthokonta,3NX6W@4751|Fungi,3QKPG@4890|Ascomycota,215PN@147550|Sordariomycetes,3UT1I@5151|Ophiostomatales	4751|Fungi	H	Prenylcysteine lyase			1.8.3.5,1.8.3.6	ko:K05906	ko00900,ko01130,map00900,map01130		R09562	RC00069,RC02012	ko00000,ko00001,ko01000				NAD_binding_8,Prenylcys_lyase	OTHER	FALSE	0.550185	0.449826		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	2682.02811397279	0.593223840565522	0.0932032290953278	6.36484214467264	1.95490683340618e-10	8.98711197312398e-10	TRUE	FALSE	up	2682.02811397279	0.665380532508022	0.0919370496953956	7.23734919395989	4.57539044926794e-13	3.63314863132965e-12	TRUE	FALSE	up	2682.02811397279	-0.0721566919424998	0.0925904659178581	-0.779310172242937	0.435797023953997	0.54001484149482	FALSE	FALSE	down
gene_7075	1985635	1985889	jgi.p|Ophnu1|1985635	Ophnu1	OphioH327chr_6	2284391	2287168	-	prediction	43240	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no	mRNA_7075	TRUE	61273.S3C0F7	0.0	1170.0	KOG1721@1|root,KOG1721@2759|Eukaryota,38HRP@33154|Opisthokonta,3NY85@4751|Fungi,3QQG3@4890|Ascomycota,213JT@147550|Sordariomycetes,3UT3N@5151|Ophiostomatales	4751|Fungi	S	Zinc finger, C2H2 type	ACE2	GO:0000082,GO:0000083,GO:0000278,GO:0000280,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001077,GO:0001228,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006996,GO:0007049,GO:0007072,GO:0007074,GO:0007155,GO:0007346,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009405,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010453,GO:0010455,GO:0010458,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010564,GO:0010570,GO:0010604,GO:0010628,GO:0010810,GO:0010811,GO:0016043,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022402,GO:0022610,GO:0030155,GO:0030447,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031494,GO:0031496,GO:0031505,GO:0031589,GO:0032465,GO:0032774,GO:0032954,GO:0032955,GO:0034641,GO:0034645,GO:0034654,GO:0035690,GO:0036033,GO:0036171,GO:0040007,GO:0040008,GO:0042221,GO:0042493,GO:0042710,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0043708,GO:0043709,GO:0043900,GO:0043902,GO:0044010,GO:0044087,GO:0044182,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044403,GO:0044406,GO:0044407,GO:0044419,GO:0044424,GO:0044464,GO:0044764,GO:0044770,GO:0044772,GO:0044843,GO:0044877,GO:0045229,GO:0045595,GO:0045597,GO:0045785,GO:0045893,GO:0045927,GO:0045935,GO:0045944,GO:0046483,GO:0048285,GO:0048518,GO:0048522,GO:0048583,GO:0048584,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051094,GO:0051128,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051302,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0065007,GO:0070887,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071852,GO:0080090,GO:0090033,GO:0090304,GO:0090605,GO:0090609,GO:0097159,GO:0097659,GO:0140014,GO:0140110,GO:1900187,GO:1900189,GO:1900190,GO:1900192,GO:1900428,GO:1900430,GO:1900437,GO:1900439,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1901891,GO:1902412,GO:1902680,GO:1903047,GO:1903436,GO:1903506,GO:1903508,GO:1990837,GO:2000112,GO:2000241,GO:2000243,GO:2001141		ko:K09202,ko:K09238	ko04111,map04111				ko00000,ko00001,ko03000				zf-C2H2	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	TRUE	4106.21036223722	0.314394432250133	0.0791458454699649	3.97234283597922	7.11691911478598e-05	0.000180935038974066	TRUE	FALSE	up	4106.21036223722	0.553451036845743	0.0783529187638155	7.06356630458206	1.62282710920985e-12	1.21216405365064e-11	TRUE	FALSE	up	4106.21036223722	-0.23905660459561	0.0785788991740367	-3.04224934566908	0.00234817292198094	0.00575117602636819	TRUE	FALSE	down
