gene_id	protein_id	transcript_id	jgi_name	portal_id	seqid	start	end	strand	source	gff3_line	go_count	go_ids	go_names	go_types	kegg_count	kegg_ecnum	kegg_definition	kegg_catalyticactivity	kegg_cofactors	kegg_associateddiseases	kegg_pathway	kegg_pathway_class	kegg_pathway_type	has_go	has_kegg	signalp_mrna_id	eggnog_annotated	eggnog_seed_ortholog	eggnog_evalue	eggnog_score	eggnog_eggnog_ogs	eggnog_max_annot_lvl	eggnog_cog_category	eggnog_description	eggnog_preferred_name	eggnog_gos	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_kegg_module	eggnog_kegg_reaction	eggnog_kegg_rclass	eggnog_brite	eggnog_kegg_tc	eggnog_cazy	eggnog_bigg_reaction	eggnog_pfams	signalp_prediction	signalp_is_sp	signalp_other_score	signalp_sp_score	signalp_cs_position	dbcan_any_hit	dbcan_high_confidence	dbcan_n_tools	dbcan_ec	dbcan_hmm	dbcan_sub	dbcan_diamond	dbcan_recommended	dbcan_substrate	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	de_significant_padj_lt_0.05	de_strong_padj_lt_0.05_abs_log2fc_gt_1	de_direction
gene_5288	1983848	1984102	jgi.p|Ophnu1|1983848	Ophnu1	OphioH327chr_4	2161098	2161970	+	prediction	32788	0				0									no	no	mRNA_5288	TRUE	61273.S3CIP0	4.38e-174	489.0	2CEGS@1|root,2S0PN@2759|Eukaryota,3A43Z@33154|Opisthokonta,3P4T9@4751|Fungi,3QVPF@4890|Ascomycota,21A5S@147550|Sordariomycetes,3USXA@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	525.810350642085	0.357560363716005	0.221135029627217	1.61693226224163	0.105892903427535	0.157916943090541	FALSE	FALSE	up
gene_5289	1983849	1984103	jgi.p|Ophnu1|1983849	Ophnu1	OphioH327chr_4	2162295	2163458	-	prediction	32792	3	GO:0000175; GO:0003723; GO:0006396	3'-5'-exoribonuclease activity; RNA binding; RNA processing	biological_process; molecular_function	0									yes	no	mRNA_5289	TRUE	61273.S3BYE1	8.19e-218	608.0	COG2123@1|root,KOG1612@2759|Eukaryota,39HXI@33154|Opisthokonta,3NYZK@4751|Fungi,3QPF7@4890|Ascomycota,213S6@147550|Sordariomycetes,3UT7M@5151|Ophiostomatales	4751|Fungi	J	3' exoribonuclease family, domain 1	RRP42	GO:0000175,GO:0000176,GO:0000177,GO:0000178,GO:0000184,GO:0000288,GO:0000291,GO:0000459,GO:0000460,GO:0000466,GO:0000467,GO:0000469,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004518,GO:0004527,GO:0004532,GO:0004540,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006399,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016072,GO:0016073,GO:0016074,GO:0016075,GO:0016078,GO:0016180,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0017091,GO:0019222,GO:0019439,GO:0022613,GO:0031123,GO:0031125,GO:0031126,GO:0031974,GO:0031981,GO:0032991,GO:0034427,GO:0034470,GO:0034472,GO:0034473,GO:0034475,GO:0034476,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0042254,GO:0043144,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043628,GO:0043632,GO:0043633,GO:0043634,GO:0043928,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0070013,GO:0070478,GO:0070481,GO:0070651,GO:0071025,GO:0071027,GO:0071028,GO:0071029,GO:0071035,GO:0071038,GO:0071042,GO:0071046,GO:0071047,GO:0071051,GO:0071704,GO:0071840,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0097159,GO:0140098,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1902494,GO:1905354		ko:K12589	ko03018,map03018	M00390,M00391			ko00000,ko00001,ko00002,ko03019				RNase_PH,RNase_PH_C	OTHER	FALSE	1.000000	0.000006		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	543.966290314689	-0.0992067701735906	0.183976539408315	-0.539235983526205	0.589724034352077	0.668614269411097	FALSE	FALSE	down
gene_5290	1983850	1984104	jgi.p|Ophnu1|1983850	Ophnu1	OphioH327chr_4	2163734	2164595	-	prediction	32796	0				0									no	no	mRNA_5290	TRUE	61273.S3CZ86	3.75e-105	313.0	2D7FW@1|root,2T61H@2759|Eukaryota,38ZZX@33154|Opisthokonta,3PZK7@4751|Fungi,3RIR5@4890|Ascomycota,21UD1@147550|Sordariomycetes,3UVWG@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	12.1577429391268	-1.42929611511205	0.699932605775272	-2.0420481962387	0.0411467507667347	0.0686849037759846	FALSE	FALSE	down
gene_5291	1983851	1984105	jgi.p|Ophnu1|1983851	Ophnu1	OphioH327chr_4	2166075	2169311	-	prediction	32802	0				0									no	no	mRNA_5291	TRUE	61273.S3C393	0.0	1211.0	COG1774@1|root,KOG4679@2759|Eukaryota,38DT3@33154|Opisthokonta,3NZ40@4751|Fungi,3QPF1@4890|Ascomycota,212NI@147550|Sordariomycetes,3UQB4@5151|Ophiostomatales	4751|Fungi	S	PSP1 C-terminal conserved region		GO:0000932,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0032991,GO:0035770,GO:0036464,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044424,GO:0044444,GO:0044464,GO:0097159,GO:1901363,GO:1990904											PSP1	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	2326.61300579084	-0.376199412741221	0.105849529126547	-3.55409623307309	0.000379280403272248	0.00101679932728169	TRUE	FALSE	down
gene_5292	1983852	1984106	jgi.p|Ophnu1|1983852	Ophnu1	OphioH327chr_4	2175298	2176239	-	prediction	32806	3	GO:0005506; GO:0016226; GO:0051536	iron ion binding; iron-sulfur cluster assembly; iron-sulfur cluster binding	biological_process; molecular_function	0									yes	no	mRNA_5292	TRUE	61273.S3C0H4	2.43e-185	522.0	COG0694@1|root,KOG2358@2759|Eukaryota,38H60@33154|Opisthokonta,3NYHI@4751|Fungi,3QKKV@4890|Ascomycota,2152D@147550|Sordariomycetes,3URZN@5151|Ophiostomatales	4751|Fungi	O	Scaffold protein Nfu/NifU N terminal		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0006807,GO:0008150,GO:0008152,GO:0010467,GO:0019538,GO:0031974,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044238,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0051604,GO:0070013,GO:0071704,GO:0097428,GO:0106035,GO:1901564		ko:K22074					ko00000,ko03029				Nfu_N,NifU	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1090.97106301307	0.44607679745498	0.133627786204556	3.33820390298264	0.000843218468660303	0.00211174666229731	TRUE	FALSE	up
gene_5293	1983853	1984107	jgi.p|Ophnu1|1983853	Ophnu1	OphioH327chr_4	2176793	2178160	-	prediction	32810	0				0									no	no	mRNA_5293	TRUE	61273.S3CIP3	1.11e-246	681.0	KOG0758@1|root,KOG0758@2759|Eukaryota,39Y4B@33154|Opisthokonta,3P0U0@4751|Fungi,3QMSK@4890|Ascomycota,215IB@147550|Sordariomycetes,3USHK@5151|Ophiostomatales	4751|Fungi	C	Mitochondrial carrier protein		GO:0000064,GO:0003333,GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006812,GO:0006820,GO:0006839,GO:0006844,GO:0006855,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0008519,GO:0015075,GO:0015101,GO:0015171,GO:0015179,GO:0015227,GO:0015238,GO:0015318,GO:0015651,GO:0015695,GO:0015696,GO:0015697,GO:0015711,GO:0015807,GO:0015822,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0019866,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051181,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0072488,GO:0098655,GO:0098656,GO:1902475,GO:1902616,GO:1903352,GO:1903825,GO:1905039,GO:1990542,GO:1990575											Mito_carr	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1491.99453219041	-0.81676282659909	0.122239924475921	-6.68163719914584	2.36287413983356e-11	1.58673828549967e-10	TRUE	FALSE	down
gene_5294	1983854	1984108	jgi.p|Ophnu1|1983854	Ophnu1	OphioH327chr_4	2180297	2180824	-	prediction	32820	0				0									no	no	mRNA_5294	TRUE	61273.S3BYE5	1e-52	171.0	2BZXF@1|root,2SDNM@2759|Eukaryota,3A9CK@33154|Opisthokonta,3P6V7@4751|Fungi,3QYG0@4890|Ascomycota,21BFV@147550|Sordariomycetes,3UVW4@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	363.367499189104	-0.497418385911652	0.119628685354852	-4.15801932819183	3.21018868193857e-05	0.000103305319990204	TRUE	FALSE	down
gene_5295	1983855	1984109	jgi.p|Ophnu1|1983855	Ophnu1	OphioH327chr_4	2181433	2182140	+	prediction	32826	0				0									no	no	mRNA_5295	TRUE	61273.S3CZ90	1.04e-64	207.0	KOG4055@1|root,KOG4055@2759|Eukaryota,3A4EK@33154|Opisthokonta,3P2Q3@4751|Fungi,3QVF3@4890|Ascomycota,21A0R@147550|Sordariomycetes,3UTSA@5151|Ophiostomatales	4751|Fungi	S	Protein of unknown function (DUF1168)													DUF1168	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	445.180780797098	-0.362664739892477	0.14743833463743	-2.45977235692683	0.013902516689823	0.0260805485130144	TRUE	FALSE	down
gene_5296	1983856	1984110	jgi.p|Ophnu1|1983856	Ophnu1	OphioH327chr_4	2182678	2184568	-	prediction	32830	5	GO:0005515; GO:0005524; GO:0006457; GO:0044267; GO:0051082	ATP binding; cellular protein metabolic process; protein binding; protein folding; unfolded protein binding	biological_process; molecular_function	0									yes	no	mRNA_5296	TRUE	61273.S3C397	0.0	1026.0	COG0459@1|root,KOG0364@2759|Eukaryota,38GPW@33154|Opisthokonta,3NV7S@4751|Fungi,3QMZ3@4890|Ascomycota,2143J@147550|Sordariomycetes,3UQ4T@5151|Ophiostomatales	4751|Fungi	O	assists the folding of proteins upon ATP hydrolysis	CCT3	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005832,GO:0005856,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031		ko:K09495					ko00000,ko03036,ko03110,ko04147				Cpn60_TCP1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	3352.99550187858	0.321555351717172	0.0722644887240497	4.44970077827671	8.59900086825181e-06	3.02165219344152e-05	TRUE	FALSE	up
gene_5297	1983857	1984111	jgi.p|Ophnu1|1983857	Ophnu1	OphioH327chr_4	2185631	2186563	+	prediction	32840	1	GO:0046872	metal ion binding	molecular_function	0									yes	no	mRNA_5297	TRUE	61273.S3C0H8	2.92e-207	575.0	COG0235@1|root,KOG3699@2759|Eukaryota,38BZP@33154|Opisthokonta,3NWJD@4751|Fungi,3QJY9@4890|Ascomycota,214T8@147550|Sordariomycetes,3URWA@5151|Ophiostomatales	4751|Fungi	TZ	Class II Aldolase and Adducin N-terminal domain													Aldolase_II	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1460.68180463877	0.735650621958073	0.0795560885246552	9.24694307626861	2.31004723258374e-20	3.09452336634066e-19	TRUE	FALSE	up
gene_5298	1983858	1984112	jgi.p|Ophnu1|1983858	Ophnu1	OphioH327chr_4	2194342	2194941	-	prediction	32844	0				0									no	no	mRNA_5298	TRUE	61273.S3CIP7	3.85e-65	206.0	2CF85@1|root,2S7ZU@2759|Eukaryota,3A8BN@33154|Opisthokonta,3P6SW@4751|Fungi,3QYM3@4890|Ascomycota,21AVN@147550|Sordariomycetes,3UTTN@5151|Ophiostomatales	4751|Fungi	S	Life-span regulatory factor													Ecl1	OTHER	FALSE	1.000000	0.000005		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	4327.35746018223	0.200507406951753	0.0671744596662853	2.98487562010695	0.00283693653230786	0.00632565165838898	TRUE	FALSE	up
gene_5299	1983859	1984113	jgi.p|Ophnu1|1983859	Ophnu1	OphioH327chr_4	2210996	2212690	-	prediction	32848	7	GO:0003676; GO:0003702; GO:0005622; GO:0005634; GO:0006281; GO:0008270; GO:0045449	DNA repair; intracellular; nucleic acid binding; nucleus; regulation of transcription; RNA polymerase II transcription factor activity; zinc ion binding	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5299	TRUE	61273.S3CZ95	0.0	882.0	COG5151@1|root,KOG2807@2759|Eukaryota,38CIQ@33154|Opisthokonta,3NTXZ@4751|Fungi,3QJC5@4890|Ascomycota,211F3@147550|Sordariomycetes,3UQ7M@5151|Ophiostomatales	4751|Fungi	KL	TFIIH C1-like domain		GO:0000109,GO:0000112,GO:0000428,GO:0000439,GO:0000988,GO:0000990,GO:0000991,GO:0003674,GO:0003676,GO:0003824,GO:0004842,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005667,GO:0005675,GO:0006139,GO:0006259,GO:0006281,GO:0006289,GO:0006351,GO:0006352,GO:0006355,GO:0006357,GO:0006366,GO:0006367,GO:0006464,GO:0006468,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0016070,GO:0016310,GO:0016567,GO:0016591,GO:0016740,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019787,GO:0030880,GO:0031323,GO:0031326,GO:0031974,GO:0031981,GO:0032446,GO:0032774,GO:0032806,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0036211,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044798,GO:0046483,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0051716,GO:0055029,GO:0060255,GO:0061630,GO:0061659,GO:0061695,GO:0065007,GO:0070013,GO:0070647,GO:0070816,GO:0071704,GO:0080090,GO:0090304,GO:0090575,GO:0097159,GO:0097659,GO:0140096,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901576,GO:1902494,GO:1902554,GO:1902911,GO:1903506,GO:1990234,GO:1990391,GO:2000112,GO:2001141		ko:K03142	ko03022,ko03420,ko05203,map03022,map03420,map05203	M00290			ko00000,ko00001,ko00002,ko03021,ko03400				C1_4,Ssl1	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	667.561999137388	-0.150124154608206	0.13337280374781	-1.12559795092912	0.26033573582014	0.341580916404108	FALSE	FALSE	down
gene_5300	1983860	1984114	jgi.p|Ophnu1|1983860	Ophnu1	OphioH327chr_4	2214036	2215514	-	prediction	32852	0				0									no	no	mRNA_5300	TRUE	61273.S3C3A2	6.64e-190	529.0	28M2P@1|root,2QTJE@2759|Eukaryota,38DSK@33154|Opisthokonta,3NXHZ@4751|Fungi,3QNX0@4890|Ascomycota,212E0@147550|Sordariomycetes,3USES@5151|Ophiostomatales	4751|Fungi	S	Chitin synthase III catalytic subunit													Chs3p	OTHER	FALSE	0.999865	0.000144		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	2598.89625789753	0.425939163220805	0.131788987342376	3.23197842103646	0.00122936339431554	0.00298196391480336	TRUE	FALSE	up
gene_5301	1983861	1984115	jgi.p|Ophnu1|1983861	Ophnu1	OphioH327chr_4	2222815	2224753	+	prediction	32860	6	GO:0005215; GO:0005351; GO:0006810; GO:0008643; GO:0016020; GO:0016021	carbohydrate transport; integral to membrane; membrane; sugar:hydrogen symporter activity; transport; transporter activity	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5301	TRUE	61273.S3C0I2	0.0	1108.0	KOG0254@1|root,KOG0254@2759|Eukaryota,38BKC@33154|Opisthokonta,3NWXF@4751|Fungi,3QP70@4890|Ascomycota,212UX@147550|Sordariomycetes,3UQ4Z@5151|Ophiostomatales	4751|Fungi	P	Sugar (and other) transporter	HGT3	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0003674,GO:0005215,GO:0005351,GO:0005355,GO:0005402,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008324,GO:0008643,GO:0008645,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0031090,GO:0031224,GO:0034219,GO:0034220,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0046323,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098588,GO:0098655,GO:0098660,GO:0098662,GO:0098805,GO:0098852,GO:1902600,GO:1904659											Sugar_tr	OTHER	FALSE	1.000000	0.000001		TRUE	FALSE	1	-	-	-	GT39	-	-	interaction_vs_onu	4285.25817000735	0.341487009486853	0.0901931714458517	3.78617365386544	0.000152984783634634	0.000441469834410035	TRUE	FALSE	up
gene_5302	1983862	1984116	jgi.p|Ophnu1|1983862	Ophnu1	OphioH327chr_4	2225460	2226491	+	prediction	32870	3	GO:0003676; GO:0005622; GO:0008270	intracellular; nucleic acid binding; zinc ion binding	cellular_component; molecular_function	0									yes	no	mRNA_5302	TRUE	61273.S3CIQ1	7.02e-82	258.0	2E8T1@1|root,2S6VI@2759|Eukaryota,3A70V@33154|Opisthokonta,3Q6YQ@4751|Fungi,3RPS3@4890|Ascomycota,21SPQ@147550|Sordariomycetes,3UU05@5151|Ophiostomatales	4751|Fungi	S	HIT zinc finger													zf-HIT	OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	287.671743741942	-0.101242542419989	0.17857332455507	-0.566952217932009	0.570746645496569	0.65236897922962	FALSE	FALSE	down
gene_5303	1983863	1984117	jgi.p|Ophnu1|1983863	Ophnu1	OphioH327chr_4	2226724	2228181	-	prediction	32876	0				0									no	no	mRNA_5303	FALSE																					OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	1293.22785135782	-0.674833426327536	0.119964387434656	-5.62528130854761	1.8520590649405e-08	9.35317144300335e-08	TRUE	FALSE	down
gene_5304	1983864	1984118	jgi.p|Ophnu1|1983864	Ophnu1	OphioH327chr_4	2236022	2239680	+	prediction	32880	5	GO:0005085; GO:0005525; GO:0005622; GO:0007264; GO:0051056	GTP binding; guanyl-nucleotide exchange factor activity; intracellular; regulation of small GTPase mediated signal transduction; small GTPase mediated signal transduction	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5304	TRUE	61273.S3CZA0	0.0	1412.0	KOG3629@1|root,KOG2378@2759|Eukaryota,38DH2@33154|Opisthokonta,3NY51@4751|Fungi,3QPMC@4890|Ascomycota,212N5@147550|Sordariomycetes,3USHM@5151|Ophiostomatales	4751|Fungi	T	Guanine nucleotide exchange factor for Ras-like small GTPases													Complex1_LYR_2,Ras,RasGEF,RasGEF_N	OTHER	FALSE	1.000000	0.000000		TRUE	FALSE	1	-	-	-	GH0	-	-	interaction_vs_onu	3646.05141410832	0.24365261717699	0.063316234722938	3.84818551265999	0.000118995930163798	0.000348956890100072	TRUE	FALSE	up
gene_5305	1983865	1984119	jgi.p|Ophnu1|1983865	Ophnu1	OphioH327chr_4	2240306	2242071	+	prediction	32886	0				0									no	no	mRNA_5305	TRUE	61273.S3C3A7	1.71e-106	334.0	2D5TY@1|root,2SZNV@2759|Eukaryota,3ADMK@33154|Opisthokonta,3P8QT@4751|Fungi,3QZWX@4890|Ascomycota,21SY5@147550|Sordariomycetes,3UUDC@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	9.31647427838023	-1.09357970062637	0.684807904237602	-1.59691454181426	0.110284757842848	0.16352633416504	FALSE	FALSE	down
gene_5306	1983866	1984120	jgi.p|Ophnu1|1983866	Ophnu1	OphioH327chr_4	2242393	2242635	-	prediction	32894	0				0									no	no	mRNA_5306	TRUE	148304.MAPG_00036T0	5.62e-30	107.0	2C4NM@1|root,2T4AX@2759|Eukaryota,3AQ0B@33154|Opisthokonta,3PFAY@4751|Fungi,3QZ8C@4890|Ascomycota,21BWZ@147550|Sordariomycetes,41P1S@639021|Magnaporthales	4751|Fungi																OTHER	FALSE	1.000000	0.000001		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	151.12384145487	-0.552449121826373	0.239713382917113	-2.30462360967722	0.021187662521733	0.0379665880649015	TRUE	FALSE	down
gene_5307	1983867	1984121	jgi.p|Ophnu1|1983867	Ophnu1	OphioH327chr_4	2244071	2245765	+	prediction	32898	5	GO:0003723; GO:0003735; GO:0005622; GO:0005840; GO:0006412	intracellular; ribosome; RNA binding; structural constituent of ribosome; translation	biological_process; cellular_component; molecular_function	0									yes	no	mRNA_5307	TRUE	61273.S3CIQ3	7.36e-317	873.0	COG0098@1|root,KOG2646@2759|Eukaryota,38EJN@33154|Opisthokonta,3NTWH@4751|Fungi,3QKD6@4890|Ascomycota,214SJ@147550|Sordariomycetes,3UQHB@5151|Ophiostomatales	4751|Fungi	J	Ribosomal protein S5, C-terminal domain	MRPS5	GO:0000313,GO:0000314,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005761,GO:0005763,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0031974,GO:0032543,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0070013,GO:0071704,GO:0098798,GO:0140053,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02988	ko03010,map03010	M00178,M00179			br01610,ko00000,ko00001,ko00002,ko03011				Ribosomal_S5,Ribosomal_S5_C	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	481.419877044188	0.548101718574239	0.167242483284	3.27728761144673	0.00104809548518107	0.00257672349989498	TRUE	FALSE	up
gene_5308	1983868	1984122	jgi.p|Ophnu1|1983868	Ophnu1	OphioH327chr_4	2246081	2246443	-	prediction	32902	0				0									no	no	mRNA_5308	TRUE	61273.S3BYF5	1.58e-56	176.0	2E5WJ@1|root,2SCNH@2759|Eukaryota,3ABEJ@33154|Opisthokonta,3P6Z3@4751|Fungi,3QYHA@4890|Ascomycota,21BND@147550|Sordariomycetes,3UVVH@5151|Ophiostomatales	4751|Fungi	S	DASH complex subunit Dad3		GO:0000003,GO:0000070,GO:0000228,GO:0000278,GO:0000280,GO:0000775,GO:0000776,GO:0000777,GO:0000778,GO:0000779,GO:0000780,GO:0000793,GO:0000794,GO:0000819,GO:0000940,GO:0000942,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0006996,GO:0007049,GO:0007059,GO:0007080,GO:0007127,GO:0008150,GO:0008608,GO:0009987,GO:0016043,GO:0022402,GO:0022414,GO:0031134,GO:0031974,GO:0031981,GO:0032991,GO:0042729,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0044422,GO:0044424,GO:0044427,GO:0044428,GO:0044446,GO:0044454,GO:0044464,GO:0045132,GO:0045143,GO:0048285,GO:0050000,GO:0051179,GO:0051234,GO:0051276,GO:0051303,GO:0051310,GO:0051315,GO:0051316,GO:0051321,GO:0051455,GO:0051640,GO:0051641,GO:0051649,GO:0051656,GO:0061982,GO:0070013,GO:0071840,GO:0098687,GO:0098813,GO:0140013,GO:0140014,GO:1903046,GO:1903047,GO:1990758		ko:K11568					ko00000,ko03036				DASH_Dad3	OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	367.333893320327	-0.21369517099796	0.153205682858425	-1.39482535511058	0.163068510965791	0.229356959228913	FALSE	FALSE	down
gene_5309	1983869	1984123	jgi.p|Ophnu1|1983869	Ophnu1	OphioH327chr_4	2246728	2249304	-	prediction	32908	0				0									no	no	mRNA_5309	TRUE	61273.S3CZA5	3.08e-151	468.0	292BP@1|root,2R983@2759|Eukaryota,38KFH@33154|Opisthokonta,3PNAP@4751|Fungi,3R7DG@4890|Ascomycota,21UUT@147550|Sordariomycetes,3UVTR@5151|Ophiostomatales	4751|Fungi																OTHER	FALSE	1.000000	0.000000		FALSE	FALSE	0	-	-	-	-	-	-	interaction_vs_onu	462.344088144797	-0.872063613349227	0.118920641679066	-7.3331559688577	2.24795061129669e-13	1.84138346724399e-12	TRUE	FALSE	down
