organism	gene_id	base_mean	raw_lfc	shrunk_lfc	padj	direction	eggnog_annotated	preferred_name	description	seed_ortholog	ortholog_groups	max_annotation_level	cog_category	pfam	eggnog_go	eggnog_ec	eggnog_kegg_ko	eggnog_kegg_pathway	eggnog_cazy	signal_peptide	dbcan_any_hit	dbcan_high_confidence	dbcan_family	dbcan_substrate	jgi_go_names	jgi_kegg_definition	jgi_kegg_pathway	display_label	annotation_quality	theme	full_annotation	strong
Ophiostoma	gene_1439	3522.25300867635	-2.04015285240268	-2.0297861361382568	6.19826707495991e-81	Downregulated	TRUE	BGL4	Fibronectin type III-like domain	61273.S3DB98	COG1472@1|root,2QR4D@2759|Eukaryota,38FS1@33154|Opisthokonta,3NVBN@4751|Fungi,3QJHH@4890|Ascomycota,213CP@147550|Sordariomycetes,3UQC6@5151|Ophiostomatales	4751|Fungi	G	Fn3-like,Glyco_hydro_3,Glyco_hydro_3_C		3.2.1.21	ko:K05349	ko00460,ko00500,ko00940,ko01100,ko01110,map00460,map00500,map00940,map01100,map01110	GH3	TRUE	TRUE	TRUE	GH3_e16	beta-glucan;xyloglucan	beta-glucosidase activity; carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds	Beta-glucosidase.	Cyanoamino acid metabolism; Flavonoids, stilbene and lignin biosynthesis; Starch and sucrose metabolism	BGL4	Named gene	Regulation/signalling	Fibronectin type III-like domain	TRUE
Ophiostoma	gene_5385	762.657145650802	-2.04654248765293	-2.0238510745894756	3.1048915358118296e-35	Downregulated	TRUE	PHO5	Histidine phosphatase superfamily (branch 2)	61273.S3CJJ7	KOG1382@1|root,KOG1382@2759|Eukaryota,38INN@33154|Opisthokonta,3P0RR@4751|Fungi,3QRNM@4890|Ascomycota,21F3W@147550|Sordariomycetes	4751|Fungi	S	His_Phos_2	GO:0000322,GO:0000323,GO:0000324,GO:0001403,GO:0003674,GO:0003824,GO:0003993,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005783,GO:0006725,GO:0006766,GO:0006767,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007124,GO:0007154,GO:0008150,GO:0008152,GO:0008361,GO:0009267,GO:0009277,GO:0009605,GO:0009987,GO:0009991,GO:0012505,GO:0016036,GO:0016043,GO:0016049,GO:0016311,GO:0016462,GO:0016787,GO:0016788,GO:0016791,GO:0016817,GO:0016818,GO:0017111,GO:0017144,GO:0030287,GO:0030312,GO:0030447,GO:0031667,GO:0031668,GO:0031669,GO:0032535,GO:0033554,GO:0034641,GO:0036267,GO:0040007,GO:0042578,GO:0042594,GO:0042597,GO:0042723,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044182,GO:0044237,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0047429,GO:0050896,GO:0051716,GO:0065007,GO:0065008,GO:0070783,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0072527,GO:0090066,GO:1901360,GO:1901564	3.1.3.2	ko:K01078	ko00730,ko00740,ko01100,map00730,map00740,map01100		TRUE	FALSE	FALSE			acid phosphatase activity	Acid phosphatase.	gamma-Hexachlorocyclohexane degradation; Riboflavin metabolism	PHO5	Named gene	Regulation/signalling	Histidine phosphatase superfamily (branch 2)	TRUE
Ophiostoma	gene_1877	69389.1636233211	-2.03014525690313	-2.010109599916567	3.16269698229774e-39	Downregulated	TRUE	qutE	Is involved in the catabolism of quinate. Allows the utilization of quinate as carbon source via the beta-ketoadipate pathway	61273.S3BSS2	COG0757@1|root,2S1A9@2759|Eukaryota,3A2KS@33154|Opisthokonta,3P36E@4751|Fungi,3QV0F@4890|Ascomycota,219Y6@147550|Sordariomycetes,3UUT6@5151|Ophiostomatales	4751|Fungi	H	DHquinase_II	GO:0003674,GO:0003824,GO:0003855,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019630,GO:0019631,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0046395,GO:0071704,GO:0072329,GO:1901360,GO:1901361,GO:1901575,GO:1901615,GO:1901616	4.2.1.10	ko:K03786	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230		FALSE	FALSE	FALSE			3-dehydroquinate dehydratase activity; aromatic amino acid family biosynthetic process	3-dehydroquinate dehydratase.	Phenylalanine, tyrosine and tryptophan biosynthesis	qutE	Named gene	Regulation/signalling	Is involved in the catabolism of quinate. Allows the utilization of quinate as carbon source via the beta-ketoadipate pathway	TRUE
Ophiostoma	gene_7420	1206.00690704895	-1.98512524686089	-1.9774363988627488	6.902565495631159e-98	Downregulated	TRUE	SFC1	Mitochondrial carrier protein	61273.S3BXB0	KOG0756@1|root,KOG0756@2759|Eukaryota,39H2P@33154|Opisthokonta,3NVPF@4751|Fungi,3QMV3@4890|Ascomycota,213YK@147550|Sordariomycetes,3USYB@5151|Ophiostomatales	4751|Fungi	C	Mito_carr	GO:0003674,GO:0005215,GO:0005310,GO:0005342,GO:0005469,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0006810,GO:0006811,GO:0006820,GO:0006835,GO:0006839,GO:0006855,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015138,GO:0015141,GO:0015238,GO:0015291,GO:0015297,GO:0015318,GO:0015556,GO:0015711,GO:0015740,GO:0015741,GO:0015744,GO:0015849,GO:0015893,GO:0016020,GO:0016021,GO:0019866,GO:0022804,GO:0022857,GO:0031090,GO:0031224,GO:0031966,GO:0031967,GO:0031975,GO:0034220,GO:0042221,GO:0042493,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071422,GO:0071702,GO:0098656,GO:1903825,GO:1905039		ko:K15100			FALSE	FALSE	FALSE			binding; mitochondrial inner membrane; transport			SFC1	Named gene	Regulation/signalling	Mitochondrial carrier protein	TRUE
Ophiostoma	gene_4696	296.985257985278	-2.0066972551366	-1.959618958282322	9.15814266083344e-17	Downregulated	TRUE	TES1	Acyl-CoA thioesterase	61273.S3BLQ7	COG1946@1|root,KOG3016@2759|Eukaryota,38GG7@33154|Opisthokonta,3NXST@4751|Fungi,3QP0K@4890|Ascomycota,213Z9@147550|Sordariomycetes,3UTEF@5151|Ophiostomatales	4751|Fungi	I	4HBT_3,Acyl_CoA_thio	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005777,GO:0005782,GO:0006082,GO:0006139,GO:0006163,GO:0006629,GO:0006631,GO:0006635,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009062,GO:0009117,GO:0009150,GO:0009259,GO:0009987,GO:0016042,GO:0016054,GO:0016289,GO:0016787,GO:0016788,GO:0016790,GO:0019395,GO:0019637,GO:0019693,GO:0019752,GO:0030258,GO:0031907,GO:0031974,GO:0032787,GO:0033865,GO:0033875,GO:0034032,GO:0034440,GO:0034641,GO:0035383,GO:0042579,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044255,GO:0044281,GO:0044282,GO:0044422,GO:0044424,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0046395,GO:0046483,GO:0047617,GO:0051186,GO:0055086,GO:0055114,GO:0070013,GO:0071704,GO:0072329,GO:0072521,GO:1901135,GO:1901360,GO:1901564,GO:1901575	3.1.2.2,3.1.2.27	ko:K01068,ko:K11992	ko00062,ko00120,ko01040,ko01100,ko01110,ko04146,map00062,map00120,map01040,map01100,map01110,map04146		FALSE	FALSE	FALSE			choloyl-CoA hydrolase activity			TES1	Named gene	Regulation/signalling	Acyl-CoA thioesterase	TRUE
Ophiostoma	gene_8548	135.107668846134	-1.95703487254287	-1.9157645095519975	1.37303352088229e-18	Downregulated	TRUE	manF	Glycosyl hydrolases family 2, TIM barrel domain	61273.S3CP75	COG3934@1|root,2QS4Q@2759|Eukaryota,39S1A@33154|Opisthokonta,3NVXW@4751|Fungi,3QPKU@4890|Ascomycota,2141N@147550|Sordariomycetes,3UUN9@5151|Ophiostomatales	4751|Fungi	G	CBM_1,Cellulase	GO:0000272,GO:0003674,GO:0003824,GO:0004553,GO:0004567,GO:0005575,GO:0005576,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010412,GO:0015923,GO:0016052,GO:0016787,GO:0016798,GO:0016985,GO:0016998,GO:0043170,GO:0044036,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0046355,GO:0071554,GO:0071704,GO:1901575	3.2.1.78	ko:K19355	ko00051,map00051		TRUE	TRUE	TRUE	GH5_7	beta-mannan	carbohydrate metabolic process; hydrolase activity, hydrolyzing O-glycosyl compounds; mannan endo-1,4-beta-mannosidase activity	Mannan endo-1,4-beta-mannosidase.	Fructose and mannose metabolism	manF	Named gene	Regulation/signalling	Glycosyl hydrolases family 2, TIM barrel domain	TRUE
Ophiostoma	gene_6240	3322.03114516275	-1.88275295753166	-1.8629397160379992	3.22287223236491e-35	Downregulated	TRUE	CAT1	Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide	61273.S3CCC2	COG0753@1|root,KOG0047@2759|Eukaryota,38BMC@33154|Opisthokonta,3NUEX@4751|Fungi,3QJPH@4890|Ascomycota,212VI@147550|Sordariomycetes,3URA1@5151|Ophiostomatales	4751|Fungi	Q	Catalase,Catalase-rel	GO:0000302,GO:0001306,GO:0001315,GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005759,GO:0005777,GO:0005782,GO:0006950,GO:0006979,GO:0007154,GO:0007568,GO:0007571,GO:0008150,GO:0008152,GO:0009056,GO:0009267,GO:0009277,GO:0009405,GO:0009605,GO:0009636,GO:0009987,GO:0009991,GO:0010035,GO:0016209,GO:0016491,GO:0016684,GO:0016999,GO:0017001,GO:0017144,GO:0020037,GO:0030312,GO:0030447,GO:0031667,GO:0031668,GO:0031669,GO:0031907,GO:0031974,GO:0032502,GO:0033554,GO:0034599,GO:0034614,GO:0035690,GO:0036170,GO:0036171,GO:0040007,GO:0042221,GO:0042493,GO:0042542,GO:0042579,GO:0042594,GO:0042737,GO:0042743,GO:0042744,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044182,GO:0044237,GO:0044248,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044429,GO:0044438,GO:0044439,GO:0044444,GO:0044446,GO:0044464,GO:0046677,GO:0046906,GO:0048037,GO:0050896,GO:0051186,GO:0051187,GO:0051701,GO:0051704,GO:0051716,GO:0055114,GO:0061687,GO:0061691,GO:0061692,GO:0070013,GO:0070301,GO:0070887,GO:0071236,GO:0071496,GO:0071944,GO:0072593,GO:0097159,GO:0097237,GO:0098754,GO:0098869,GO:1901363,GO:1901700,GO:1901701,GO:1990748	1.11.1.6	ko:K03781	ko00380,ko00630,ko01110,ko01130,ko01200,ko04011,ko04016,ko04068,ko04146,ko04211,ko04212,ko04213,ko05014,map00380,map00630,map01110,map01130,map01200,map04011,map04016,map04068,map04146,map04211,map04212,map04213,map05014		FALSE	TRUE	FALSE			catalase activity; electron transport; heme binding; iron ion binding; response to oxidative stress	Catalase.	Methane metabolism; Tryptophan metabolism	CAT1	Named gene	Regulation/signalling	Occurs in almost all aerobically respiring organisms and serves to protect cells from the toxic effects of hydrogen peroxide	TRUE
Ophiostoma	gene_2946	3235.13609911483	-1.77809035741351	-1.771112381952935	3.647898654760129e-95	Downregulated	TRUE	gla1	Starch binding domain	61273.S3CET0	COG3387@1|root,2QPM2@2759|Eukaryota,38CT8@33154|Opisthokonta,3NVQU@4751|Fungi,3QQ35@4890|Ascomycota,214R1@147550|Sordariomycetes,3US28@5151|Ophiostomatales	4751|Fungi	G	CBM_20,Glyco_hydro_15	GO:0000272,GO:0000322,GO:0000323,GO:0000324,GO:0003674,GO:0003824,GO:0004339,GO:0004553,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005975,GO:0005976,GO:0005977,GO:0005980,GO:0006073,GO:0006091,GO:0006112,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009251,GO:0009986,GO:0009987,GO:0015926,GO:0015980,GO:0016052,GO:0016787,GO:0016798,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0055114,GO:0071704,GO:1901575	3.2.1.3	ko:K01178	ko00500,ko01100,map00500,map01100	GH15	TRUE	TRUE	TRUE	GH15_e31|CBM20_e25	alpha-glucan	carbohydrate binding; carbohydrate metabolic process; catalytic activity; glucan 1,4-alpha-glucosidase activity; polysaccharide catabolic process; polysaccharide metabolic process	Glucan 1,4-alpha-glucosidase.	Starch and sucrose metabolism	gla1	Named gene	Regulation/signalling	Starch binding domain	TRUE
Ophiostoma	gene_4130	4584.75269694372	-1.76489354569758	-1.7571119193603395	9.301282314056939e-82	Downregulated	TRUE	Ptp2	Protein tyrosine phosphatase, catalytic domain	61273.S3C369	COG5599@1|root,KOG0789@2759|Eukaryota,KOG0790@2759|Eukaryota,3AGYB@33154|Opisthokonta,3NW1A@4751|Fungi,3QN7D@4890|Ascomycota,215VX@147550|Sordariomycetes,3UR15@5151|Ophiostomatales	4751|Fungi	T	Rhodanese,Y_phosphatase	GO:0000003,GO:0000173,GO:0000188,GO:0000746,GO:0000747,GO:0001932,GO:0001933,GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0006355,GO:0006464,GO:0006469,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0007154,GO:0007165,GO:0007231,GO:0007346,GO:0007584,GO:0008150,GO:0008152,GO:0009605,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009966,GO:0009968,GO:0009987,GO:0009991,GO:0010389,GO:0010468,GO:0010556,GO:0010558,GO:0010563,GO:0010564,GO:0010605,GO:0010629,GO:0010646,GO:0010648,GO:0010948,GO:0010972,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019953,GO:0022414,GO:0023051,GO:0023052,GO:0023057,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031399,GO:0031400,GO:0031667,GO:0031668,GO:0031669,GO:0031670,GO:0032268,GO:0032269,GO:0032872,GO:0032873,GO:0032879,GO:0032880,GO:0033549,GO:0033550,GO:0033554,GO:0033673,GO:0035335,GO:0036211,GO:0042221,GO:0042325,GO:0042326,GO:0042578,GO:0043086,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043405,GO:0043407,GO:0043408,GO:0043409,GO:0043412,GO:0043549,GO:0043937,GO:0044092,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0044703,GO:0044764,GO:0045013,GO:0045014,GO:0045786,GO:0045859,GO:0045892,GO:0045930,GO:0045934,GO:0045936,GO:0045990,GO:0046015,GO:0048519,GO:0048523,GO:0048583,GO:0048585,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051338,GO:0051348,GO:0051704,GO:0051716,GO:0051726,GO:0060255,GO:0061984,GO:0061985,GO:0061986,GO:0065007,GO:0065009,GO:0070302,GO:0070303,GO:0070887,GO:0071214,GO:0071470,GO:0071496,GO:0071511,GO:0071704,GO:0071900,GO:0071901,GO:0080090,GO:0080134,GO:0080135,GO:0104004,GO:0140096,GO:1901564,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902531,GO:1902532,GO:1902679,GO:1902749,GO:1902750,GO:1903506,GO:1903507,GO:1990264,GO:2000112,GO:2000113,GO:2001141	3.1.3.48	ko:K01104,ko:K19806	ko04011,map04011		FALSE	TRUE	FALSE			dephosphorylation; phosphoric monoester hydrolase activity; prenylated protein tyrosine phosphatase activity; protein amino acid dephosphorylation; protein tyrosine phosphatase activity	Protein-tyrosine-phosphatase.	\N	Ptp2	Named gene	Regulation/signalling	Protein tyrosine phosphatase, catalytic domain	TRUE
Ophiostoma	gene_7246	40.9518048771743	-1.87521653173163	-1.7380798152064016	3.41336216888989e-6	Downregulated	TRUE	PUT1	Converts proline to delta-1-pyrroline-5-carboxylate	61273.S3BSZ9	COG0506@1|root,KOG0186@2759|Eukaryota,38DGW@33154|Opisthokonta,3NYPK@4751|Fungi,3QMDW@4890|Ascomycota,216Q0@147550|Sordariomycetes,3UPSR@5151|Ophiostomatales	4751|Fungi	E	P5CR_dimer,Pro_dh	GO:0000166,GO:0003674,GO:0003824,GO:0004657,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006082,GO:0006520,GO:0006536,GO:0006537,GO:0006560,GO:0006562,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009064,GO:0009065,GO:0009084,GO:0009987,GO:0010133,GO:0016053,GO:0016054,GO:0016491,GO:0016645,GO:0019752,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046395,GO:0046483,GO:0046700,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0071704,GO:0071949,GO:0097159,GO:1901265,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607	1.5.1.2,2.6.1.1	ko:K00286,ko:K00318,ko:K14454	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00710,ko00950,ko00960,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00710,map00950,map00960,map01100,map01110,map01120,map01130,map01200,map01210,map01230		FALSE	FALSE	FALSE			glutamate biosynthetic process; iminodiacetate dehydrogenase activity; proline catabolic process; proline dehydrogenase activity	Acting on the CH-NH group of donors.	\N	PUT1	Named gene	Regulation/signalling	Converts proline to delta-1-pyrroline-5-carboxylate	TRUE
Ophiostoma	gene_6767	5921.84152211802	-1.73976542441218	-1.7118531727447683	1.2205655687836499e-23	Downregulated	TRUE	FPS1	Major intrinsic protein	61273.S3CC17	COG0580@1|root,KOG0224@2759|Eukaryota,392UK@33154|Opisthokonta,3NZK7@4751|Fungi,3QQG1@4890|Ascomycota,214NS@147550|Sordariomycetes,3UQZV@5151|Ophiostomatales	4751|Fungi	P	MIP	GO:0000003,GO:0000322,GO:0000323,GO:0000324,GO:0000746,GO:0000747,GO:0003674,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006846,GO:0008150,GO:0008643,GO:0009987,GO:0015144,GO:0015166,GO:0015168,GO:0015254,GO:0015267,GO:0015318,GO:0015698,GO:0015700,GO:0015711,GO:0015718,GO:0015791,GO:0015793,GO:0015849,GO:0015850,GO:0015893,GO:0016020,GO:0016021,GO:0019953,GO:0022414,GO:0022803,GO:0022857,GO:0031224,GO:0034219,GO:0042221,GO:0042493,GO:0042891,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044464,GO:0044703,GO:0044764,GO:0046685,GO:0046942,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0055085,GO:0071702,GO:0071944,GO:1901618		ko:K03441			FALSE	FALSE	FALSE			membrane; transport; transporter activity			FPS1	Named gene	Regulation/signalling	Major intrinsic protein	TRUE
Ophiostoma	gene_1755	998.158703933761	-1.70491691872111	-1.6957999946694466	5.07828849257544e-67	Downregulated	TRUE	HST6	ABC transporter transmembrane region	61273.S3C6T6	COG1132@1|root,KOG0055@2759|Eukaryota,38E88@33154|Opisthokonta,3NU2T@4751|Fungi,3QJNT@4890|Ascomycota,216VY@147550|Sordariomycetes,3UPZD@5151|Ophiostomatales	4751|Fungi	Q	ABC_membrane,ABC_tran	GO:0000322,GO:0000323,GO:0000324,GO:0000770,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005886,GO:0005887,GO:0005937,GO:0005938,GO:0006810,GO:0006857,GO:0008150,GO:0009914,GO:0010817,GO:0012505,GO:0015399,GO:0015405,GO:0015421,GO:0015440,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0030427,GO:0031090,GO:0031136,GO:0031137,GO:0031139,GO:0031224,GO:0031226,GO:0033220,GO:0035672,GO:0035673,GO:0042623,GO:0042626,GO:0042886,GO:0042887,GO:0042995,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043332,GO:0043492,GO:0043900,GO:0043902,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044448,GO:0044459,GO:0044463,GO:0044464,GO:0046999,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051179,GO:0051234,GO:0051286,GO:0055085,GO:0065007,GO:0065008,GO:0071702,GO:0071705,GO:0071832,GO:0071833,GO:0071944,GO:0090539,GO:0090726,GO:0098588,GO:0098805,GO:0099568,GO:0120025,GO:0120038,GO:0140115,GO:1904680,GO:1990847,GO:2000241,GO:2000243	3.6.3.44	ko:K05658	ko02010,ko04976,ko05206,ko05226,map02010,map04976,map05206,map05226		FALSE	FALSE	FALSE			ATP binding; ATPase activity; ATPase activity, coupled to transmembrane movement of substances; integral to membrane; nucleoside-triphosphatase activity; nucleotide binding; transport; xenobiotic-transporting ATPase activity	Xenobiotic-transporting ATPase.	\N	HST6	Named gene	Regulation/signalling	ABC transporter transmembrane region	TRUE
Ophiostoma	gene_5257	2154.9011853975	-1.70801353148658	-1.6712381746988587	1.19175941142992e-17	Downregulated	TRUE	YPD1	Histidine Phosphotransfer domain	61273.S3CAD4	KOG4747@1|root,KOG4747@2759|Eukaryota,3A5QI@33154|Opisthokonta,3P5HM@4751|Fungi,3QVSS@4890|Ascomycota,21AM0@147550|Sordariomycetes,3UU2Z@5151|Ophiostomatales	4751|Fungi	T	Hpt	GO:0000160,GO:0001932,GO:0001934,GO:0003674,GO:0003824,GO:0004672,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0006970,GO:0006979,GO:0007154,GO:0007165,GO:0007231,GO:0007234,GO:0007346,GO:0008150,GO:0008152,GO:0009628,GO:0009893,GO:0009927,GO:0009966,GO:0009967,GO:0009987,GO:0010389,GO:0010562,GO:0010564,GO:0010604,GO:0010646,GO:0010647,GO:0010948,GO:0010972,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019220,GO:0019222,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0023051,GO:0023052,GO:0023056,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0032268,GO:0032270,GO:0032872,GO:0032874,GO:0033554,GO:0034599,GO:0035556,GO:0036211,GO:0042221,GO:0042325,GO:0042327,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043408,GO:0043410,GO:0043412,GO:0043424,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0045786,GO:0045930,GO:0045937,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051174,GO:0051246,GO:0051247,GO:0051716,GO:0051726,GO:0060089,GO:0060255,GO:0065007,GO:0070302,GO:0070304,GO:0070887,GO:0071214,GO:0071470,GO:0071704,GO:0080090,GO:0080134,GO:0080135,GO:0104004,GO:0140096,GO:1901564,GO:1901987,GO:1901988,GO:1901990,GO:1901991,GO:1902531,GO:1902533,GO:1902749,GO:1902750		ko:K11232	ko02020,ko04011,map02020,map04011		FALSE	FALSE	FALSE			signal transducer activity; signal transduction			YPD1	Named gene	Regulation/signalling	Histidine Phosphotransfer domain	TRUE
Ophiostoma	gene_7412	1616.83924928524	-1.65232751137533	-1.6454682833085272	9.00427790475735e-85	Downregulated	TRUE	SYG1	EXS family	61273.S3CHT2	COG5409@1|root,KOG1162@2759|Eukaryota,38FWU@33154|Opisthokonta,3NTYU@4751|Fungi,3QPI4@4890|Ascomycota,217CE@147550|Sordariomycetes,3UQUK@5151|Ophiostomatales	4751|Fungi	U	EXS,SPX	GO:0000322,GO:0000323,GO:0000324,GO:0000329,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005773,GO:0005774,GO:0005886,GO:0007154,GO:0007165,GO:0008150,GO:0009966,GO:0009987,GO:0010646,GO:0016020,GO:0016021,GO:0023051,GO:0023052,GO:0031090,GO:0031224,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044437,GO:0044444,GO:0044446,GO:0044464,GO:0048583,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0065007,GO:0071944,GO:0098588,GO:0098805,GO:0098852					FALSE	TRUE	FALSE			integral to membrane			SYG1	Named gene	Regulation/signalling	EXS family	TRUE
